번호,종목코드,종목명,시장구분,증권구분,주식종류,상장일,폐지일,폐지사유,정리매매기간_시작일,정리매매기간_종료일,업종,액면가,상장주식수,이전상장후_종목코드,이전상장후_종목명
"381","031390","녹십자셀","KOSDAQ","주권","보통주","1998/09/25","2021/11/17","피흡수합병",,,"제약","500","13035197",,
"382","02758217","상보 2WR","KOSDAQ","신주인수권증권","보통주","2017/12/22","2021/11/08","신주인수권 행사기간 만료",,,,"0","2099088","027580","상보"
"383","144620","코오롱머티리얼","KOSPI","주권","보통주","2012/04/05","2021/11/05","지주회사(최대주주등)의 완전자회사화 등",,,"화학","1000","68658635",,
"384","317030","케이비17호스팩","KOSDAQ","주권","보통주","2019/03/27","2021/11/04","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동사유 미해소","2021/10/26","2021/11/03","금융","100","5461000",,
"385","09664218","멜파스 4WR","KOSDAQ","신주인수권증권","보통주","2019/01/03","2021/10/26","기초주권의 관리종목 지정","2021/10/15","2021/10/25",,"0","326921","096640","멜파스"
"386","087730","이엠네트웍스","KOSDAQ","주권","보통주","2008/04/04","2021/10/08","기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정","2021/09/28","2021/10/07","반도체","500","3256190",,
"387","033110","코너스톤네트웍스","KOSDAQ","주권","보통주","1997/08/18","2021/10/08","감사의견 거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성)","2021/09/28","2021/10/07","유통","500","129772391",,
"388","039230","에이아이비트","KOSDAQ","주권","보통주","2000/06/22","2021/10/06","감사의견 거절(감사범위 제한)","2021/09/24","2021/10/05","반도체","500","36787524",,
"389","213090","미래테크놀로지","KOSDAQ","주권","보통주","2015/12/01","2021/10/05","피흡수합병",,,"소프트웨어","500","6120788",,
"390","111820","지유온","KOSDAQ","주권","보통주","2010/06/18","2021/09/30","기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정","2021/09/16","2021/09/29","인터넷","500","29500978",,
"391","74701772","이지스코어부동산제117호A","KOSPI","수익증권","보통주","2017/04/14","2021/09/29","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","32379784","139150","이지스자산운용"
"392","74702772","이지스코어부동산제117호F","KOSPI","수익증권","보통주","2017/04/14","2021/09/29","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","550216","139150","이지스자산운용"
"393","310840","엔에이치스팩13호","KOSDAQ","주권","보통주","2018/12/24","2021/09/23","상장예비심사청구서 미제출","2021/09/09","2021/09/17","금융","100","3420000",,
"394","141070","맥스로텍","KOSDAQ","주권","보통주","2012/11/16","2021/09/16","발행한 어음 또는 수표가 주거래은행에 의하여 최종부도로 결정되거나 거래은행에 의한 거래정지","2021/09/07","2021/09/15","기계·장비","500","35895350",,
"395","74401722","맵스프런티어브라질1","KOSPI","수익증권","보통주","2012/05/11","2021/09/15","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","80000000","036320","미래에셋자산운용"
"396","080440","에스제이케이","KOSDAQ","주권","보통주","2005/05/13","2021/09/13","해산사유 발생(파산선고)","2021/09/02","2021/09/10","유통","500","13325960",,
"397","033430","디에스티","KOSDAQ","주권","보통주","1998/05/25","2021/09/02","감사의견 한정(감사범위 제한)","2021/08/24","2021/09/01","기계·장비","100","73956044",,
"398","354230","폭스소프트","KONEX","주권","보통주","2020/06/25","2021/09/01","지정자문인 선임계약 해지 후 30일 이내 미체결(2021.8.18 限)","2021/08/23","2021/08/31","-","500","600000",,
"399","086250","이노와이즈","KOSDAQ","주권","보통주","2006/11/10","2021/08/31","감사의견 거절(감사범위 제한)","2021/08/20","2021/08/30","기계·장비","500","30810174",,
"400","74702B98","이지스코어리테일302호A","KOSPI","수익증권","보통주","2019/11/20","2021/08/30","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","51496276","139150","이지스자산운용"
"401","74701B98","이지스코어리테일302호C-I","KOSPI","수익증권","보통주","2019/11/20","2021/08/30","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","65800000","139150","이지스자산운용"
"402","033660","우리금융캐피탈","KOSPI","주권","보통주","2009/06/25","2021/08/27","지주회사(최대주주등)의 완전자회사화 등",,,"기타금융","5000","57545890",,
"403","038160","팍스넷","KOSDAQ","주권","보통주","2016/08/01","2021/08/23","감사의견 거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성)","2021/08/11","2021/08/20","금융","500","12240376",,
"404","033600","럭슬","KOSDAQ","주권","보통주","2000/11/21","2021/08/11","감사의견 거절(감사범위 제한)","2021/08/02","2021/08/10","운송장비·부품","500","52828103",,
"405","065620","제낙스","KOSDAQ","주권","보통주","2002/06/27","2021/08/09","감사의견 거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성)","2021/07/29","2021/08/06","금속","500","4951894",,
"406","311270","키움제5호스팩","KOSDAQ","주권","보통주","2018/12/26","2021/08/02","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동사유 미해소","2021/07/22","2021/07/30","금융","100","3600000",,
"407","284420","휴럼","KONEX","주권","보통주","2017/12/12","2021/07/27","피흡수합병",,,"-","500","3800450",,
"408","74201767","하나대체티마크그랜드부동산1호 A","KOSPI","수익증권","보통주","2016/08/31","2021/07/26","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","60555978","138960","하나대체투자자산운용"
"409","74202767","하나대체티마크그랜드부동산1호 F","KOSPI","수익증권","보통주","2016/08/31","2021/07/26","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","8444022","138960","하나대체투자자산운용"
"410","043290","케이맥","KOSDAQ","주권","보통주","2011/10/25","2021/07/20","피흡수합병",,,"기계·장비","100","38503571",,
"411","028150","GS홈쇼핑","KOSDAQ","주권","보통주","2000/01/20","2021/07/16","피흡수합병",,,"방송서비스","5000","6562500",,
"412","307070","SK4호스팩","KOSDAQ","주권","보통주","2018/12/07","2021/07/13","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동사유 미해소","2021/07/02","2021/07/12","금융","100","5160000",,
"413","05011217","캠시스 7WR","KOSDAQ","신주인수권증권","보통주","2017/08/30","2021/07/13","신주인수권 행사기간 만료",,,,"0","1146509","050110","캠시스"
"414","307160","하나머스트제6호스팩","KOSDAQ","주권","보통주","2018/11/30","2021/07/08","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동사유 미해소","2021/06/29","2021/07/07","금융","100","4590000",,
"415","71301A1B","멀티에셋월지급식안심튼튼제2호","KOSPI","수익증권","보통주","2012/02/24","2021/06/16","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","10497046","030880","멀티에셋자산운용"
"416","900080","에스앤씨엔진그룹","KOSDAQ","외국주권","보통주","2009/12/04","2021/06/14","법정제출기한까지 사업보고서를 제출하지 아니한 후, 법정제출기한의 다음날부터 10일이내에 사업보고서를 제출하지 아니함 ","2021/06/03","2021/06/11","금융","무액면","123759593",,
"417","226350","아이엠텍","KOSDAQ","주권","보통주","2016/02/03","2021/06/11","감사의견 거절(감사범위 제한)","2021/06/02","2021/06/10","통신장비","500","4831715",,
"418","195440","퓨전","KOSDAQ","주권","보통주","2016/12/21","2021/06/10","감사의견 거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성)","2021/06/01","2021/06/09","소프트웨어","500","4135992",,
"419","008800","행남사","KOSDAQ","주권","보통주","1993/09/03","2021/06/07","기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정","2021/05/27","2021/06/04","음식료·담배","500","45628344",,
"420","073070","에이팸","KOSDAQ","주권","보통주","2004/01/28","2021/06/04","기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당","2021/05/26","2021/06/03","운송장비·부품","500","28711325",,
"421","06451219","에코마이스터 3WR","KOSDAQ","신주인수권증권","보통주","2019/10/23","2021/05/31","기초주권의 관리종목 지정 및 상장폐지 사유 발생","2021/05/20","2021/05/28",,"0","1086078",,
"422","224880","SGA클라우드서비스","KONEX","주권","보통주","2017/05/23","2021/05/06","분산요건 미달","2021/04/26","2021/05/04","-","500","5418165",,
"423","120780","전우정밀","KONEX","주권","보통주","2016/12/23","2021/05/06","분산요건 미달","2021/04/26","2021/05/04","-","500","3100000",,
"424","00263217","오리엔트바이오 12WR","KOSPI","신주인수권증권","보통주","2017/06/13","2021/04/26","신주인수권증권 행사기간 및 행사의 만료",,,,"0","21728131","002630","오리엔트바이오"
"425","03662216","감성코퍼레이션 2WR","KOSDAQ","신주인수권증권","보통주","2016/06/03","2021/04/20","신주인수권 행사기간 만료",,,,"0","210382","036620","감성코퍼레이션"
"426","102210","에이치디","KOSDAQ","주권","보통주","2009/05/21","2021/04/19","기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정","2021/04/08","2021/04/16","운송장비·부품","100","73696405",,
"427","023890","한국아트라스비엑스","KOSDAQ","주권","보통주","1994/11/23","2021/04/19","피흡수합병",,,"IT부품","1000","9150000",,
"428","005190","동성화학","KOSPI","주권","보통주","1988/07/01","2021/04/16","해산 사유 발생",,,"화학","1000","5335564",,
"429","329050","구스앤홈","KONEX","주권","보통주","2019/07/12","2021/04/13","사업보고서 법정제출기한('21.3.31限)내 미제출","2021/04/02","2021/04/12","-","500","1230200",,
"430","028040","미래SCI","KOSDAQ","주권","보통주","1996/07/27","2021/04/13","최근 2년간 3회 이상 공시규정 제19조제1항의 규정에 의한 사업보고서, 반기보고서 또는 분기보고서 법정제출기한 내 미제출","2021/04/02","2021/04/12","유통","500","44979502",,
"431","13176218","파인텍 10WR","KOSDAQ","신주인수권증권","보통주","2018/05/29","2021/04/13","신주인수권 행사기간 만료",,,,"0","4480563","131760","파인텍"
"432","74701B8B","이지스239호 Class A","KOSPI","수익증권","보통주","2019/02/15","2021/04/12","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","48982545","139150","이지스자산운용"
"433","74701B96","이지스280호","KOSPI","수익증권","보통주","2019/08/28","2021/04/12","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","21999937","139150","이지스자산운용"
"434","12687219","뉴로스 11WR","KOSDAQ","신주인수권증권","보통주","2019/12/23","2021/04/05","기초주권의 관리종목 지정","2021/03/25","2021/04/02",,"0","4428020",,
"435","14107217","맥스로텍 2WR","KOSDAQ","신주인수권증권","보통주","2017/05/08","2021/04/05","기초주권의 관리종목 지정","2021/03/25","2021/04/02",,"0","3291600",,
"436","036260","이매진아시아","KOSDAQ","주권","보통주","1999/12/10","2021/02/15","기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당","2021/02/02","2021/02/10","오락·문화","500","43778171",,
"437","72504A3B","신한BNPP서울시지하철9호선4호","KOSPI","수익증권","보통주","2014/02/21","2021/02/09","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","25000000","047190","신한자산운용"
"438","278380","원바이오젠","KONEX","주권","보통주","2019/06/03","2021/02/09","피흡수합병",,,"-","500","2394060",,
"439","75602782","유경공모부동산2호ClassA","KOSPI","수익증권","보통주","2018/04/10","2021/02/04","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","98710113",,"유경피에스지자산운용"
"440","75601782","유경공모부동산2호ClassF","KOSPI","수익증권","보통주","2018/04/10","2021/02/04","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","18789887",,"유경피에스지자산운용"
"441","241510","이에스산업","KONEX","주권","보통주","2016/04/26","2021/01/26","지정자문인 선임계약 해지 후 30일 이내 미체결(2021.1.13 限)","2021/01/15","2021/01/25","-","500","5983000",,
"442","291210","한국제7호스팩","KOSDAQ","주권","보통주","2018/05/11","2021/01/15","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동사유 미해소","2021/01/06","2021/01/14","금융","100","5060000",,
"443","00263218","오리엔트바이오 14WR","KOSPI","신주인수권증권","보통주","2018/03/05","2021/01/14","신주인수권증권 행사기간 및 행사의 만료",,,,"0","16477251","002630","오리엔트바이오"
"444","284610","TS트릴리온","KONEX","주권","보통주","2017/12/22","2020/12/30","피흡수합병",,,"-","100","37657000",,
"445","251960","엠에프엠코리아","KONEX","주권","보통주","2016/09/08","2020/12/30","피흡수합병",,,"-","500","10719488",,
"446","057500","SKC 솔믹스","KOSDAQ","주권","보통주","2001/12/26","2020/12/23","타법인의 완전자회사로 편입",,,"반도체","500","61494040",,
"447","12304216","엠에스오토텍 7WR","KOSDAQ","신주인수권증권","보통주","2016/02/05","2020/12/22","신주인수권 행사기간 만료",,,,"0","65415","123040","엠에스오토텍"
"448","00102216","페이퍼코리아 3WR","KOSPI","신주인수권증권","보통주","2016/02/05","2020/12/22","신주인수권증권 행사기간 및 행사의 만료",,,,"0","38470217","001020","페이퍼코리아"
"449","152330","코리아오토글라스","KOSPI","주권","보통주","2015/12/29","2020/12/18","해산 사유 발생",,,"비금속광물","5000","20000000",,
"450","003415","쌍용양회우","KOSPI","주권","구형우선주","1992/04/23","2020/12/03","신청에 의한 상장폐지",,,"비금속광물","1000","1543685","003410","쌍용씨앤이"
"451","7010177A","도쿄오피스1","KOSPI","수익증권","보통주","2017/10/24","2020/11/13","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","66001012","047240","한국투자신탁운용"
"452","271780","비엔에프코퍼레이션","KONEX","주권","보통주","2018/11/30","2020/11/05","상장폐지 신청('20.10.13)",,,"-","100","3230000",,
"453","74701786","이지스196호 Class A","KOSPI","수익증권","보통주","2018/08/14","2020/11/02","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","64511693","139150","이지스자산운용"
"454","74701784","이지스187호","KOSPI","수익증권","보통주","2018/06/28","2020/10/06","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","33630530","139150","이지스자산운용"
"455","04320215","파루 6WR","KOSDAQ","신주인수권증권","보통주","2015/11/02","2020/09/24","신주인수권 행사기간 만료",,,,"0","1998115","043200","파루"
"456","194510","파티게임즈","KOSDAQ","주권","보통주","2014/11/21","2020/09/09","감사의견거절(감사범위 제한)","2020/09/07","2020/09/08","디지털컨텐츠","500","24488350",,
"457","277480","신한제4호스팩","KOSDAQ","주권","보통주","2017/10/20","2020/08/20","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소","2020/08/10","2020/08/19","금융","100","6010000",,
"458","204990","코썬바이오","KOSDAQ","주권","보통주","2016/12/09","2020/08/11","기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정","2020/07/31","2020/08/10","음식료·담배","500","31942923",,
"459","228180","티씨엠생명과학","KONEX","주권","보통주","2015/10/22","2020/08/07","포괄적 주식교환에 따른 상장폐지 신청('20.7.17)",,,"-","500","3266470",,
"460","70901789","대신하임1817호","KOSPI","수익증권","보통주","2018/10/26","2020/08/05","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","34400000","030660","대신자산운용"
"461","065940","바이오빌","KOSDAQ","주권","보통주","2003/01/07","2020/07/31","감사의견 거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성)","2020/07/22","2020/07/30","화학","500","43987186",,
"462","281410","한국제6호스팩","KOSDAQ","주권","보통주","2017/12/21","2020/07/27","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소","2020/07/16","2020/07/24","금융","100","4510000",,
"463","004200","고려개발","KOSPI","주권","보통주","1978/10/30","2020/07/21","해산 사유 발생",,,"건설업","5000","15219444",,
"464","108790","인터파크","KOSDAQ","주권","보통주","2014/02/06","2020/07/16","피흡수합병",,,"유통","500","33155480",,
"465","002300","한국제지","KOSPI","주권","보통주","1971/06/23","2020/07/13","해산 사유 발생",,,"종이목재","5000","5004949",,
"466","149940","모다","KOSDAQ","주권","보통주","2012/09/25","2020/07/10","감사의견거절(감사범위 제한)","2020/07/08","2020/07/09","통신장비","500","21160409",,
"467","279410","한화에이스스팩4호","KOSDAQ","주권","보통주","2017/11/27","2020/07/03","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소","2020/06/24","2020/07/02","금융","100","3495000",,
"468","134780","화진","KOSDAQ","주권","보통주","2011/08/10","2020/07/02","감사의견거절(감사범위제한)","2020/06/23","2020/07/01","운송장비·부품","500","12288743",,
"469","099340","하나니켈1호","KOSPI","투자회사","보통주","2008/02/01","2020/07/01","존속기간 만료",,,"기타금융","무액면","22756200",,
"470","099350","하나니켈2호","KOSPI","투자회사","보통주","2008/02/01","2020/07/01","존속기간 만료",,,"기타금융","무액면","3284000",,
"471","005450","신한","KOSPI","주권","보통주","1978/07/28","2020/06/30","감사의견 의견거절 2년 계속","2020/06/19","2020/06/29","건설업","5000","7022839",,
"472","112240","에스에프씨","KOSDAQ","주권","보통주","2011/11/30","2020/06/30","감사의견 거절(감사범위 제한)","2020/06/19","2020/06/29","화학","500","43981834",,
"473","083370","동북아12호","KOSPI","선박투자회사","보통주","2005/08/29","2020/06/23","존속기간 만료",,,"서비스업","5000","1585660",,
"474","276920","IBKS제7호스팩","KOSDAQ","주권","보통주","2017/11/10","2020/06/18","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소","2020/06/09","2020/06/17","금융","100","3650000",,
"475","183350","LPK로보틱스","KONEX","주권","보통주","2013/10/11","2020/06/17","외부감사인의 감사의견 거절(감사범위 제한), 감사의견 한정(감사범위 제한)","2020/06/08","2020/06/16","-","500","4698324",,
"476","220250","카이노스메드","KONEX","주권","보통주","2015/09/10","2020/06/08","피흡수합병",,,"-","500","14066238",,
"477","72501B95","GIB더드림프리미어혼합자산1호(종A1)","KOSPI","수익증권","보통주","2019/08/14","2020/06/01","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","66619832","047190","신한자산운용"
"478","72502B95","GIB더드림프리미어혼합자산1호(종C-r)","KOSPI","수익증권","보통주","2019/08/14","2020/06/01","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","42512995","047190","신한자산운용"
"479","72503B95","GIB더드림프리미어혼합자산1호(종C-s)","KOSPI","수익증권","보통주","2019/08/14","2020/06/01","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","200000","047190","신한자산운용"
"480","103130","웅진에너지","KOSPI","주권","보통주","2010/06/30","2020/06/01","감사의견 의견거절 2년 계속","2020/05/21","2020/05/29","전기전자","5000","30947322",,
"481","75601776","유경공모부동산1호ClassA","KOSPI","수익증권","보통주","2017/09/22","2020/05/22","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","44900000",,"유경피에스지자산운용"
"482","75602776","유경공모부동산1호ClassF","KOSPI","수익증권","보통주","2017/09/22","2020/05/22","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","35100000",,"유경피에스지자산운용"
"483","094190","이엘케이","KOSDAQ","주권","보통주","2007/10/29","2020/05/22","감사의견 거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성)","2020/05/13","2020/05/21","IT부품","500","72327965",,
"484","900040","차이나그레이트","KOSDAQ","외국주권","보통주","2009/05/29","2020/05/22","법정제출기한까지 사업보고서를 제출하지 아니한 후, 법정제출기한의 다음날부터 10일이내에 사업보고서를 제출하지 아니함 ","2020/05/13","2020/05/21","금융","0.1","125866557",,
"485","030270","에스마크","KOSDAQ","주권","보통주","1997/01/17","2020/05/21","감사의견거절(감사범위제한 및 계속기업 존속 불확실)","2020/05/12","2020/05/20","섬유·의류","500","7562701",,
"486","054340","피앤텔","KOSDAQ","주권","보통주","2002/01/10","2020/05/21","감사의견 거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성)","2020/05/12","2020/05/20","IT부품","500","4031039",,
"487","197210","리드","KOSDAQ","주권","보통주","2015/11/20","2020/05/14","기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정","2020/05/04","2020/05/13","반도체","500","25060166",,
"488","205290","케미메디","KONEX","주권","보통주","2017/01/13","2020/05/13","외부감사인의 감사의견 의견거절(감사범위 제한)","2020/04/29","2020/05/12","-","500","8159148",,
"489","189540","씨티네트웍스","KONEX","주권","보통주","2013/12/24","2020/05/12","감사의견 거절(계속기업 존속능력에 대한 불확실성)","2020/04/28","2020/05/11","-","500","2415990",,
"490","083380","동북아13호","KOSPI","선박투자회사","보통주","2005/08/29","2020/05/04","존속기간 만료",,,"서비스업","5000","1585660",,
"491","159650","하이골드8호","KOSPI","선박투자회사","보통주","2012/09/17","2020/04/27","감사의견 부적정","2020/04/16","2020/04/24","서비스업","5000","14905929",,
"492","027390","한화갤러리아타임월드","KOSPI","주권","보통주","1996/01/30","2020/04/16","지주회사(최대주주등)의 완전자회사화 등",,,"유통업","5000","6000131",,
"493","02739218","한화갤러리아타임월드 23WR","KOSPI","신주인수권증권","보통주","2018/07/10","2020/04/16","주권의 상장폐지 또는 관리종목지정기준에 해당(신주인수권증권)",,,,"0","1153947",,
"494","220110","드림티엔터테인먼트","KONEX","주권","보통주","2015/06/24","2020/04/10","사업보고서 법정제출기한('20.3.30限)내 미제출","2020/04/01","2020/04/09","-","200","10664262",,
"495","123260","파인넥스","KOSDAQ","주권","보통주","2011/12/05","2020/04/10","제28조제1항제9호에 따라 관리종목 지정 후 공시규정 제19조제1항에 따른 사업보고서 법정제출기한 내 미제출, 최근 2년간 3회 이상 공시규정 제19조제1항의 규정에 의한 사업보고서, 반기보고서 또는 분기보고서 법정제출기한 내 미제출","2020/04/01","2020/04/09","반도체","500","24015495",,
"496","001799","대한제당3우B","KOSPI","주권","신형우선주","2010/04/09","2020/04/08","존속기간 만료",,,"음식료품","2500","129656","001790","대한제당"
"497","7470177C","이지스161호","KOSPI","수익증권","보통주","2018/03/02","2020/03/26","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","30044685","139150","이지스자산운용"
"498","011160","두산건설","KOSPI","주권","보통주","1996/01/30","2020/03/24","지주회사(최대주주등)의 완전자회사화 등",,,"건설업","500","329897110",,
"499","01116218","두산건설 4WR","KOSPI","신주인수권증권","보통주","2018/05/28","2020/03/24","주권의 상장폐지 또는 관리종목지정기준에 해당(신주인수권증권)",,,,"0","23281554",,
"500","271740","한국제5호스팩","KOSDAQ","주권","보통주","2017/07/24","2020/03/03","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소","2020/02/21","2020/03/02","금융","100","4000000",,
"501","311840","대원모방","KONEX","주권","보통주","2018/12/27","2020/02/27","지정자문인 선임계약 해지 후 30일 이내 미체결(2020.2.13 限)","2020/02/18","2020/02/26","-","500","1593280",,
"502","252370","유쎌","KONEX","주권","보통주","2016/09/29","2020/02/27","지정자문인 선임계약 해지 후 30일 이내 미체결(2020.2.13 限)","2020/02/18","2020/02/26","-","500","1325000",,
"503","73801A72","칸서스노을연료전지","KOSPI","수익증권","보통주","2017/04/21","2020/02/25","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","11400000","082410","칸서스"
"504","01116217","두산건설 3WR","KOSPI","신주인수권증권","보통주","2017/04/07","2020/02/24","신주인수권증권 행사기간 및 행사의 만료",,,,"0","35628614",,
"505","079440","오렌지라이프","KOSPI","주권","보통주","2017/05/11","2020/02/14","지주회사(최대주주등)의 완전자회사화 등",,,"보험","1000","82000000",,
"506","122800","썬텍","KOSDAQ","주권","보통주","2010/11/26","2020/02/12","기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정","2020/02/03","2020/02/11","금속","100","35153085",,
"507","72503A3B","신한BNPP서울시지하철9호선3호","KOSPI","수익증권","보통주","2014/02/21","2020/02/11","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","25000000","047190","신한자산운용"
"508","74201B91","하나대체철원태양광특별자산1호","KOSPI","수익증권","보통주","2019/04/29","2020/01/30","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","5000000","138960","하나대체투자자산운용"
"509","077280","한컴지엠디","KOSDAQ","주권","보통주","2004/06/02","2020/01/16","피흡수합병",,,"소프트웨어","500","11766339",,
"510","265920","한화수성스팩","KOSDAQ","주권","보통주","2017/06/08","2020/01/15","상장예비심사 청구서 미제출로 관리종목 지정후 1개월 이내 동사유를 미해소","2020/01/06","2020/01/14","금융","100","4440000",,
"511","265480","미래에셋대우스팩1호","KOSDAQ","주권","보통주","2017/05/26","2020/01/03","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소","2019/12/20","2020/01/02","금융","100","4840000",,
"512","74701779","이지스부동산투자신탁145호","KOSPI","수익증권","보통주","2017/12/14","2020/01/02","수익증권 신탁기간의 만료 또는 전액 중도 환수",,,,"1000","48004244","139150","이지스자산운용"
"513","210610","소프트캠프","KONEX","주권","보통주","2014/12/18","2019/12/30","피흡수합병",,,"-","500","4467252",,
"514","122050","아이엘사이언스","KONEX","주권","보통주","2018/11/16","2019/12/27","피흡수합병",,,"-","500","6784104",,
"515","00503217","부산주공 2WR","KOSPI","신주인수권증권","보통주","2017/02/14","2019/12/26","신주인수권증권 행사기간 및 행사의 만료",,,,"0","1557659","005030","부산주공"
"516","035480","제이테크놀로지","KOSDAQ","주권","보통주","1999/11/18","2019/12/12","기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정","2019/12/03","2019/12/11","오락·문화","500","9105814",,
"517","247300","인프라웨어테크놀러지","KONEX","주권","보통주","2016/07/08","2019/12/06","피흡수합병",,,"-","500","6118198",,
"518","264290","한화에이스스팩3호","KOSDAQ","주권","보통주","2017/05/02","2019/12/06","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소","2019/11/27","2019/12/05","금융","100","3080000",,
"519","226610","한국비엔씨","KONEX","주권","보통주","2015/12/18","2019/12/03","피흡수합병",,,"-","500","6028801",,
"520","017680","데코앤이","KOSDAQ","주권","보통주","1993/09/03","2019/11/20","발행한 어음 또는 수표가 주거래은행에 의하여 최종부도로 결정되거나 거래은행에 의한 거래정지","2019/11/11","2019/11/19","섬유·의류","500","14585615",,
"521","09037215","메타랩스 5WR","KOSPI","신주인수권증권","보통주","2016/01/05","2019/11/18","신주인수권증권 행사기간 및 행사의 만료",,,,"0","2638197","090370","메타랩스"
"522","230400","자비스","KONEX","주권","보통주","2015/11/17","2019/11/15","피흡수합병",,,"-","500","3558916",,
"523","262830","대신밸런스제4호스팩","KOSDAQ","주권","보통주","2017/03/03","2019/10/10","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소","2019/09/27","2019/10/08","금융","100","5010000",,
"524","135270","세종머티리얼즈","KONEX","주권","보통주","2014/12/17","2019/10/02","파산선고에 따른 해산사유 발생","2019/09/23","2019/10/01","-","500","7146051",,
"525","257730","신한제3호스팩","KOSDAQ","주권","보통주","2017/02/23","2019/10/01","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소","2019/09/20","2019/09/30","금융","100","3505000",,
"526","271400","알로이스","KONEX","주권","보통주","2017/07/07","2019/10/01","피흡수합병",,,"-","500","2726400",,
"527","225650","쿠첸","KOSDAQ","주권","보통주","2015/09/04","2019/09/16","타법인의 완전자회사로 편입",,,"일반전기전자","500","10686277",,
"528","232330","SK3호스팩","KOSDAQ","주권","보통주","2016/11/16","2019/08/30","상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소","2019/08/21","2019/08/29","금융","100","3600000",,
"529","01120215","현대상선 1WR","KOSPI","신주인수권증권","보통주","2017/03/24","2019/08/12","신주인수권증권 행사기간 및 행사의 만료",,,,"0","10780904","011200","HMM"
