회사명,거래소코드,회계년도,감사의견코드
더콜로니운정(주),073588,2019/12,UQ
더콜로니운정(주),073588,2020/12,UQ
더콜로니운정(주),073588,2021/12,UQ
더콜로니운정(주),073588,2022/12,UQ
더클래스호텔주식회사,077847,2016/12,UQ
더클래스호텔주식회사,077847,2017/12,UQ
더클래스호텔주식회사,077847,2018/12,UQ
더클래스호텔주식회사,077847,2019/12,UQ
더클래스호텔주식회사,077847,2020/12,UQ
더클래스호텔주식회사,077847,2021/12,UQ
더클래스호텔주식회사,077847,2022/12,UQ
더탑건축주식회사,073674,2014/12,NA
더탑건축주식회사,073674,2015/12,UQ
더탑건축주식회사,073674,2016/12,UQ
더테라스주식회사,102098,2021/12,NA
더테라스주식회사,102098,2022/12,UQ
더트리니티주식회사,084558,2017/10,NA
더트리니티주식회사,084558,2018/10,UQ
더트리니티주식회사,084558,2019/10,UQ
더트리니티주식회사,084558,2020/10,UQ
더트리니티주식회사,084558,2021/10,UQ
더트리니티주식회사,084558,2022/12,UQ
더파크종합건설주식회사,081496,2016/12,NA
더파크종합건설주식회사,081496,2017/12,UQ
더파크종합건설주식회사,081496,2018/12,UQ
더파크종합건설주식회사,081496,2019/12,UQ
더파크종합건설주식회사,081496,2020/12,UQ
더파크종합건설주식회사,081496,2021/12,UQ
더파트너스주식회사,102647,2021/12,NA
더파트너스주식회사,102647,2022/12,UQ
더팰리스앤컴퍼니주식회사,077820,2015/12,NA
더팰리스앤컴퍼니주식회사,077820,2016/12,QS
더팰리스앤컴퍼니주식회사,077820,2017/12,UQ
더펠리스주식회사,081269,2016/12,NA
더펠리스주식회사,081269,2017/12,UQ
더푸른마을주식회사,067309,2012/12,NA
더푸른마을주식회사,067309,2013/12,UQ
더푸른마을주식회사,067309,2014/12,UQ
더푸른마을주식회사,067309,2015/12,UQ
더푸른마을주식회사,067309,2016/12,UQ
더푸른마을주식회사,067309,2017/12,UQ
더푸른마을주식회사,067309,2018/12,UQ
더푸른마을주식회사,067309,2019/12,UQ
더푸른마을주식회사,067309,2020/12,UQ
더푸른마을주식회사,067309,2021/12,UQ
더푸른마을주식회사,067309,2022/12,UQ
더프라이드,067157,2013/12,NA
더프라이드,067157,2014/12,QU
더프라이드,067157,2015/12,UQ
더프라이드,067157,2016/12,UQ
더프라이드,067157,2017/12,UQ
더프라이드,067157,2018/12,UQ
더핑크퐁컴퍼니(주),076121,2015/12,NA
더핑크퐁컴퍼니(주),076121,2016/12,UQ
더핑크퐁컴퍼니(주),076121,2017/12,UQ
더핑크퐁컴퍼니(주),076121,2018/12,UQ
더핑크퐁컴퍼니(주),076121,2019/12,UQ
더핑크퐁컴퍼니(주),076121,2020/12,UQ
더핑크퐁컴퍼니(주),076121,2021/12,UQ
더핑크퐁컴퍼니(주),076121,2022/12,UQ
더하모니(주),040293,2012/12,QS
더하모니(주),040293,2013/12,UQ
더하모니(주),040293,2014/12,UQ
더하모니(주),040293,2015/12,UQ
더하모니(주),040293,2016/12,UQ
더하모니(주),040293,2017/12,UQ
더하모니(주),040293,2018/12,UQ
더한모터스주식회사,073530,2014/12,NA
더한모터스주식회사,073530,2015/12,UQ
더한모터스주식회사,073530,2016/12,UQ
더한옥호텔앤리조트주식회사,089589,2018/12,NA
더한옥호텔앤리조트주식회사,089589,2019/12,UQ
더한옥호텔앤리조트주식회사,089589,2021/12,NA
더한옥호텔앤리조트주식회사,089589,2022/12,UQ
더함코리아주식회사,086171,2017/12,NA
더함코리아주식회사,086171,2018/12,QS
더홍컴퍼니,095619,2019/12,NA
더홍컴퍼니,095619,2020/12,UQ
더홍컴퍼니,095619,2021/12,UQ
더홍컴퍼니,095619,2022/12,UQ
더화이트커뮤니케이션주식회사,102741,2021/12,NA
더화이트커뮤니케이션주식회사,102741,2022/12,UQ
더효종합건설주식회사,080627,2016/12,NA
더효종합건설주식회사,080627,2017/12,UQ
더효종합건설주식회사,080627,2018/12,UQ
더효종합건설주식회사,080627,2019/12,UQ
더효종합건설주식회사,080627,2020/12,UQ
더효종합건설주식회사,080627,2021/12,UQ
더효종합건설주식회사,080627,2022/12,UQ
더휴앤컴퍼니주식회사,071256,2013/12,NA
더휴앤컴퍼니주식회사,071256,2014/12,UQ
더휴앤컴퍼니주식회사,071256,2015/12,NA
더휴앤컴퍼니주식회사,071256,2016/12,UQ
더휴컴퍼니,047110,2012/12,UQ
더휴컴퍼니,047110,2013/12,UQ
더휴컴퍼니,047110,2014/12,UQ
더휴컴퍼니,047110,2015/12,UQ
더휴컴퍼니,047110,2016/12,UQ
더휴컴퍼니,047110,2017/12,AG
더휴컴퍼니,047110,2018/12,QU
더휴컴퍼니,047110,2019/12,QU
더휴컴퍼니,047110,2020/12,DU
더휴컴퍼니,047110,2021/12,DU
더휴컴퍼니,047110,2022/12,DU
더힐건설(주),092602,2018/12,NA
더힐건설(주),092602,2019/12,DS
덕경산업개발주식회사,070410,2013/12,NA
덕경산업개발주식회사,070410,2014/12,UQ
덕경산업개발주식회사,070410,2015/12,UQ
덕경종합건설(주),049453,2012/12,UQ
덕경종합건설(주),049453,2013/12,UQ
덕경종합건설(주),049453,2014/12,UQ
덕경종합건설(주),049453,2015/12,UQ
덕경종합건설(주),049453,2016/12,UQ
덕경종합건설(주),049453,2017/12,UQ
덕경종합건설(주),049453,2018/12,UQ
덕경종합건설(주),049453,2019/12,UQ
덕경종합건설(주),049453,2020/12,UQ
덕경종합건설(주),049453,2021/12,UQ
덕경종합건설(주),049453,2022/12,UQ
덕대건설주식회사,051746,2012/12,UQ
덕대건설주식회사,051746,2013/12,UQ
덕대건설주식회사,051746,2014/12,UQ
덕대건설주식회사,051746,2015/12,UQ
덕대건설주식회사,051746,2016/12,UQ
덕대건설주식회사,051746,2017/12,UQ
덕대건설주식회사,051746,2018/12,UQ
덕대건설주식회사,051746,2019/12,UQ
덕대건설주식회사,051746,2020/12,UQ
덕대건설주식회사,051746,2021/12,UQ
덕림기업주식회사,095832,2019/12,NA
덕림기업주식회사,095832,2020/12,UQ
덕명건설(주),097735,2020/12,NA
덕명건설(주),097735,2021/12,UQ
덕명건설(주),097735,2022/12,UQ
덕명디앤씨(주),064677,2012/12,UQ
덕명디앤씨(주),064677,2013/12,UQ
덕명디앤씨(주),064677,2014/12,UQ
덕명디앤씨(주),064677,2015/12,UQ
덕명디앤씨(주),064677,2016/12,UQ
덕명디앤씨(주),064677,2017/12,UQ
덕명디앤씨(주),064677,2018/12,UQ
덕명디앤씨(주),064677,2019/12,UQ
덕명디앤씨(주),064677,2020/12,UQ
덕명디앤씨(주),064677,2021/12,UQ
덕명디앤씨(주),064677,2022/12,UQ
덕봉개발주식회사,020724,2012/12,QS
덕봉개발주식회사,020724,2013/12,QS
덕봉개발주식회사,020724,2014/12,UQ
덕봉개발주식회사,020724,2015/12,UQ
덕봉개발주식회사,020724,2016/12,UQ
덕봉개발주식회사,020724,2017/12,UQ
덕봉개발주식회사,020724,2018/12,UQ
덕봉개발주식회사,020724,2019/12,UQ
덕봉개발주식회사,020724,2020/12,UQ
덕봉개발주식회사,020724,2021/12,UQ
덕봉개발주식회사,020724,2022/12,UQ
덕산건설,053060,2019/12,UQ
덕산기업주식회사,095826,2019/12,NA
덕산기업주식회사,095826,2020/12,UQ
덕산넵코어스주식회사,069022,2013/12,NA
덕산넵코어스주식회사,069022,2014/12,UQ
덕산넵코어스주식회사,069022,2015/12,UQ
덕산넵코어스주식회사,069022,2016/12,UQ
덕산넵코어스주식회사,069022,2017/12,UQ
덕산넵코어스주식회사,069022,2018/12,UQ
덕산넵코어스주식회사,069022,2019/12,UQ
덕산넵코어스주식회사,069022,2020/12,UQ
덕산넵코어스주식회사,069022,2021/12,UQ
덕산넵코어스주식회사,069022,2022/12,UQ
덕산산업(주),038833,2012/12,UQ
덕산산업(주),038833,2013/12,UQ
덕산산업(주),038833,2014/12,UQ
덕산산업(주),038833,2015/12,UQ
덕산산업(주),038833,2016/12,UQ
덕산산업(주),038833,2017/12,UQ
덕산산업(주),038833,2018/12,UQ
덕산산업(주),038833,2019/12,UQ
덕산산업(주),038833,2020/12,UQ
덕산산업(주),038833,2021/12,UQ
덕산산업(주),038833,2022/12,UQ
덕산산업개발(주),089325,2018/12,NA
덕산산업개발(주),089325,2019/12,UQ
덕산실업(주),061506,2012/12,NA
덕산실업(주),061506,2013/12,UQ
덕산실업(주),061506,2014/12,UQ
덕산실업(주),061506,2015/12,UQ
덕산실업(주),061506,2016/12,UQ
덕산실업(주),061506,2017/12,UQ
덕산실업(주),061506,2019/12,NA
덕산실업(주),061506,2020/12,UQ
덕산실업(주),061506,2021/12,UQ
덕산실업(주),061506,2022/12,UQ
덕산약품공업주식회사,013928,2012/12,UQ
덕산약품공업주식회사,013928,2013/12,UQ
덕산약품공업주식회사,013928,2014/12,UQ
덕산약품공업주식회사,013928,2015/12,UQ
덕산약품공업주식회사,013928,2016/12,UQ
덕산약품공업주식회사,013928,2017/12,UQ
덕산약품공업주식회사,013928,2018/12,UQ
덕산약품공업주식회사,013928,2019/12,UQ
덕산약품공업주식회사,013928,2020/12,UQ
덕산약품공업주식회사,013928,2021/12,UQ
덕산약품공업주식회사,013928,2022/12,UQ
덕산에스지주식회사,076176,2016/12,UQ
덕산에스지주식회사,076176,2017/12,DU
덕산엔터프라이즈(주),020725,2012/12,UQ
덕산엔터프라이즈(주),020725,2013/12,UQ
덕산엔터프라이즈(주),020725,2014/12,UQ
덕산엔터프라이즈(주),020725,2015/12,UQ
덕산엔터프라이즈(주),020725,2016/12,UQ
덕산엔터프라이즈(주),020725,2017/12,UQ
덕산엔터프라이즈(주),020725,2018/12,UQ
덕산엔터프라이즈(주),020725,2019/12,UQ
덕산엔터프라이즈(주),020725,2020/12,UQ
덕산엔터프라이즈(주),020725,2021/12,UQ
덕산엔터프라이즈(주),020725,2022/12,UQ
덕산정밀주식회사,095034,2019/12,NA
덕산정밀주식회사,095034,2020/12,UQ
덕산정밀주식회사,095034,2021/12,UQ
덕산종합개발주식회사,070111,2013/12,NA
덕산종합개발주식회사,070111,2014/12,UQ
덕산홀딩스(주),067375,2013/12,UQ
덕산홀딩스(주),067375,2014/12,UQ
덕산홀딩스(주),067375,2015/12,UQ
덕산홀딩스(주),067375,2016/12,UQ
덕산홀딩스(주),067375,2017/12,UQ
덕산홀딩스(주),067375,2018/12,UQ
덕산홀딩스(주),067375,2019/12,UQ
덕산홀딩스(주),067375,2020/12,UQ
덕산홀딩스(주),067375,2021/12,UQ
덕산홀딩스(주),067375,2022/12,UQ
덕성금속(주),067859,2012/12,NA
덕성금속(주),067859,2013/12,QS
덕성기획(주),082991,2016/12,NA
덕성기획(주),082991,2017/12,QS
덕성기획(주),082991,2018/12,UQ
덕성기획(주),082991,2019/12,UQ
덕성기획(주),082991,2020/12,UQ
덕성기획(주),082991,2021/12,UQ
덕성기획(주),082991,2022/12,UQ
덕성산업주식회사,082500,2016/12,NA
덕성산업주식회사,082500,2017/12,UQ
덕성산업주식회사,082500,2018/12,UQ
덕성산업주식회사,082500,2019/12,UQ
덕성산업주식회사,082500,2020/12,UQ
덕성산업주식회사,082500,2021/12,UQ
덕성산업주식회사,082500,2022/12,UQ
덕성엠앤피(주),029044,2012/12,UQ
덕성엠앤피(주),029044,2013/12,UQ
덕성엠앤피(주),029044,2014/12,UQ
덕성엠앤피(주),029044,2015/12,UQ
덕성엠앤피(주),029044,2016/12,UQ
덕성엠앤피(주),029044,2017/12,UQ
덕성엠앤피(주),029044,2018/12,UQ
덕성엠앤피(주),029044,2019/12,UQ
덕성엠앤피(주),029044,2020/12,UQ
덕성엠앤피(주),029044,2021/12,UQ
덕성인더스트리주식회사,040052,2012/12,UQ
덕성인더스트리주식회사,040052,2013/12,UQ
덕성인더스트리주식회사,040052,2014/12,UQ
덕성인더스트리주식회사,040052,2015/12,UQ
덕성인더스트리주식회사,040052,2016/12,UQ
덕성인더스트리주식회사,040052,2017/12,UQ
덕성인더스트리주식회사,040052,2018/12,UQ
덕성인더스트리주식회사,040052,2019/12,UQ
덕성인더스트리주식회사,040052,2020/12,UQ
덕성인더스트리주식회사,040052,2021/12,UQ
덕성인더스트리주식회사,040052,2022/12,UQ
덕성종합건설(주),097979,2020/12,NA
덕성종합건설(주),097979,2021/12,UQ
덕성종합건설(주),097979,2022/12,UQ
덕수금속(주),049516,2012/12,UQ
덕수금속(주),049516,2013/12,QS
덕수금속(주),049516,2014/12,UQ
덕수금속(주),049516,2015/12,UQ
덕수금속(주),049516,2016/12,UQ
덕수금속(주),049516,2017/12,NA
덕수금속(주),049516,2018/12,DU
덕수기업주식회사,013932,2012/12,UQ
덕수기업주식회사,013932,2013/12,UQ
덕수기업주식회사,013932,2014/12,UQ
덕수기업주식회사,013932,2015/12,UQ
덕수기업주식회사,013932,2016/12,UQ
덕수기업주식회사,013932,2017/12,UQ
덕수기업주식회사,013932,2018/12,UQ
덕수기업주식회사,013932,2019/12,UQ
덕수산업(주),022941,2012/12,UQ
덕수산업(주),022941,2013/12,UQ
덕수산업(주),022941,2014/12,UQ
덕수산업(주),022941,2015/12,UQ
덕수산업(주),022941,2016/12,UQ
덕수산업(주),022941,2017/12,UQ
덕수산업(주),022941,2018/12,UQ
덕수산업(주),022941,2019/12,UQ
덕수산업(주),022941,2020/12,UQ
덕수산업(주),022941,2021/12,UQ
덕수산업(주),022941,2022/12,UQ
덕승개발(주),051627,2012/12,UQ
덕승개발(주),051627,2013/12,UQ
덕승개발(주),051627,2014/12,UQ
덕승개발(주),051627,2015/12,UQ
덕승개발(주),051627,2016/12,UQ
덕승개발(주),051627,2017/12,UQ
덕승개발(주),051627,2018/12,UQ
덕승개발(주),051627,2019/12,UQ
덕승개발(주),051627,2020/12,UQ
덕승개발(주),051627,2021/12,UQ
덕승개발(주),051627,2022/12,UQ
덕암건설(주),099338,2020/12,NA
덕암건설(주),099338,2021/12,UQ
덕암건설(주),099338,2022/12,UQ
덕양주식회사,086977,2017/12,NA
덕양주식회사,086977,2018/12,UQ
덕양주식회사,086977,2019/12,UQ
덕양해운(주),059485,2012/12,UQ
덕양해운(주),059485,2013/12,UQ
덕양해운(주),059485,2014/12,UQ
덕양해운(주),059485,2015/12,UQ
덕양해운(주),059485,2016/12,UQ
덕양해운(주),059485,2017/12,UQ
덕양해운(주),059485,2018/12,UQ
덕양해운(주),059485,2019/12,UQ
덕양해운(주),059485,2020/12,UQ
덕양해운(주),059485,2021/12,UQ
덕양해운(주),059485,2022/12,UQ
덕영산업(주),074380,2014/12,NA
덕영산업(주),074380,2015/12,UQ
덕영산업(주),074380,2016/12,UQ
덕영산업(주),074380,2017/12,UQ
덕우전자(주),047365,2013/12,UQ
덕우전자(주),047365,2014/12,UQ
덕우전자(주),047365,2015/12,UQ
덕우전자(주),047365,2016/12,UQ
덕운산업개발주식회사,103895,2021/12,NA
덕운산업개발주식회사,103895,2022/12,UQ
덕원산업(주),013937,2012/12,UQ
덕원산업(주),013937,2013/12,UQ
덕원산업(주),013937,2014/12,UQ
덕원산업(주),013937,2015/12,UQ
덕원산업(주),013937,2016/12,UQ
덕원산업(주),013937,2017/12,UQ
덕원산업(주),013937,2018/12,UQ
덕원산업(주),013937,2019/12,UQ
덕원산업(주),013937,2020/12,UQ
덕원산업(주),013937,2021/12,UQ
덕원산업(주),013937,2022/12,UQ
덕원상사(주),070867,2013/12,NA
덕원상사(주),070867,2014/12,QS
덕원상사(주),070867,2015/12,UQ
덕원상사(주),070867,2016/12,UQ
덕원상사(주),070867,2017/12,UQ
덕원상사(주),070867,2018/12,UQ
덕원상사(주),070867,2019/12,UQ
덕원상사(주),070867,2020/12,UQ
덕원상사(주),070867,2021/12,UQ
덕원상사(주),070867,2022/12,UQ
덕원이엔티주식회사,043168,2012/12,UQ
덕원이엔티주식회사,043168,2013/12,UQ
덕원이엔티주식회사,043168,2014/12,UQ
덕유개발주식회사,099890,2020/12,NA
덕유개발주식회사,099890,2021/12,UQ
덕유개발주식회사,099890,2022/12,UQ
덕은인터라인정유(주),013939,2012/12,UQ
덕은인터라인정유(주),013939,2013/12,UQ
덕은인터라인정유(주),013939,2014/12,UQ
덕은인터라인정유(주),013939,2015/12,UQ
덕은인터라인정유(주),013939,2016/12,UQ
덕은인터라인정유(주),013939,2017/12,UQ
덕은인터라인정유(주),013939,2018/12,UQ
덕은인터라인정유(주),013939,2019/12,UQ
덕은인터라인정유(주),013939,2020/12,UQ
덕은인터라인정유(주),013939,2021/12,UQ
덕은인터라인정유(주),013939,2022/12,UQ
덕인건설주식회사,107091,2021/12,NA
덕인건설주식회사,107091,2022/12,UQ
덕일산업(주),046755,2012/12,UQ
덕일산업(주),046755,2013/12,UQ
덕일산업(주),046755,2014/12,UQ
덕일산업(주),046755,2015/12,UQ
덕일산업(주),046755,2016/12,UQ
덕일산업(주),046755,2017/12,UQ
덕일산업(주),046755,2018/12,UQ
덕일산업(주),046755,2019/12,UQ
덕일산업(주),046755,2020/12,UQ
덕일산업(주),046755,2021/12,UQ
덕일산업(주),046755,2022/12,UQ
덕일스틸(주),078790,2015/12,NA
덕일스틸(주),078790,2016/12,UQ
덕일스틸(주),078790,2017/12,UQ
덕일스틸(주),078790,2018/12,UQ
덕일스틸(주),078790,2019/12,UQ
덕일플러스건설(주),093929,2019/12,NA
덕일플러스건설(주),093929,2020/12,UQ
덕일플러스건설(주),093929,2021/12,UQ
덕준건설(주),100841,2020/12,NA
덕준건설(주),100841,2021/12,UQ
덕준건설(주),100841,2022/12,UQ
덕지기업(주),081723,2016/12,NA
덕지기업(주),081723,2017/12,QS
덕지기업(주),081723,2018/12,UQ
덕지기업(주),081723,2019/12,UQ
덕지기업(주),081723,2020/12,UQ
덕지기업(주),081723,2021/12,UQ
덕지기업(주),081723,2022/12,UQ
덕지산업주식회사,049052,2012/12,UQ
덕지산업주식회사,049052,2013/12,UQ
덕지산업주식회사,049052,2014/12,UQ
덕지산업주식회사,049052,2015/12,UQ
덕지산업주식회사,049052,2016/12,UQ
덕지산업주식회사,049052,2017/12,UQ
덕지산업주식회사,049052,2018/12,UQ
덕지산업주식회사,049052,2019/12,UQ
덕지산업주식회사,049052,2020/12,UQ
덕지산업주식회사,049052,2021/12,UQ
덕지산업주식회사,049052,2022/12,UQ
덕진종합건설(주),040998,2012/12,UQ
덕진종합건설(주),040998,2013/12,UQ
덕진종합건설(주),040998,2014/12,UQ
덕진종합건설(주),040998,2015/12,UQ
덕진종합건설(주),040998,2016/12,UQ
덕진종합건설(주),040998,2017/12,UQ
덕진종합건설(주),040998,2018/12,UQ
덕진종합건설(주),040998,2019/12,UQ
덕진종합건설(주),040998,2020/12,UQ
덕진종합건설(주),040998,2021/12,UQ
덕진종합건설(주),040998,2022/12,UQ
덕진토건(주),081201,2016/12,NA
덕진토건(주),081201,2017/12,UQ
덕진토건(주),081201,2018/12,UQ
덕진토건(주),081201,2019/12,UQ
덕진토건(주),081201,2020/12,UQ
덕진토건(주),081201,2021/12,UQ
덕진토건(주),081201,2022/12,UQ
덕천개발(주),107186,2021/12,NA
덕천개발(주),107186,2022/12,UQ
덕청건설주식회사,064925,2012/12,UQ
덕청건설주식회사,064925,2013/12,UQ
덕청건설주식회사,064925,2014/12,UQ
덕청건설주식회사,064925,2015/12,UQ
덕청건설주식회사,064925,2016/12,UQ
덕청건설주식회사,064925,2017/12,UQ
덕청건설주식회사,064925,2018/12,UQ
덕청건설주식회사,064925,2019/12,UQ
덕청건설주식회사,064925,2020/12,UQ
덕평에스엘씨주식회사,104900,2021/12,NA
덕평에스엘씨주식회사,104900,2022/12,UQ
덕화유통(주),044415,2012/12,UQ
덕화유통(주),044415,2013/12,UQ
덕화유통(주),044415,2014/12,UQ
덕화유통(주),044415,2015/12,UQ
덕화유통(주),044415,2016/12,UQ
덕화유통(주),044415,2017/12,UQ
덕흥건설주식회사,047429,2012/12,UQ
덕흥건설주식회사,047429,2013/12,UQ
덕흥건설주식회사,047429,2014/12,UQ
덕흥건설주식회사,047429,2015/12,UQ
덕흥건설주식회사,047429,2016/12,UQ
덕흥건설주식회사,047429,2017/12,UQ
덕흥건설주식회사,047429,2018/12,UQ
덕흥건설주식회사,047429,2019/12,UQ
덕흥건설주식회사,047429,2020/12,UQ
덕흥건설주식회사,047429,2021/12,UQ
덕흥건설주식회사,047429,2022/12,UQ
덕흥전자부품주식회사,022958,2014/12,QS
덕흥제선주식회사,013946,2012/12,UQ
덕흥제선주식회사,013946,2013/12,UQ
덕흥제선주식회사,013946,2014/12,UQ
덕흥제선주식회사,013946,2015/12,UQ
덕흥제선주식회사,013946,2016/12,UQ
덕흥제선주식회사,013946,2017/12,UQ
덕흥제선주식회사,013946,2018/12,UQ
덕흥제선주식회사,013946,2019/12,UQ
덕흥제선주식회사,013946,2020/12,UQ
덕흥제선주식회사,013946,2021/12,UQ
덕흥제선주식회사,013946,2022/12,UQ
덕흥주식회사,061190,2012/12,UQ
덕흥주식회사,061190,2013/12,UQ
덕흥주식회사,061190,2014/12,UQ
덕흥주식회사,061190,2015/12,UQ
덕흥주식회사,061190,2016/12,UQ
덕흥주식회사,061190,2017/12,UQ
덕흥주식회사,061190,2018/12,UQ
덕흥주식회사,061190,2019/12,UQ
덕흥주식회사,061190,2020/12,UQ
덕흥주식회사,061190,2021/12,UQ
덕흥주식회사,061190,2022/12,UQ
던필드알파,099512,2020/12,NA
던필드알파,099512,2021/12,QS
던필드알파,099512,2022/12,UQ
데브시스터즈(주),068320,2013/12,UQ
데브옵스오조,087276,2017/12,NA
데브옵스오조,087276,2018/12,UQ
데브옵스오조,087276,2019/12,UQ
데브옵스오조,087276,2020/12,UQ
데브옵스오조,087276,2021/12,UQ
데스틴파워주식회사,076593,2015/12,NA
데스틴파워주식회사,076593,2016/12,UQ
데스틴파워주식회사,076593,2017/12,NA
데스틴파워주식회사,076593,2018/12,UQ
데스틴파워주식회사,076593,2019/12,UQ
데스틴파워주식회사,076593,2020/12,UQ
데스틴파워주식회사,076593,2021/12,UQ
데스틴파워주식회사,076593,2022/12,UQ
데어리팜(주),081280,2016/12,NA
데어리팜(주),081280,2017/12,QS
데어리팜(주),081280,2018/12,UQ
데어리팜(주),081280,2019/12,UQ
데이드림개발(주),069065,2013/12,NA
데이드림개발(주),069065,2014/12,UQ
데이드림개발(주),069065,2015/12,UQ
데이드림개발(주),069065,2016/12,UQ
데이드림건설(주),070920,2013/12,NA
데이드림건설(주),070920,2014/12,UQ
데이온주식회사,019617,2012/12,UQ
데이온주식회사,019617,2013/12,UQ
데이즈온(주),095694,2019/12,NA
데이즈온(주),095694,2020/12,UQ
데이즈온(주),095694,2021/12,UQ
데이즈힐주식회사,081736,2016/12,NA
데이즈힐주식회사,081736,2017/12,UQ
데이즈힐주식회사,081736,2018/12,UQ
데이즈힐주식회사,081736,2019/12,UQ
데이즈힐주식회사,081736,2020/12,DU
데일리푸드홀딩스주식회사,087043,2017/12,NA
데일리푸드홀딩스주식회사,087043,2018/12,UQ
데일리푸드홀딩스주식회사,087043,2019/12,UQ
데일리푸드홀딩스주식회사,087043,2020/12,UQ
데일리푸드홀딩스주식회사,087043,2021/12,UQ
데일리푸드홀딩스주식회사,087043,2022/12,UQ
데코밸리(주),091863,2018/12,NA
데코밸리(주),091863,2019/12,QS
데코밸리(주),091863,2020/12,UQ
데코밸리(주),091863,2021/12,UQ
데코밸리(주),091863,2022/12,UQ
데코앤에프,088462,2019/12,DS
데코앤에프,088462,2020/12,DS
데코앤에프,088462,2021/12,UQ
데코앤에프,088462,2022/12,UQ
데타코리아주식회사,088711,2018/12,NA
데타코리아주식회사,088711,2019/12,UQ
덴츠플라이시로나코리아유한회사,094839,2019/12,NA
덴츠플라이시로나코리아유한회사,094839,2020/12,UQ
덴츠플라이시로나코리아유한회사,094839,2021/12,UQ
덴츠플라이시로나코리아유한회사,094839,2022/12,UQ
델.디.씨(주),039652,2012/12,UQ
델.디.씨(주),039652,2013/12,UQ
델.디.씨(주),039652,2014/12,UQ
델.디.씨(주),039652,2015/12,UQ
델.디.씨(주),039652,2016/12,UQ
델.디.씨(주),039652,2017/12,UQ
델.디.씨(주),039652,2018/12,UQ
델.디.씨(주),039652,2019/12,UQ
델.디.씨(주),039652,2020/12,NA
델.디.씨(주),039652,2021/12,UQ
델.디.씨(주),039652,2022/12,UQ
델로스에프앤비(주),065095,2012/12,QQ
델리치푸드주식회사,041139,2012/12,UQ
델리치푸드주식회사,041139,2013/12,UQ
델리치푸드주식회사,041139,2014/12,UQ
델리치푸드주식회사,041139,2015/12,UQ
델리치푸드주식회사,041139,2016/12,UQ
델리치푸드주식회사,041139,2017/12,UQ
델리치푸드주식회사,041139,2018/12,UQ
델리치푸드주식회사,041139,2019/12,UQ
델리치푸드주식회사,041139,2020/12,UQ
델리치푸드주식회사,041139,2021/12,UQ
델리치푸드주식회사,041139,2022/12,UQ
델타마린(주),052044,2012/12,UQ
델타마린(주),052044,2013/12,UQ
델타마린(주),052044,2014/12,UQ
델타산업개발(주),050083,2012/12,UQ
델타산업개발(주),050083,2013/12,UQ
델타스틸(주),080184,2016/12,NA
델타스틸(주),080184,2017/12,UQ
델타스틸(주),080184,2018/12,UQ
델타스틸(주),080184,2019/12,UQ
델타스틸(주),080184,2020/12,UQ
델타스틸(주),080184,2021/12,UQ
델타스틸(주),080184,2022/12,UQ
델타캐스트(주),045850,2017/12,QS
델타캐스트(주),045850,2018/12,UQ
델타캐스트(주),045850,2019/12,UQ
델타캐스트(주),045850,2020/12,UQ
델타캐스트(주),045850,2021/12,UQ
델타캐스트(주),045850,2022/12,UQ
도경종합건설(주),099574,2020/12,NA
도경종합건설(주),099574,2021/12,QS
도경종합건설(주),099574,2022/12,UQ
도경주택(주),082810,2016/12,NA
도경주택(주),082810,2017/12,UQ
도경주택(주),082810,2018/12,UQ
도경주택(주),082810,2019/12,UQ
도경주택(주),082810,2020/12,UQ
도경주택(주),082810,2021/12,UQ
도경주택(주),082810,2022/12,UQ
도고건설(주),073849,2014/12,NA
도고건설(주),073849,2015/12,UQ
도고건설(주),073849,2016/12,UQ
도고건설(주),073849,2017/12,UQ
도고건설(주),073849,2018/12,UQ
도고건설(주),073849,2019/12,UQ
도고건설(주),073849,2020/12,UQ
도고건설(주),073849,2021/12,UQ
도고건설(주),073849,2022/12,UQ
도곡동피에프브이주식회사,058414,2012/12,UQ
도나코주식회사,102630,2022/12,UQ
도남스틸(주),066063,2012/12,NA
도남스틸(주),066063,2013/12,QS
도남스틸(주),066063,2014/12,DU
도다디엔씨,100625,2020/12,NA
도다디엔씨,100625,2021/12,UQ
도다디엔씨,100625,2022/12,UQ
도두마리나,070402,2013/12,NA
도두마리나,070402,2014/12,UQ
도두마리나,070402,2015/12,UQ
도두마리나,070402,2016/12,UQ
도림주철관공업주식회사,013971,2012/12,UQ
도림주철관공업주식회사,013971,2013/12,UQ
도림주철관공업주식회사,013971,2014/12,UQ
도림주철관공업주식회사,013971,2015/12,UQ
도림주철관공업주식회사,013971,2016/12,UQ
도림주철관공업주식회사,013971,2017/12,UQ
도림주철관공업주식회사,013971,2018/12,UQ
도림주철관공업주식회사,013971,2019/12,UQ
도부라이프텍(주),099244,2020/12,NA
도부라이프텍(주),099244,2021/12,UQ
도부라이프텍(주),099244,2022/12,UQ
도선여객주식회사,013974,2012/12,UQ
도선여객주식회사,013974,2013/12,UQ
도선여객주식회사,013974,2014/12,UQ
도선여객주식회사,013974,2015/12,UQ
도선여객주식회사,013974,2016/12,UQ
도선여객주식회사,013974,2017/12,UQ
도선여객주식회사,013974,2018/12,UQ
도선여객주식회사,013974,2019/12,UQ
도선여객주식회사,013974,2020/12,UQ
도선여객주식회사,013974,2021/12,UQ
도선여객주식회사,013974,2022/12,UQ
도시개발(주),081274,2016/12,NA
