회사명,거래소코드,회계년도,감사의견코드
(주)케이엔,067151,2014/12,UQ
(주)케이엔,067151,2015/12,UQ
(주)케이엔,067151,2016/12,UQ
(주)케이엔,067151,2017/12,UQ
(주)케이엔디,090972,2018/12,NA
(주)케이엔디,090972,2019/12,QS
(주)케이엔디,090972,2020/12,UQ
(주)케이엔디,090972,2021/12,UQ
(주)케이엔디,090972,2022/12,UQ
(주)케이엔비,057973,2012/12,UQ
(주)케이엔비,057973,2013/12,UQ
(주)케이엔비,057973,2014/12,UQ
(주)케이엔비코스,089935,2018/12,NA
(주)케이엔비코스,089935,2019/12,UQ
(주)케이엔비코스,089935,2020/12,UQ
(주)케이엔비코스,089935,2021/12,UQ
(주)케이엔비코스,089935,2022/12,UQ
(주)케이엔씨,080756,2016/12,NA
(주)케이엔씨,080756,2017/12,QS
(주)케이엔씨,080756,2018/12,UQ
(주)케이엔씨,080756,2019/12,UQ
(주)케이엔씨,080756,2020/12,UQ
(주)케이엔씨,080756,2021/12,UQ
(주)케이엔씨,080756,2022/12,UQ
(주)케이엔알시스템,053429,2012/12,UQ
(주)케이엔알시스템,053429,2013/12,UQ
(주)케이엔알시스템,053429,2014/12,UQ
(주)케이엔알시스템,053429,2015/12,UQ
(주)케이엔알시스템,053429,2016/12,UQ
(주)케이엔알시스템,053429,2017/12,UQ
(주)케이엔알시스템,053429,2018/12,UQ
(주)케이엔알시스템,053429,2019/12,UQ
(주)케이엔알시스템,053429,2020/12,UQ
(주)케이엔알시스템,053429,2021/12,UQ
(주)케이엔알시스템,053429,2022/12,UQ
(주)케이엔에스,091677,2018/12,NA
(주)케이엔에스,091677,2019/12,QS
(주)케이엔에스,091677,2020/12,UQ
(주)케이엔에스,091677,2021/12,UQ
(주)케이엔에스,091677,2022/12,UQ
(주)케이엔에프인터내셔날,072390,2014/12,NA
(주)케이엔에프인터내셔날,072390,2015/12,QS
(주)케이엔에프인터내셔날,072390,2016/12,UQ
(주)케이엔에프인터내셔날,072390,2017/12,UQ
(주)케이엔에프인터내셔날,072390,2018/12,UQ
(주)케이엔에프인터내셔날,072390,2019/12,UQ
(주)케이엔에프인터내셔날,072390,2020/12,UQ
(주)케이엔에프인터내셔날,072390,2021/12,UQ
(주)케이엔에프인터내셔날,072390,2022/12,UQ
(주)케이엔유통,067131,2012/12,NA
(주)케이엔유통,067131,2013/12,UQ
(주)케이엔제이,056231,2012/12,UQ
(주)케이엔제이,056231,2013/12,UQ
(주)케이엔제이,056231,2014/12,UQ
(주)케이엔제이,056231,2015/12,UQ
(주)케이엔제이,056231,2016/12,UQ
(주)케이엔제이,056231,2017/12,UQ
(주)케이엔제이,056231,2018/12,UQ
(주)케이엔제이개발,105166,2021/12,NA
(주)케이엔제이개발,105166,2022/12,UQ
(주)케이엔제이인베스트먼트,059566,2012/12,UQ
(주)케이엔제이인베스트먼트,059566,2013/12,UQ
(주)케이엔제이인베스트먼트,059566,2014/12,UQ
(주)케이엔제이인베스트먼트,059566,2015/12,UQ
(주)케이엔제이인베스트먼트,059566,2016/12,UQ
(주)케이엔제이코리아,073457,2014/12,NA
(주)케이엔제이코리아,073457,2015/12,QS
(주)케이엔제이코리아,073457,2016/12,UQ
(주)케이엔제이코리아,073457,2017/12,DU
(주)케이엔제이코리아,073457,2018/12,DS
(주)케이엔제이코리아,073457,2019/12,DU
(주)케이엔케이,073237,2014/12,NA
(주)케이엔케이,073237,2015/12,QS
(주)케이엔케이,073237,2016/12,UQ
(주)케이엔케이,073237,2017/12,UQ
(주)케이엔케이,073237,2018/12,UQ
(주)케이엔케이,073237,2019/12,UQ
(주)케이엔케이,073237,2020/12,UQ
(주)케이엔케이,073237,2021/12,UQ
(주)케이엔케이,073237,2022/12,UQ
(주)케이엔케이인베스트먼트,038911,2012/12,UQ
(주)케이엔케이인베스트먼트,038911,2013/12,UQ
(주)케이엔케이인베스트먼트,038911,2014/12,UQ
(주)케이엔케이인베스트먼트,038911,2015/12,UQ
(주)케이엘건설,053611,2012/12,DU
(주)케이엘건설,053611,2013/12,DU
(주)케이엠,043033,2012/12,UQ
(주)케이엠,043033,2013/12,UQ
(주)케이엠,043033,2014/12,UQ
(주)케이엠,043033,2015/12,DU
(주)케이엠,043033,2016/12,UQ
(주)케이엠,043033,2017/12,UQ
(주)케이엠,043033,2018/12,DU
(주)케이엠,102676,2021/12,NA
(주)케이엠,102676,2022/12,UQ
(주)케이엠개발,100575,2020/12,NA
(주)케이엠개발,100575,2021/12,UQ
(주)케이엠개발,100575,2022/12,UQ
(주)케이엠기획,048135,2012/12,UQ
(주)케이엠기획,048135,2013/12,UQ
(주)케이엠기획,048135,2014/12,UQ
(주)케이엠디에셋매니지먼트,053857,2012/12,UQ
(주)케이엠디에셋매니지먼트,053857,2013/12,UQ
(주)케이엠디에셋매니지먼트,053857,2014/12,UQ
(주)케이엠디에셋매니지먼트,053857,2015/12,UQ
(주)케이엠디에셋매니지먼트,053857,2016/12,UQ
(주)케이엠디에셋매니지먼트,053857,2017/12,UQ
(주)케이엠디에셋매니지먼트,053857,2018/12,UQ
(주)케이엠디지텍,021375,2012/12,UQ
(주)케이엠디지텍,021375,2013/12,UQ
(주)케이엠디지텍,021375,2014/12,UQ
(주)케이엠디지텍,021375,2015/12,UQ
(주)케이엠디지텍,021375,2016/12,UQ
(주)케이엠디지텍,021375,2017/12,UQ
(주)케이엠디지텍,021375,2018/12,UQ
(주)케이엠디지텍,021375,2019/12,UQ
(주)케이엠디지텍,021375,2020/12,UQ
(주)케이엠디지텍,021375,2021/12,UQ
(주)케이엠디지텍,021375,2022/12,UQ
(주)케이엠레텍,052914,2012/12,UQ
(주)케이엠레텍,052914,2013/12,UQ
(주)케이엠레텍,052914,2014/12,UQ
(주)케이엠레텍,052914,2015/12,NA
(주)케이엠레텍,052914,2016/12,QS
(주)케이엠레텍,052914,2017/12,UQ
(주)케이엠레텍,052914,2019/12,NA
(주)케이엠레텍,052914,2020/12,QU
(주)케이엠레텍,052914,2021/12,QU
(주)케이엠씨,089739,2018/12,NA
(주)케이엠씨,089739,2019/12,UQ
(주)케이엠씨,089739,2021/12,NA
(주)케이엠씨,089739,2022/12,QS
(주)케이엠아이티,046221,2012/12,UQ
(주)케이엠아이티,046221,2013/12,UQ
(주)케이엠아이티,046221,2014/12,UQ
(주)케이엠아이티,046221,2015/12,UQ
(주)케이엠아이티,046221,2016/12,UQ
(주)케이엠에스,107087,2021/12,NA
(주)케이엠에스,107087,2022/12,QS
(주)케이엠에이치신라레저,014955,2012/12,DU
(주)케이엠에이치신라레저,014955,2013/12,UQ
(주)케이엠에이치신라레저,014955,2014/12,UQ
(주)케이엠에이치신라레저,014955,2015/12,UQ
(주)케이엠에이치신라레저,014955,2016/12,UQ
(주)케이엠에이치신라레저,014955,2017/12,UQ
(주)케이엠에이치신라레저,014955,2018/12,UQ
(주)케이엠에이치신라레저,014955,2019/12,UQ
(주)케이엠에이치신라레저,014955,2020/12,UQ
(주)케이엠에이치신라레저,014955,2021/12,UQ
(주)케이엠에이치신라레저,014955,2022/12,UQ
(주)케이엠에프,053525,2012/12,UQ
(주)케이엠에프,053525,2013/12,UQ
(주)케이엠에프,053525,2014/12,UQ
(주)케이엠에프,053525,2015/12,UQ
(주)케이엠에프,053525,2016/12,UQ
(주)케이엠에프,053525,2017/12,UQ
(주)케이엠에프,053525,2018/12,UQ
(주)케이엠에프,053525,2019/12,UQ
(주)케이엠에프,053525,2020/12,UQ
(주)케이엠에프,053525,2021/12,UQ
(주)케이엠에프,053525,2022/12,UQ
(주)케이엠정밀,074136,2014/12,NA
(주)케이엠정밀,074136,2015/12,QS
(주)케이엠정밀,074136,2016/12,UQ
(주)케이엠정밀,074136,2017/12,UQ
(주)케이엠정밀,074136,2018/12,UQ
(주)케이엠정밀,074136,2019/12,UQ
(주)케이엠정밀,074136,2020/12,UQ
(주)케이엠주택건설,063659,2012/12,UQ
(주)케이엠주택건설,063659,2013/12,UQ
(주)케이엠주택건설,063659,2014/12,UQ
(주)케이엠텍,078988,2015/12,NA
(주)케이엠텍,078988,2016/12,DS
(주)케이옥션,051212,2012/12,UQ
(주)케이옥션,051212,2013/12,UQ
(주)케이옥션,051212,2014/12,UQ
(주)케이옥션,051212,2015/12,UQ
(주)케이옥션,051212,2016/12,UQ
(주)케이옥션,051212,2017/12,UQ
(주)케이옥션,051212,2018/12,UQ
(주)케이옥션,051212,2019/12,UQ
(주)케이옥션,051212,2020/12,UQ
(주)케이와이리더스,082549,2016/12,NA
(주)케이와이리더스,082549,2017/12,UQ
(주)케이와이리더스,082549,2018/12,UQ
(주)케이와이리더스,082549,2019/12,UQ
(주)케이와이리더스,082549,2020/12,UQ
(주)케이와이리더스,082549,2021/12,UQ
(주)케이와이미디어,043369,2014/12,UQ
(주)케이와이미디어,043369,2015/12,UQ
(주)케이와이제이로드,066167,2012/12,NA
(주)케이와이제이로드,066167,2013/12,QS
(주)케이와이제이로드,066167,2014/12,UQ
(주)케이와이제이로드,066167,2015/12,UQ
(주)케이와이제이로드,066167,2016/12,UQ
(주)케이와이제이로드,066167,2017/12,UQ
(주)케이와이제이로드,066167,2018/12,UQ
(주)케이원건설,071207,2013/12,NA
(주)케이원건설,071207,2014/12,UQ
(주)케이원건설,071207,2017/12,UQ
(주)케이원건설,071207,2018/12,UQ
(주)케이원건설,071207,2019/12,UQ
(주)케이원건설,071207,2020/12,UQ
(주)케이원건설,071207,2021/12,NA
(주)케이원건설,071207,2022/12,UQ
(주)케이원모터스,091995,2018/12,NA
(주)케이원모터스,091995,2019/12,UQ
(주)케이원모터스,091995,2021/12,NA
(주)케이원모터스,091995,2022/12,QS
(주)케이원스틸,093469,2019/12,NA
(주)케이원스틸,093469,2020/12,QS
(주)케이원스틸,093469,2021/12,UQ
(주)케이원스틸,093469,2022/12,UQ
(주)케이원씨앤씨,096074,2019/12,NA
(주)케이원씨앤씨,096074,2020/12,QS
(주)케이원씨앤씨,096074,2021/12,UQ
(주)케이원씨앤씨,096074,2022/12,UQ
(주)케이원임산,075937,2015/12,NA
(주)케이원임산,075937,2016/12,UQ
(주)케이원임산,075937,2017/12,UQ
(주)케이원임산,075937,2018/12,UQ
(주)케이원임산,075937,2019/12,UQ
(주)케이원임산,075937,2020/12,UQ
(주)케이원임산,075937,2021/12,UQ
(주)케이원전자,028601,2012/12,UQ
(주)케이원전자,028601,2013/12,UQ
(주)케이원전자,028601,2014/12,UQ
(주)케이원전자,028601,2015/12,UQ
(주)케이원전자,028601,2016/12,UQ
(주)케이원전자,028601,2017/12,UQ
(주)케이원전자,028601,2018/12,UQ
(주)케이원전자,028601,2019/12,UQ
(주)케이원전자,028601,2020/12,UQ
(주)케이원전자,028601,2021/12,UQ
(주)케이원전자,028601,2022/12,UQ
(주)케이원코퍼레이션,099981,2020/12,NA
(주)케이원코퍼레이션,099981,2021/12,UQ
(주)케이원코퍼레이션,099981,2022/12,DS
(주)케이원홀딩스,091513,2018/12,NA
(주)케이원홀딩스,091513,2019/12,UQ
(주)케이원홀딩스,091513,2020/12,UQ
(주)케이유세시아,058829,2012/12,UQ
(주)케이유세시아,058829,2013/12,UQ
(주)케이유세시아,058829,2014/12,UQ
(주)케이유세시아,058829,2015/12,UQ
(주)케이유세시아,058829,2016/12,UQ
(주)케이유세시아,058829,2017/12,UQ
(주)케이유세시아,058829,2018/12,UQ
(주)케이유세시아,058829,2019/12,UQ
(주)케이유세시아,058829,2020/12,UQ
(주)케이유세시아,058829,2021/12,UQ
(주)케이유세시아,058829,2022/12,UQ
(주)케이유피,070351,2013/12,NA
(주)케이유피,070351,2014/12,UQ
(주)케이유피,070351,2015/12,UQ
(주)케이유피,070351,2016/12,UQ
(주)케이유피,070351,2017/12,UQ
(주)케이유피,070351,2018/12,UQ
(주)케이유피,070351,2019/12,UQ
(주)케이이노텍,066359,2012/12,NA
(주)케이이노텍,066359,2013/12,UQ
(주)케이이노텍,066359,2014/12,UQ
(주)케이이노텍,066359,2015/12,UQ
(주)케이이노텍,066359,2016/12,UQ
(주)케이이씨,085386,2017/12,NA
(주)케이이씨,085386,2018/12,QS
(주)케이이씨,085386,2019/12,UQ
(주)케이이씨,085386,2020/12,UQ
(주)케이이씨,085386,2021/12,UQ
(주)케이이씨,085386,2022/12,UQ
(주)케이이씨씨,072952,2014/12,NA
(주)케이이씨씨,072952,2015/12,UQ
(주)케이이앤피,059003,2012/12,UQ
(주)케이이앤피,059003,2013/12,UQ
(주)케이이앤피,059003,2014/12,UQ
(주)케이이앤피,059003,2015/12,UQ
(주)케이이앤피,059003,2016/12,UQ
(주)케이이앤피,059003,2017/12,UQ
(주)케이이앤피,059003,2018/12,UQ
(주)케이이앤피,059003,2019/12,UQ
(주)케이이앤피,059003,2020/12,UQ
(주)케이이앤피,059003,2021/12,UQ
(주)케이이앤피,059003,2022/12,UQ
(주)케이제이,075988,2015/12,NA
(주)케이제이,075988,2016/12,QS
(주)케이제이,075988,2017/12,UQ
(주)케이제이,075988,2018/12,UQ
(주)케이제이,075988,2019/12,UQ
(주)케이제이스틸,062314,2012/12,QS
(주)케이제이스틸,064710,2012/12,QS
(주)케이제이스틸,064710,2013/12,UQ
(주)케이제이스틸,064710,2014/12,DU
(주)케이제이스틸,064710,2015/12,DU
(주)케이제이씨디스플레이코퍼레이션,102316,2021/12,NA
(주)케이제이씨디스플레이코퍼레이션,102316,2022/12,UQ
(주)케이제이윈텍,069689,2014/12,UQ
(주)케이제이인더스트리,056469,2012/12,UQ
(주)케이제이인더스트리,056469,2013/12,UQ
(주)케이제이인더스트리,056469,2014/12,UQ
(주)케이제이인더스트리,056469,2015/12,UQ
(주)케이제이인더스트리,056469,2016/12,UQ
(주)케이제이인더스트리,056469,2017/12,UQ
(주)케이제이인더스트리,056469,2018/12,UQ
(주)케이제이인더스트리,056469,2019/12,UQ
(주)케이제이인더스트리,056469,2020/12,UQ
(주)케이제이인더스트리,056469,2021/12,UQ
(주)케이제이인더스트리,056469,2022/12,UQ
(주)케이제이코리아,073101,2014/12,NA
(주)케이제이코리아,073101,2015/12,QS
(주)케이제이코리아,073101,2016/12,DU
(주)케이제이코리아,073101,2017/12,QU
(주)케이종합서비스,044936,2012/12,UQ
(주)케이종합서비스,044936,2013/12,UQ
(주)케이종합서비스,044936,2014/12,UQ
(주)케이종합서비스,044936,2015/12,UQ
(주)케이종합서비스,044936,2016/12,UQ
(주)케이종합서비스,044936,2017/12,UQ
(주)케이종합서비스,044936,2018/12,UQ
(주)케이종합서비스,044936,2019/12,UQ
(주)케이종합서비스,044936,2020/12,UQ
(주)케이지네트웍스,028882,2012/12,UQ
(주)케이지네트웍스,028882,2013/12,UQ
(주)케이지네트웍스,028882,2014/12,UQ
(주)케이지네트웍스,028882,2015/12,UQ
(주)케이지에코,052838,2019/12,QS
(주)케이지에코,052838,2020/12,UQ
(주)케이지엠,094131,2019/12,NA
(주)케이지엠,094131,2020/12,UQ
(주)케이지엠,094131,2021/12,UQ
(주)케이지엠,094131,2022/12,UQ
(주)케이지인더스트리,085132,2017/12,NA
(주)케이지인더스트리,085132,2018/12,QS
(주)케이지인더스트리,085132,2019/12,UQ
(주)케이지인더스트리,085132,2020/12,UQ
(주)케이지인더스트리,085132,2021/12,UQ
(주)케이지인더스트리,085132,2022/12,UQ
(주)케이커머디티,093020,2019/12,NA
(주)케이커머디티,093020,2020/12,QS
(주)케이커머디티,093020,2021/12,UQ
(주)케이커머디티,093020,2022/12,UQ
(주)케이탑자기관리부동산투자회사,060389,2012/12,UQ
(주)케이탑자기관리부동산투자회사,060389,2013/12,UQ
(주)케이탑자기관리부동산투자회사,060389,2014/12,UQ
(주)케이탑자기관리부동산투자회사,060389,2015/12,UQ
(주)케이탑자기관리부동산투자회사,060389,2016/12,UQ
(주)케이탑자기관리부동산투자회사,060389,2017/12,UQ
(주)케이탑자기관리부동산투자회사,060389,2018/12,UQ
(주)케이탑자기관리부동산투자회사,060389,2019/12,UQ
(주)케이탑자기관리부동산투자회사,060389,2020/12,UQ
(주)케이탑자기관리부동산투자회사,060389,2021/12,UQ
(주)케이탑자기관리부동산투자회사,060389,2022/12,UQ
(주)케이텍,074232,2014/12,NA
(주)케이텍,074232,2015/12,UQ
(주)케이텍,074232,2016/12,UQ
(주)케이텍,074232,2017/12,UQ
(주)케이텍,074232,2021/12,NA
(주)케이텍,074232,2022/12,QS
(주)케이투넷,072900,2014/12,NA
(주)케이투넷,072900,2015/12,UQ
(주)케이투이엔지,049534,2012/12,UQ
(주)케이투이엔지,049534,2013/12,UQ
(주)케이투이엔지,049534,2014/12,UQ
(주)케이투이엔지,049534,2015/12,UQ
(주)케이투이엔지,049534,2016/12,UQ
(주)케이티디,072821,2014/12,NA
(주)케이티디,072821,2015/12,UQ
(주)케이티디,072821,2016/12,UQ
(주)케이티디,072821,2017/12,UQ
(주)케이티마린,101179,2020/12,NA
(주)케이티마린,101179,2021/12,QS
(주)케이티마린,101179,2022/12,UQ
(주)케이티미트,070826,2013/12,NA
(주)케이티미트,070826,2014/12,QS
(주)케이티미트,070826,2015/12,UQ
(주)케이티산업,056612,2012/12,UQ
(주)케이티산업,056612,2013/12,UQ
(주)케이티산업,056612,2014/12,UQ
(주)케이티산업,056612,2015/12,UQ
(주)케이티산업,056612,2016/12,UQ
(주)케이티산업,056612,2017/12,UQ
(주)케이티산업,056612,2018/12,UQ
(주)케이티산업,056612,2019/12,UQ
(주)케이티씨텔레콤,057268,2012/12,UQ
(주)케이티씨텔레콤,057268,2013/12,UQ
(주)케이티앤씨,019246,2012/12,UQ
(주)케이티앤씨,019246,2013/12,UQ
(주)케이티앤씨,019246,2014/12,UQ
(주)케이티앤씨,019246,2015/12,UQ
(주)케이티앤씨,019246,2016/12,UQ
(주)케이티앤씨,019246,2017/12,UQ
(주)케이티앤씨,019246,2018/12,UQ
(주)케이티앤씨,019246,2019/12,UQ
(주)케이티앤씨,019246,2020/12,UQ
(주)케이티앤씨,019246,2021/12,UQ
(주)케이티앤씨,019246,2022/12,UQ
(주)케이티에스,099351,2020/12,NA
(주)케이티에스,099351,2021/12,UQ
(주)케이티에스,099351,2022/12,UQ
(주)케이티에스글로벌,085039,2017/12,NA
(주)케이티에스글로벌,085039,2018/12,UQ
(주)케이티에스글로벌,085039,2019/12,UQ
(주)케이티에스글로벌,085039,2020/12,UQ
(주)케이티에스글로벌,085039,2021/12,UQ
(주)케이티에스글로벌,085039,2022/12,UQ
(주)케이티에스원,072491,2014/12,NA
(주)케이티에스원,072491,2015/12,UQ
(주)케이티에스원,072491,2016/12,UQ
(주)케이티에스원,072491,2017/12,UQ
(주)케이티에스원,072491,2018/12,UQ
(주)케이티에스원,072491,2019/12,UQ
(주)케이티에스원,072491,2020/12,UQ
(주)케이티에스원,072491,2021/12,UQ
(주)케이티에스원,072491,2022/12,UQ
(주)케이티에스푸드,099354,2020/12,NA
(주)케이티에스푸드,099354,2021/12,UQ
(주)케이티에스푸드,099354,2022/12,UQ
(주)케이티에이치아시아,074286,2014/12,NA
(주)케이티에이치아시아,074286,2015/12,QS
(주)케이티엠파트너스,066261,2012/12,NA
(주)케이티엠파트너스,066261,2013/12,UQ
(주)케이티엠파트너스,066261,2014/12,UQ
(주)케이티엠파트너스,066261,2015/12,UQ
(주)케이티엠파트너스,066261,2016/12,UQ
(주)케이티엠파트너스,066261,2017/12,UQ
(주)케이티엠파트너스,066261,2018/12,UQ
(주)케이티엠파트너스,066261,2019/12,UQ
(주)케이티이,077103,2015/12,NA
(주)케이티이,077103,2016/12,UQ
(주)케이티이,077103,2017/12,UQ
(주)케이티이,077103,2018/12,UQ
(주)케이티이,077103,2019/12,UQ
(주)케이티이,077103,2020/12,UQ
(주)케이티이,077103,2021/12,UQ
(주)케이티이,077103,2022/12,UQ
(주)케이티지,039767,2012/12,UQ
(주)케이티지,039767,2013/12,UQ
(주)케이티지,039767,2014/12,UQ
(주)케이티지,039767,2015/12,UQ
(주)케이티지,039767,2016/12,UQ
(주)케이티지,039767,2017/12,UQ
(주)케이티지,039767,2018/12,UQ
(주)케이티지,039767,2019/12,UQ
(주)케이티지,039767,2020/12,UQ
(주)케이티지,039767,2021/12,UQ
(주)케이티지,039767,2022/12,UQ
(주)케이티팝스,094018,2019/12,NA
(주)케이티팝스,094018,2020/12,UQ
(주)케이티팝스,094018,2021/12,UQ
(주)케이티팝스,094018,2022/12,UQ
(주)케이팩,069451,2013/12,NA
(주)케이팩,069451,2014/12,QS
(주)케이팩,069451,2015/12,UQ
(주)케이팩,069451,2016/12,UQ
(주)케이팩,069451,2017/12,UQ
(주)케이팩,069451,2018/12,UQ
(주)케이팩,069451,2019/12,UQ
(주)케이팩,069451,2020/12,UQ
(주)케이팩,069451,2021/12,UQ
(주)케이팩,069451,2022/12,UQ
(주)케이피,062430,2012/12,UQ
(주)케이피,062430,2013/12,UQ
(주)케이피,062430,2014/12,UQ
(주)케이피,062430,2015/12,UQ
(주)케이피,062430,2016/12,UQ
(주)케이피,062430,2017/12,UQ
(주)케이피,062430,2018/12,UQ
(주)케이피,062430,2019/12,UQ
(주)케이피,062430,2020/12,NA
(주)케이피,062430,2021/12,UQ
(주)케이피,062430,2022/12,UQ
(주)케이피로지스,102401,2021/12,NA
(주)케이피로지스,102401,2022/12,UQ
(주)케이피비오상사,021380,2012/12,UQ
(주)케이피비오상사,021380,2013/12,QS
(주)케이피비오상사,021380,2014/12,UQ
(주)케이피비오상사,021380,2015/12,UQ
(주)케이피비오상사,021380,2016/12,UQ
(주)케이피비오상사,021380,2017/12,UQ
(주)케이피비오상사,021380,2018/12,UQ
(주)케이피비오상사,021380,2019/12,QS
(주)케이피비오상사,021380,2020/12,QS
(주)케이피비오상사,021380,2021/12,QS
(주)케이피비오상사,021380,2022/12,QS
(주)케이피씨,057386,2012/12,UQ
(주)케이피씨,057386,2013/12,UQ
(주)케이피씨,057386,2014/12,UQ
(주)케이피씨,057386,2015/12,UQ
(주)케이피씨,057386,2016/12,UQ
(주)케이피씨,057386,2017/12,UQ
(주)케이피씨,057386,2018/12,UQ
(주)케이피씨,057386,2019/12,UQ
(주)케이피씨,057386,2020/12,UQ
(주)케이피씨,057386,2021/12,UQ
(주)케이피씨,057386,2022/12,UQ
(주)케이피아이,063283,2012/12,DS
(주)케이피아이앤에이치,089869,2018/12,NA
(주)케이피아이앤에이치,089869,2019/12,QU
(주)케이피아이앤에이치,089869,2020/12,QU
(주)케이피아이앤에이치,089869,2021/12,QU
(주)케이피알앤드어소시에이츠,093575,2019/12,NA
(주)케이피알앤드어소시에이츠,093575,2020/12,UQ
(주)케이피알앤드어소시에이츠,093575,2021/12,UQ
(주)케이피알앤드어소시에이츠,093575,2022/12,UQ
(주)케이피에스,067552,2012/12,NA
(주)케이피에스,067552,2013/12,UQ
(주)케이피에스,070671,2013/12,NA
(주)케이피에스,067552,2014/12,UQ
(주)케이피에스,070671,2014/12,UQ
(주)케이피에스,070671,2015/12,UQ
(주)케이피엘티,099289,2020/12,NA
(주)케이피엘티,099289,2021/12,QS
(주)케이피엘티,099289,2022/12,UQ
(주)케이피엠인베스트먼트,087269,2018/12,UQ
(주)케이피엠인베스트먼트,087269,2019/12,UQ
(주)케이피엠인베스트먼트,087269,2020/12,UQ
(주)케이피엠인베스트먼트,087269,2021/12,UQ
(주)케이피엠인베스트먼트,087269,2022/12,UQ
(주)케이피일렉트릭,039293,2012/12,UQ
(주)케이피일렉트릭,039293,2013/12,UQ
(주)케이피일렉트릭,039293,2014/12,UQ
(주)케이피일렉트릭,039293,2015/12,UQ
(주)케이피일렉트릭,039293,2016/12,UQ
(주)케이피일렉트릭,039293,2017/12,UQ
(주)케이피일렉트릭,039293,2018/12,UQ
(주)케이피일렉트릭,039293,2019/12,UQ
(주)케이피일렉트릭,039293,2020/12,UQ
(주)케이피일렉트릭,039293,2021/12,UQ
(주)케이피일렉트릭,039293,2022/12,UQ
(주)케이피케이,095905,2019/12,NA
(주)케이피케이,095905,2020/12,QS
(주)케이피텍,027779,2012/12,UQ
(주)케이피텍,027779,2013/12,UQ
(주)케이피텍,027779,2014/12,UQ
(주)케이피텍,027779,2015/12,UQ
(주)케이피텍,027779,2016/12,UQ
(주)케이피텍,027779,2017/12,UQ
(주)케이피텍,027779,2018/12,UQ
(주)케이피텍,027779,2019/12,UQ
(주)케이피텍,027779,2020/12,UQ
(주)케이피텍,027779,2021/12,UQ
(주)케이피텍,027779,2022/12,UQ
(주)케이피티,081347,2016/12,NA
(주)케이피티,081347,2017/12,UQ
(주)케이피티,081347,2018/12,UQ
(주)케이피티,081347,2019/12,UQ
(주)케이피티,081347,2020/12,UQ
(주)케이피티,081347,2021/12,UQ
(주)케이피티,081347,2022/12,UQ
(주)케이하우징,092131,2018/12,NA
(주)케이하우징,092131,2019/12,UQ
(주)케이함,082762,2016/12,NA
(주)케이함,082762,2017/12,QS
(주)케이함,082762,2018/12,UQ
(주)케이함,082762,2019/12,UQ
(주)케익드라마,081662,2016/12,NA
(주)케익드라마,081662,2017/12,QS
(주)케익드라마,081662,2018/12,UQ
(주)케익드라마,081662,2019/12,UQ
(주)케익드라마,081662,2020/12,UQ
(주)케익드라마,081662,2021/12,UQ
(주)케익드라마,081662,2022/12,UQ
(주)케지티,089774,2018/12,NA
(주)케지티,089774,2019/12,UQ
(주)케지티,089774,2020/12,UQ
(주)케지티,089774,2021/12,UQ
(주)케지티,089774,2022/12,UQ
(주)켐뉴스코프,070595,2013/12,NA
(주)켐뉴스코프,070595,2014/12,QS
(주)켐뉴스코프,070595,2015/12,UQ
(주)켐뉴스코프,070595,2019/12,NA
(주)켐뉴스코프,070595,2020/12,QS
(주)켐뉴스코프,070595,2021/12,NA
(주)켐뉴스코프,070595,2022/12,QS
(주)켐리치,073575,2014/12,NA
(주)켐리치,073575,2015/12,QS
(주)켐리치,073575,2016/12,UQ
(주)켐리치,073575,2017/12,UQ
(주)켐리치,073575,2018/12,UQ
(주)켐리치,073575,2019/12,UQ
(주)켐리치,073575,2020/12,UQ
(주)켐리치,073575,2021/12,UQ
(주)켐리치,073575,2022/12,UQ
(주)켐리치교역,039256,2012/12,UQ
(주)켐리치교역,039256,2013/12,UQ
(주)켐리치교역,039256,2014/12,UQ
(주)켐리치교역,039256,2015/12,UQ
(주)켐리치교역,039256,2016/12,UQ
(주)켐리치교역,039256,2017/12,UQ
(주)켐리치교역,039256,2018/12,UQ
(주)켐리치교역,039256,2019/12,UQ
(주)켐리치교역,039256,2020/12,UQ
(주)켐리치교역,039256,2021/12,UQ
(주)켐리치교역,039256,2022/12,UQ
(주)켐베이스,102478,2021/12,NA
(주)켐베이스,102478,2022/12,QS
(주)켐블루,093400,2019/12,NA
(주)켐블루,093400,2020/12,QS
(주)켐블루,093400,2021/12,UQ
(주)켐블루,093400,2022/12,UQ
(주)켐스,044469,2012/12,UQ
(주)켐스,044469,2013/12,UQ
(주)켐스,044469,2014/12,UQ
(주)켐스,044469,2015/12,UQ
(주)켐스,044469,2016/12,UQ
(주)켐스필드코리아,076274,2015/12,NA
(주)켐스필드코리아,076274,2016/12,UQ
(주)켐스필드코리아,076274,2017/12,UQ
(주)켐스필드코리아,076274,2018/12,UQ
(주)켐스필드코리아,076274,2019/12,UQ
(주)켐스필드코리아,076274,2020/12,UQ
(주)켐스필드코리아,076274,2021/12,UQ
(주)켐스필드코리아,076274,2022/12,UQ
(주)켐온,068930,2014/12,UQ
(주)켐온,068930,2015/12,UQ
(주)켐온,068930,2016/12,UQ
(주)켐옵틱스,064206,2012/12,UQ
(주)켐옵틱스,064206,2013/12,UQ
(주)켐옵틱스,064206,2014/12,UQ
(주)켐옵틱스,064206,2015/12,UQ
(주)켐옵틱스,064206,2016/12,UQ
(주)켐옵틱스,064206,2017/12,UQ
