회사명,거래소코드,회계년도,감사의견코드
(주)한랩,049142,2014/12,UQ
(주)한랩,049142,2015/12,UQ
(주)한랩,049142,2016/12,UQ
(주)한랩,049142,2017/12,UQ
(주)한랩,049142,2018/12,UQ
(주)한랩,049142,2019/12,UQ
(주)한랩,049142,2020/12,UQ
(주)한랩,049142,2021/12,UQ
(주)한랩,049142,2022/12,UQ
(주)한려엔쵸비,053124,2012/12,UQ
(주)한려엔쵸비,053124,2013/12,UQ
(주)한려엔쵸비,053124,2014/12,UQ
(주)한려엔쵸비,053124,2015/12,UQ
(주)한려엔쵸비,053124,2016/12,UQ
(주)한려엔쵸비,053124,2017/12,DU
(주)한려엔쵸비,053124,2018/12,DU
(주)한려엔쵸비,053124,2019/12,DS
(주)한려엔쵸비,053124,2020/12,DU
(주)한류월드호텔,080994,2016/12,NA
(주)한류월드호텔,080994,2017/12,UQ
(주)한류월드호텔,080994,2018/12,UQ
(주)한류월드호텔,080994,2019/12,UQ
(주)한류월드호텔,080994,2020/12,UQ
(주)한류월드호텔,080994,2021/12,UQ
(주)한류월드호텔,080994,2022/12,UQ
(주)한림PACK,072492,2014/12,NA
(주)한림PACK,072492,2015/12,UQ
(주)한림PACK,072492,2016/12,UQ
(주)한림PACK,072492,2017/12,UQ
(주)한림PACK,072492,2018/12,UQ
(주)한림PACK,072492,2019/12,UQ
(주)한림PACK,072492,2020/12,UQ
(주)한림PACK,072492,2021/12,UQ
(주)한림PACK,072492,2022/12,UQ
(주)한림건축씨엠종합건축사사무소,092835,2019/12,NA
(주)한림건축씨엠종합건축사사무소,092835,2020/12,UQ
(주)한림건축씨엠종합건축사사무소,092835,2021/12,UQ
(주)한림건축씨엠종합건축사사무소,092835,2022/12,UQ
(주)한림에스제이테크,058135,2012/12,UQ
(주)한림에스제이테크,058135,2013/12,UQ
(주)한림에스제이테크,058135,2014/12,UQ
(주)한림에스제이테크,058135,2015/12,UQ
(주)한림에스제이테크,058135,2016/12,QU
(주)한림이앤씨,069398,2013/12,NA
(주)한림이앤씨,069398,2014/12,QS
(주)한림이앤씨건축사사무소,088099,2017/12,NA
(주)한림이앤씨건축사사무소,088099,2018/12,UQ
(주)한림이앤씨건축사사무소,088099,2019/12,UQ
(주)한림이앤씨건축사사무소,088099,2020/12,UQ
(주)한림이앤씨건축사사무소,088099,2021/12,UQ
(주)한림이앤씨건축사사무소,088099,2022/12,UQ
(주)한림철강,069486,2013/12,NA
(주)한림철강,069486,2014/12,QS
(주)한림철강,069486,2015/12,UQ
(주)한림철강,069486,2016/12,UQ
(주)한림철강,069486,2017/12,UQ
(주)한림철강,069486,2018/12,UQ
(주)한림철강,069486,2019/12,UQ
(주)한림철강,069486,2020/12,UQ
(주)한림철강,069486,2021/12,UQ
(주)한림철강,069486,2022/12,UQ
(주)한림테크,077590,2015/12,NA
(주)한림테크,077590,2016/12,UQ
(주)한림테크,077590,2017/12,UQ
(주)한림테크,077590,2018/12,UQ
(주)한림테크,077590,2019/12,UQ
(주)한림테크,077590,2020/12,UQ
(주)한림테크,077590,2021/12,UQ
(주)한림테크,077590,2022/12,UQ
(주)한림테크놀로지,064302,2012/12,QS
(주)한림테크놀로지,064302,2013/12,UQ
(주)한림테크놀로지,064302,2014/12,UQ
(주)한림테크놀로지,064302,2015/12,UQ
(주)한림테크놀로지,064302,2016/12,UQ
(주)한림테크놀로지,064302,2017/12,UQ
(주)한림테크놀로지,064302,2018/12,UQ
(주)한림테크놀로지,064302,2019/12,UQ
(주)한림테크놀로지,064302,2020/12,UQ
(주)한림테크놀로지,064302,2021/12,UQ
(주)한림테크놀로지,064302,2022/12,UQ
(주)한림토건,064412,2012/12,UQ
(주)한림토건,064412,2013/12,UQ
(주)한림토건,064412,2014/12,UQ
(주)한림트랜스,092434,2018/12,NA
(주)한림트랜스,092434,2019/12,UQ
(주)한림포스텍,020096,2014/12,UQ
(주)한림포스텍,020096,2015/12,UQ
(주)한림포스텍,020096,2016/12,DS
(주)한림포스텍,020096,2017/12,UQ
(주)한림포스텍,020096,2018/12,UQ
(주)한마루,083226,2016/12,NA
(주)한마루,083226,2017/12,QS
(주)한마루,083226,2018/12,UQ
(주)한마루,083226,2019/12,UQ
(주)한마루,083226,2020/12,UQ
(주)한마루,083226,2021/12,UQ
(주)한마루,083226,2022/12,UQ
(주)한마음건설,072888,2014/12,NA
(주)한마음건설,072888,2015/12,UQ
(주)한마음건설,072888,2016/12,UQ
(주)한마음기공,086445,2017/12,NA
(주)한마음기공,086445,2018/12,QS
(주)한마음기공,086445,2019/12,UQ
(주)한맥기업,049105,2012/12,UQ
(주)한맥기업,049105,2013/12,UQ
(주)한맥기업,049105,2014/12,UQ
(주)한맥정보기술,097909,2020/12,NA
(주)한맥정보기술,097909,2021/12,QS
(주)한맥정보기술,097909,2022/12,UQ
(주)한미글로벌,059270,2012/12,UQ
(주)한미글로벌,059270,2013/12,UQ
(주)한미글로벌,059270,2014/12,UQ
(주)한미글로벌,059270,2015/12,UQ
(주)한미글로벌,059270,2016/12,UQ
(주)한미글로벌,059270,2017/12,UQ
(주)한미글로벌,059270,2018/12,UQ
(주)한미글로벌,059270,2019/12,UQ
(주)한미글로벌,059270,2020/12,UQ
(주)한미글로벌,059270,2021/12,UQ
(주)한미글로벌디앤아이,041337,2018/12,UQ
(주)한미글로벌디앤아이,041337,2019/12,UQ
(주)한미글로벌디앤아이,041337,2020/12,UQ
(주)한미글로벌디앤아이,041337,2021/12,UQ
(주)한미글로벌디앤아이,041337,2022/12,UQ
(주)한미글로벌마에스트로피에프브이2차프로젝트금융투자,064578,2012/12,UQ
(주)한미글로벌비즈니스호텔피에프브이1차프로젝트금융투자,067342,2013/12,UQ
(주)한미글로벌비즈니스호텔피에프브이1차프로젝트금융투자,067342,2014/12,UQ
(주)한미기술,074407,2014/12,NA
(주)한미기술,074407,2015/12,UQ
(주)한미기술,074407,2019/12,NA
(주)한미기술,074407,2020/12,UQ
(주)한미기술,074407,2021/12,UQ
(주)한미기술,074407,2022/12,UQ
(주)한미마이크로닉스,076919,2015/12,NA
(주)한미마이크로닉스,076919,2016/12,QS
(주)한미마이크로닉스,076919,2017/12,UQ
(주)한미마이크로닉스,076919,2018/12,UQ
(주)한미마이크로닉스,076919,2019/12,UQ
(주)한미마이크로닉스,076919,2020/12,UQ
(주)한미마이크로닉스,076919,2021/12,UQ
(주)한미마이크로닉스,076919,2022/12,UQ
(주)한미식품,069067,2013/12,NA
(주)한미식품,069067,2014/12,QS
(주)한미식품,069067,2015/12,UQ
(주)한미식품,069067,2016/12,UQ
(주)한미식품,069067,2017/12,UQ
(주)한미식품,069067,2018/12,UQ
(주)한미식품,069067,2019/12,UQ
(주)한미식품,069067,2020/12,UQ
(주)한미식품,069067,2021/12,UQ
(주)한미식품,069067,2022/12,UQ
(주)한미양행,046280,2013/12,QS
(주)한미양행,046280,2014/12,UQ
(주)한미양행,046280,2015/12,UQ
(주)한미양행,046280,2016/12,UQ
(주)한미양행,046280,2017/12,UQ
(주)한미양행,046280,2018/12,UQ
(주)한미양행,046280,2019/12,UQ
(주)한미양행,046280,2020/12,UQ
(주)한미양행,046280,2021/12,UQ
(주)한미양행,046280,2022/12,UQ
(주)한미에프쓰리,065729,2012/12,NA
(주)한미에프쓰리,065729,2013/12,UQ
(주)한미에프쓰리,065729,2014/12,UQ
(주)한미에프쓰리,065729,2015/12,UQ
(주)한미에프쓰리,065729,2016/12,UQ
(주)한미에프쓰리,065729,2017/12,UQ
(주)한미에프쓰리,065729,2018/12,UQ
(주)한미에프쓰리,065729,2019/12,UQ
(주)한미에프쓰리,065729,2020/12,UQ
(주)한미에프쓰리,065729,2021/12,UQ
(주)한미에프쓰리,065729,2022/12,UQ
(주)한미엔텍,097046,2019/12,NA
(주)한미엔텍,097046,2020/12,QS
(주)한미엔텍,097046,2021/12,UQ
(주)한미엔텍,097046,2022/12,UQ
(주)한미유나이티드,068008,2012/12,NA
(주)한미유나이티드,068008,2013/12,QS
(주)한미유나이티드,068008,2014/12,UQ
(주)한미유나이티드,068008,2015/12,UQ
(주)한미유나이티드,068008,2016/12,UQ
(주)한미유나이티드,068008,2017/12,UQ
(주)한미유나이티드,068008,2018/12,UQ
(주)한미유나이티드,068008,2019/12,UQ
(주)한미유나이티드,068008,2020/12,UQ
(주)한미유나이티드,068008,2021/12,UQ
(주)한미유나이티드,068008,2022/12,UQ
(주)한미유압기계,046914,2012/12,UQ
(주)한미유압기계,046914,2013/12,UQ
(주)한미유압기계,046914,2014/12,UQ
(주)한미유압기계,046914,2015/12,UQ
(주)한미유압기계,046914,2016/12,UQ
(주)한미유압기계,046914,2017/12,UQ
(주)한미유압기계,046914,2018/12,UQ
(주)한미유압기계,046914,2019/12,UQ
(주)한미유압기계,046914,2020/12,UQ
(주)한미유압기계,046914,2021/12,UQ
(주)한미유압기계,046914,2022/12,UQ
(주)한미이엔지,049237,2012/12,UQ
(주)한미이엔지,049237,2013/12,UQ
(주)한미이엔지,049237,2014/12,UQ
(주)한미이엔지,049237,2015/12,UQ
(주)한미이엔지,049237,2016/12,UQ
(주)한미이엔지,049237,2017/12,UQ
(주)한미이엔지,049237,2018/12,UQ
(주)한미이엔지,049237,2019/12,UQ
(주)한미이엔지,049237,2020/12,UQ
(주)한미이엔지,049237,2021/12,UQ
(주)한미이엔지,049237,2022/12,UQ
(주)한미프렉시블,052566,2012/12,UQ
(주)한미프렉시블,052566,2013/12,UQ
(주)한미프렉시블,052566,2014/12,UQ
(주)한미프렉시블,052566,2015/12,UQ
(주)한미프렉시블,052566,2016/12,UQ
(주)한미프렉시블,052566,2017/12,UQ
(주)한미프렉시블,052566,2018/12,DU
(주)한미프렉시블,052566,2019/12,DU
(주)한미프렉시블,052566,2020/12,QS
(주)한미프렉시블,052566,2021/12,UQ
(주)한미프렉시블,052566,2022/12,QS
(주)한민,104395,2021/12,NA
(주)한민,104395,2022/12,QS
(주)한바다코퍼레이션,056810,2012/12,UQ
(주)한바다코퍼레이션,056810,2013/12,UQ
(주)한바다코퍼레이션,056810,2014/12,UQ
(주)한바다코퍼레이션,056810,2015/12,UQ
(주)한바다코퍼레이션,056810,2016/12,UQ
(주)한바다코퍼레이션,056810,2017/12,UQ
(주)한바다코퍼레이션,056810,2018/12,UQ
(주)한바다코퍼레이션,056810,2019/12,UQ
(주)한바다코퍼레이션,056810,2021/12,NA
(주)한바다코퍼레이션,056810,2022/12,UQ
(주)한반도비케이,092031,2018/12,NA
(주)한반도비케이,092031,2019/12,UQ
(주)한반도비케이,092031,2020/12,UQ
(주)한반도비케이,092031,2021/12,UQ
(주)한반도비케이,092031,2022/12,QU
(주)한밭컨설팅,076505,2015/12,NA
(주)한밭컨설팅,076505,2016/12,UQ
(주)한밭컨설팅,076505,2017/12,UQ
(주)한밭컨설팅,076505,2018/12,UQ
(주)한밭컨설팅,076505,2019/12,UQ
(주)한밭컨설팅,076505,2020/12,UQ
(주)한밭컨설팅,076505,2021/12,UQ
(주)한밭컨설팅,076505,2022/12,UQ
(주)한백,067645,2012/12,NA
(주)한백,067645,2013/12,UQ
(주)한백,067645,2014/12,UQ
(주)한백,067645,2015/12,UQ
(주)한백,067645,2016/12,UQ
(주)한백,067645,2017/12,UQ
(주)한백,067645,2018/12,UQ
(주)한백,067645,2019/12,UQ
(주)한백,067645,2020/12,UQ
(주)한백,067645,2021/12,UQ
(주)한백,067645,2022/12,UQ
(주)한백에프앤씨,103745,2021/12,NA
(주)한백에프앤씨,103745,2022/12,UQ
(주)한백재생산업,094700,2019/12,NA
(주)한백재생산업,094700,2020/12,QS
(주)한백전자,090012,2018/12,NA
(주)한백전자,090012,2019/12,QS
(주)한백종합건설,092872,2019/12,NA
(주)한백종합건설,092872,2020/12,UQ
(주)한백종합건설,092872,2021/12,UQ
(주)한백종합건설,092872,2022/12,UQ
(주)한백테크,090078,2018/12,NA
(주)한백테크,090078,2019/12,UQ
(주)한백테크,090078,2020/12,UQ
(주)한백테크,090078,2021/12,UQ
(주)한백티엘에스,102279,2021/12,NA
(주)한백티엘에스,102279,2022/12,UQ
(주)한별스틸,057034,2012/12,QS
(주)한별스틸,057034,2013/12,QS
(주)한별스틸,057034,2014/12,QS
(주)한별인터내셔설,102349,2021/12,NA
(주)한별인터내셔설,102349,2022/12,UQ
(주)한보이앤씨,066843,2012/12,NA
(주)한보이앤씨,066843,2013/12,QS
(주)한보이앤씨,066843,2014/12,UQ
(주)한보이앤씨,066843,2015/12,UQ
(주)한보이앤씨,066843,2016/12,UQ
(주)한보이앤씨,066843,2017/12,UQ
(주)한보이앤씨,066843,2018/12,UQ
(주)한보이앤씨,066843,2019/12,UQ
(주)한보이앤씨,066843,2020/12,UQ
(주)한보이앤씨,066843,2021/12,UQ
(주)한보이앤씨,066843,2022/12,UQ
(주)한보주택관리,096579,2019/12,NA
(주)한보주택관리,096579,2020/12,UQ
(주)한보주택관리,096579,2021/12,UQ
(주)한보주택관리,096579,2022/12,UQ
(주)한빛드론,101850,2022/12,UQ
(주)한빛디젤,063346,2012/12,QG
(주)한빛레이저,049135,2012/12,UQ
(주)한빛레이저,049135,2013/12,UQ
(주)한빛레이저,049135,2014/12,UQ
(주)한빛레이저,049135,2015/12,UQ
(주)한빛레이저,049135,2016/12,UQ
(주)한빛레이저,049135,2017/12,UQ
(주)한빛레이저,049135,2018/12,UQ
(주)한빛레이저,049135,2019/12,UQ
(주)한빛레이저,049135,2020/12,UQ
(주)한빛레이저,049135,2021/12,UQ
(주)한빛레이저,049135,2022/12,UQ
(주)한빛인포텍,102829,2021/12,NA
(주)한빛인포텍,102829,2022/12,QS
(주)한빛케이에스이,056752,2012/12,UQ
(주)한빛케이에스이,056752,2013/12,UQ
(주)한빛케이에스이,056752,2014/12,UQ
(주)한빛케이에스이,056752,2015/12,UQ
(주)한빛케이에스이,056752,2016/12,UQ
(주)한빛케이에스이,056752,2017/12,QS
(주)한빛케이에스이,056752,2018/12,UQ
(주)한빛케이에스이,056752,2019/12,UQ
(주)한빛케이에스이,056752,2020/12,UQ
(주)한빛케이에스이,056752,2021/12,UQ
(주)한빛케이에스이,056752,2022/12,UQ
(주)한빛파워,098699,2020/12,NA
(주)한빛파워,098699,2021/12,UQ
(주)한빛하이테크,101891,2021/12,NA
(주)한빛하이테크,101891,2022/12,UQ
(주)한빛향료,049132,2012/12,UQ
(주)한빛향료,049132,2013/12,UQ
(주)한빛향료,049132,2014/12,UQ
(주)한빛향료,049132,2015/12,UQ
(주)한빛향료,049132,2016/12,UQ
(주)한빛향료,049132,2017/12,UQ
(주)한빛향료,049132,2018/12,UQ
(주)한빛향료,049132,2019/12,UQ
(주)한빛향료,049132,2020/12,UQ
(주)한빛향료,049132,2021/12,UQ
(주)한빛향료,049132,2022/12,UQ
(주)한빛화스너,090423,2018/12,NA
(주)한빛화스너,090423,2019/12,QS
(주)한빛화스너,090423,2020/12,UQ
(주)한빛화스너,090423,2021/12,NA
(주)한빛화스너,090423,2022/12,QS
(주)한사인터내셔널,066653,2012/12,NA
(주)한사인터내셔널,066653,2013/12,UQ
(주)한사인터내셔널,066653,2014/12,UQ
(주)한사인터내셔널,066653,2015/12,UQ
(주)한사인터내셔널,066653,2016/12,UQ
(주)한사인터내셔널,066653,2017/12,UQ
(주)한산,065991,2012/12,NA
(주)한산,065991,2013/12,QS
(주)한산,065991,2014/12,UQ
(주)한산,065991,2015/12,UQ
(주)한산,082824,2016/12,NA
(주)한산,065991,2016/12,UQ
(주)한산,082824,2017/12,UQ
(주)한산,065991,2017/12,UQ
(주)한산,082824,2018/12,UQ
(주)한산,065991,2018/12,UQ
(주)한산,095496,2019/12,NA
(주)한산,065991,2019/12,UQ
(주)한산,095496,2020/12,UQ
(주)한산디엠씨,053360,2012/12,UQ
(주)한산디엠씨,053360,2013/12,UQ
(주)한산디엠씨,053360,2014/12,UQ
(주)한산디엠씨,053360,2015/12,UQ
(주)한산디엠씨,053360,2016/12,UQ
(주)한산디엠씨,053360,2017/12,UQ
(주)한산디엠씨,053360,2018/12,UQ
(주)한산디엠씨,053360,2019/12,UQ
(주)한산디엠씨,053360,2020/12,UQ
(주)한산디엠씨,053360,2021/12,UQ
(주)한산디엠씨,053360,2022/12,UQ
(주)한산리니어시스템,063590,2012/12,QS
(주)한산리니어시스템,063590,2013/12,UQ
(주)한산리니어시스템,063590,2014/12,UQ
(주)한산리니어시스템,063590,2015/12,UQ
(주)한산리니어시스템,063590,2016/12,UQ
(주)한산리니어시스템,063590,2017/12,UQ
(주)한산리니어시스템,063590,2018/12,UQ
(주)한산리니어시스템,063590,2019/12,UQ
(주)한산리니어시스템,063590,2020/12,UQ
(주)한산리니어시스템,063590,2021/12,UQ
(주)한산리니어시스템,063590,2022/12,UQ
(주)한산에이엠에스텍크,077364,2015/12,NA
(주)한산에이엠에스텍크,077364,2016/12,UQ
(주)한산에이엠에스텍크,077364,2017/12,UQ
(주)한산에이엠에스텍크,077364,2018/12,UQ
(주)한삼시스템,047253,2012/12,UQ
(주)한삼시스템,047253,2013/12,UQ
(주)한삼시스템,047253,2014/12,UQ
(주)한삼시스템,047253,2015/12,UQ
(주)한삼시스템,047253,2016/12,UQ
(주)한삼시스템,047253,2017/12,UQ
(주)한삼시스템,047253,2018/12,UQ
(주)한삼시스템,047253,2019/12,UQ
(주)한삼시스템,047253,2020/12,UQ
(주)한삼시스템,047253,2021/12,UQ
(주)한삼시스템,047253,2022/12,UQ
(주)한샘넥서스,057903,2013/12,UQ
(주)한샘넥서스,057903,2014/12,UQ
(주)한샘넥서스,057903,2015/12,UQ
(주)한샘넥서스,057903,2016/12,UQ
(주)한샘넥서스,057903,2017/12,UQ
(주)한샘넥서스,057903,2018/12,UQ
(주)한샘넥서스,057903,2019/12,UQ
(주)한샘넥서스,057903,2020/12,UQ
(주)한샘넥서스,057903,2021/12,UQ
(주)한샘넥서스,057903,2022/12,UQ
(주)한샘도무스,039177,2017/12,UQ
(주)한샘도무스,039177,2018/12,UQ
(주)한샘도무스,039177,2019/12,UQ
(주)한샘도무스,039177,2020/12,UQ
(주)한샘도무스,039177,2021/12,UQ
(주)한샘도무스,039177,2022/12,UQ
(주)한샘디지텍,049754,2012/12,UQ
(주)한샘디지텍,049754,2013/12,UQ
(주)한샘디지텍,049754,2014/12,UQ
(주)한샘디지텍,049754,2015/12,UQ
(주)한샘디지텍,049754,2016/12,UQ
(주)한샘디지텍,049754,2017/12,UQ
(주)한샘디지텍,049754,2018/12,UQ
(주)한샘디지텍,049754,2019/12,UQ
(주)한샘디지텍,049754,2020/12,UQ
(주)한샘디지텍,049754,2021/12,UQ
(주)한샘디지텍,049754,2022/12,UQ
(주)한샘물산,069301,2013/12,NA
(주)한샘물산,069301,2014/12,UQ
(주)한샘이펙스,017084,2012/12,UQ
(주)한샘이펙스,017084,2013/12,UQ
(주)한샘이펙스,017084,2014/12,UQ
(주)한샘이펙스,017084,2015/12,UQ
(주)한샘이펙스,017084,2016/12,UQ
(주)한샘이펙스,017084,2017/12,UQ
(주)한샘이펙스,017084,2018/12,UQ
(주)한샘이펙스,017084,2019/12,UQ
(주)한샘이펙스,017084,2020/12,UQ
(주)한샘이펙스,017084,2021/12,UQ
(주)한샘이펙스,017084,2022/12,UQ
(주)한샘특판부산경남대리점,101796,2021/12,NA
(주)한샘특판부산경남대리점,101796,2022/12,UQ
(주)한생화장품,039172,2012/12,UQ
(주)한생화장품,039172,2013/12,UQ
(주)한생화장품,039172,2014/12,UQ
(주)한생화장품,039172,2015/12,UQ
(주)한생화장품,039172,2016/12,UQ
(주)한생화장품,039172,2017/12,UQ
(주)한생화장품,039172,2022/12,UQ
(주)한서,059546,2012/12,UQ
(주)한서마이크론,051844,2012/12,UQ
(주)한서모터스,071001,2013/12,NA
(주)한서모터스,071001,2014/12,UQ
(주)한서모터스,071001,2015/12,UQ
(주)한서모터스,071001,2016/12,UQ
(주)한서모터스,071001,2017/12,UQ
(주)한서모터스,071001,2018/12,UQ
(주)한서모터스,071001,2019/12,UQ
(주)한서모터스,071001,2020/12,UQ
(주)한서모터스,071001,2021/12,UQ
(주)한서모터스,071001,2022/12,UQ
(주)한서씨앤에프,067414,2012/12,NA
(주)한서씨앤에프,067414,2013/12,UQ
(주)한서씨앤에프,067414,2014/12,UQ
(주)한서씨앤에프,067414,2021/12,NA
(주)한서씨앤에프,067414,2022/12,QS
(주)한서정공,064394,2012/12,QS
(주)한서정공,064394,2013/12,UQ
(주)한서정공,064394,2014/12,UQ
(주)한서정공,064394,2015/12,UQ
(주)한서정공,064394,2016/12,UQ
(주)한서정공,064394,2017/12,UQ
(주)한서정공,064394,2018/12,UQ
(주)한서정공,064394,2019/12,UQ
(주)한서정공,064394,2020/12,UQ
(주)한서정공,064394,2021/12,UQ
(주)한서정공,064394,2022/12,UQ
(주)한서켐,063106,2012/12,QS
(주)한서켐,063106,2013/12,UQ
(주)한서켐,063106,2014/12,UQ
(주)한서켐,063106,2015/12,UQ
(주)한서켐,063106,2016/12,UQ
(주)한서켐,063106,2017/12,UQ
(주)한서켐,063106,2018/12,UQ
(주)한서켐,063106,2019/12,UQ
(주)한서켐,063106,2020/12,UQ
(주)한서켐,063106,2021/12,UQ
(주)한서켐,063106,2022/12,UQ
(주)한서피엠에스,072443,2014/12,NA
(주)한서피엠에스,072443,2015/12,QS
(주)한서피엠에스,072443,2016/12,UQ
(주)한서피엠에스,072443,2017/12,UQ
(주)한서피엠에스,072443,2018/12,UQ
(주)한서피엠에스,072443,2019/12,UQ
(주)한서피엠에스,072443,2020/12,UQ
(주)한서피엠에스,072443,2021/12,UQ
(주)한서피엠에스,072443,2022/12,UQ
(주)한석상사,020141,2012/12,UQ
(주)한석상사,020141,2013/12,UQ
(주)한석상사,020141,2014/12,UQ
(주)한석상사,020141,2015/12,UQ
(주)한석상사,020141,2016/12,UQ
(주)한석상사,020141,2017/12,UQ
(주)한석상사,020141,2018/12,UQ
(주)한석상사,020141,2019/12,UQ
(주)한석상사,020141,2020/12,UQ
(주)한석상사,020141,2021/12,UQ
(주)한석상사,020141,2022/12,UQ
(주)한설그린,046137,2012/12,UQ
(주)한설그린,046137,2013/12,UQ
(주)한설그린,046137,2014/12,UQ
(주)한설그린,046137,2015/12,UQ
(주)한설그린,046137,2016/12,UQ
(주)한설그린,046137,2017/12,UQ
(주)한설그린,046137,2018/12,UQ
(주)한설그린,046137,2019/12,UQ
(주)한설그린,046137,2020/12,UQ
(주)한설그린,046137,2021/12,UQ
(주)한설그린,046137,2022/12,UQ
(주)한섬산업개발,062242,2012/12,DS
(주)한섬산업개발,062242,2013/12,DU
(주)한섬산업개발,062242,2014/12,DU
(주)한섬산업개발,062242,2015/12,DU
(주)한섬산업개발,062242,2016/12,DU
(주)한섬산업개발,062242,2017/12,DU
(주)한섬산업개발,062242,2018/12,DS
(주)한섬피앤디,052293,2012/12,UQ
(주)한섬피앤디,052293,2013/12,UQ
(주)한섬피앤디,052293,2014/12,UQ
(주)한섬피앤디,052293,2015/12,UQ
(주)한섬피앤디,052293,2016/12,UQ
(주)한섬피앤디,052293,2017/12,UQ
(주)한성,049249,2012/12,UQ
(주)한성,027535,2012/12,UQ
(주)한성,050148,2012/12,UQ
(주)한성,067554,2012/12,NA
(주)한성,027535,2013/12,UQ
(주)한성,049249,2013/12,UQ
(주)한성,067554,2013/12,UQ
(주)한성,050148,2013/12,UQ
(주)한성,067554,2014/12,UQ
(주)한성,049249,2014/12,UQ
(주)한성,027535,2014/12,UQ
(주)한성,050148,2014/12,UQ
(주)한성,067554,2015/12,UQ
(주)한성,027535,2015/12,UQ
(주)한성,050148,2015/12,UQ
(주)한성,049249,2015/12,UQ
(주)한성,027535,2016/12,UQ
(주)한성,050148,2016/12,UQ
(주)한성,067554,2016/12,UQ
(주)한성,049249,2016/12,UQ
(주)한성,067554,2017/12,UQ
(주)한성,050148,2017/12,UQ
(주)한성,049249,2017/12,UQ
(주)한성,027535,2017/12,UQ
(주)한성,049249,2018/12,UQ
(주)한성,067554,2018/12,UQ
(주)한성,027535,2018/12,UQ
(주)한성,050148,2018/12,UQ
(주)한성,027535,2019/12,UQ
(주)한성,049249,2019/12,UQ
(주)한성,050148,2019/12,UQ
(주)한성,067554,2019/12,UQ
(주)한성,027535,2020/12,UQ
(주)한성,049249,2020/12,UQ
(주)한성,050148,2020/12,UQ
(주)한성,049249,2021/12,UQ
(주)한성,050148,2021/12,UQ
(주)한성,049249,2022/12,UQ
(주)한성,050148,2022/12,UQ
(주)한성GT,069441,2013/12,NA
(주)한성GT,069441,2014/12,QS
(주)한성GT,069441,2015/12,QG
(주)한성GT,069441,2016/12,QG
(주)한성GT,069441,2017/12,UQ
(주)한성GT,069441,2018/12,UQ
(주)한성GT,069441,2019/12,UQ
(주)한성GT,069441,2020/12,UQ
(주)한성GT,069441,2021/12,UQ
(주)한성GT,069441,2022/12,UQ
(주)한성건자재상사,087717,2017/12,NA
(주)한성건자재상사,087717,2018/12,QS
(주)한성건자재상사,087717,2019/12,UQ
(주)한성건자재상사,087717,2020/12,UQ
(주)한성건자재상사,087717,2021/12,UQ
(주)한성건자재상사,087717,2022/12,UQ
(주)한성골드,067940,2012/12,NA
(주)한성골드,067940,2013/12,UQ
(주)한성교통,069541,2013/12,NA
(주)한성교통,069541,2014/12,UQ
(주)한성교통,069541,2019/12,NA
(주)한성교통,069541,2020/12,UQ
(주)한성교통,069541,2021/12,UQ
(주)한성교통,069541,2022/12,UQ
(주)한성금속,064183,2012/12,QS
(주)한성금속,064183,2013/12,QS
(주)한성기계,063626,2012/12,QS
(주)한성기공,106115,2021/12,NA
(주)한성기공,106115,2022/12,QS
(주)한성기업,090120,2018/12,NA
(주)한성기업,090120,2019/12,UQ
(주)한성기업,090120,2020/12,UQ
(주)한성기업,090120,2021/12,UQ
(주)한성기업,090120,2022/12,UQ
(주)한성레미콘,018769,2012/12,UQ
(주)한성레미콘,018769,2013/12,UQ
(주)한성레미콘,018769,2019/12,UQ
(주)한성레미콘,018769,2020/12,UQ
(주)한성레미콘,018769,2021/12,UQ
(주)한성볼트,060610,2012/12,UQ
(주)한성볼트,060610,2013/12,UQ
(주)한성볼트,060610,2014/12,UQ
(주)한성볼트,060610,2015/12,UQ
(주)한성볼트,060610,2016/12,UQ
(주)한성볼트,060610,2017/12,UQ
(주)한성볼트,060610,2018/12,UQ
(주)한성볼트,060610,2019/12,UQ
(주)한성볼트,060610,2020/12,UQ
(주)한성볼트,060610,2021/12,UQ
(주)한성볼트,060610,2022/12,UQ
(주)한성산업,052732,2012/12,QS
(주)한성산업,064008,2012/12,QS
(주)한성산업,052732,2013/12,UQ
(주)한성산업,064008,2013/12,UQ
(주)한성산업,052732,2014/12,UQ
(주)한성산업,064008,2014/12,UQ
(주)한성산업,064008,2015/12,UQ
(주)한성산업,052732,2015/12,UQ
(주)한성산업,064008,2016/12,UQ
(주)한성산업,052732,2016/12,UQ
(주)한성산업,064008,2017/12,UQ
(주)한성산업,052732,2017/12,UQ
(주)한성산업,052732,2018/12,UQ
(주)한성스퀘어,106312,2021/12,NA
(주)한성스퀘어,106312,2022/12,UQ
(주)한성시스코,060796,2012/12,UQ
(주)한성시스코,060796,2013/12,UQ
(주)한성시스코,060796,2014/12,UQ
(주)한성시스코,060796,2015/12,UQ
(주)한성시스코,060796,2016/12,UQ
(주)한성시스코,060796,2017/12,UQ
(주)한성시스코,060796,2018/12,UQ
(주)한성시스코,060796,2019/12,UQ
(주)한성시스코,060796,2020/12,UQ
(주)한성시스코,060796,2021/12,UQ
(주)한성시스코,060796,2022/12,UQ
(주)한성시스템,088963,2018/12,NA
(주)한성시스템,088963,2019/12,UQ
(주)한성시스템,088963,2020/12,NA
(주)한성시스템,088963,2021/12,UQ
