일자,언론사,제목,특성추출(가중치순 상위 50개),URL
20221006,매일경제,"대한항공, 무인헬기 개발 위해 에어버스와 협력","대한항공,무인헬기,에어버스,무인기,함탑재,박정우,기술협력,합의각서,서울,국내기술,관계자들,에반,이착륙기,관계자,브루노,작전지역,생산능력,자리매김,본부장,20여년,서북도서용,강서구,프랑스,bruno,vsr700,moa,ceo,ceo등,헬리콥터스,무인",http://news.mk.co.kr/newsRead.php?no=884473&year=2022
20221006,아시아경제,방치됐던 종로 송현동 부지 100년 만에 공개 7일부터 임시개방,"서울시,서울,송현동,대한항공,주차장,임시개방,식민자본,소유권,아트페어,3자,기증관,이건희,계획안,녹지광장,보행로,시민들,종로,종로구,조선식산은행,강점기",https://view.asiae.co.kr/article/2022100615320706980
20221006,아주경제,"대한항공, 에어버스와 軍무인헬기 국산화 협력","대한항공,무인헬기,무인기,스텔스,박정우,에어버스,관계자,브루노,함탑재,본부장,오른쪽,차세대,20여년,서울,앞줄,이착륙기,국방과학연구소,한국군,대표기업,작전지역,생산능력,대상자,경영자,합의각서",https://www.ajunews.com/view/20221006162301373
20221006,디지털타임스,대한항공-에어버스 `정찰용 무인기` 기술협력,"대한항공,무인헬기,스텔스,에어버스,함탑재,박정우,관계자,브루노,합의각서,차세대,서울,기술협력,경영자,이착륙기,국방과학연구소,대표기업,작전지역,생산능력,대상자,본부장,자리매김,국내기술,항공우주분야,편대기,최고경영자,개발센터,에반",http://www.dt.co.kr/contents.html?article_no=2022100602109932064007&ref=jeadan
20221006,매일경제,원화값 하락에 원유 감산 항공업계 이중고,"유류비,운영비,대한항공,항공사,원화값,항공업,환손실,항공사들,협의체,산유국,최소화,변동성,다음달,팬데믹,보고서,항공운임,리스료,이중고,아시아나항공,증료,국제선,코로나19,항공업계,위기감,생산량,반기보고서,284억,고정적,350억,1달러,항공기,통과료",http://news.mk.co.kr/newsRead.php?no=884807&year=2022
20221006,중부일보,"대한항공, 무인헬기 개발 위해 에어버스와 협력한다","대한항공,무인헬기,에어버스,무인기,스텔스,함탑재,박정우,관계자,합의각서,차세대,서울,기술협력,국내기술,에반,이착륙기,국방과학연구소,브루노,대표기업,작전지역,생산능력,대상자,본부장,대한민국,항공우주분야,편대기,자리매김,개발센터",www.joongboo.com/news/articleView.html?idxno=363560984
20221006,한국경제,고환율에 고유가 덮쳐 항공사 악!,"계열사,항공유,아시아나항공,항공사,대한항공,상반기,opec,산유국,완전자본잠식,항공업계,상장사,수출국,재무구조상,항공업,상장사들,산업별,분주,석유수출국기구,증료,정유업,아시아나,애경,제주항공,에어부산",https://www.hankyung.com/economy/article/2022100612171
20221006,서울경제,"""탁 트인 뷰에 가슴 뻥"" 서울광장 3배 규모 송현동 부지 임시개방","서울시,송현동,서울,종로구,대한항공,서울광장,시민들,경복궁,미국,보행로,광화문광장,3배,소유권,기증관,송현문화공원,관광버스,계획안,주차장,이건희",http://www.sedaily.com/NewsView/26C8UZM9DO
20221006,파이낸셜뉴스,"법무법인 화우, 항공기 전문가 영입","항공기,항공사,변호사,화우,대한항공,시니어,에이비에션,운용리스,메리츠종금증권,항공사들,특별기",http://www.fnnews.com/news/202210061806041452
20221006,파이낸셜뉴스,"대한항공- 에어버스, 무인헬기 기술 개발 협력","무인헬기,스텔스,대한항공,에어버스,함탑재,합의각서,차세대,프랑스,기술협력,대상자,이착륙기,국방과학연구소,작전지역,생산능력,자리매김,개발센터,편대기,20여년,서북도서용,국내기술,vsr700,moa,무인,협력,지역,헬기,파트너십,보유,사업",http://www.fnnews.com/news/202210061813592791
20221006,아주경제,OPEC+ 역대급 감산 후폭풍  요동치는 유가에 항공 정유업계 '비상',"코로나19,배럴,국제유가,정유업계,관계자,고환율,연료비,무역수지,정유업,가능성,대한항공",https://www.ajunews.com/view/20221006151343290
20221006,한국경제,'금단의 땅' 송현동 부지 110년 만에 시민 품으로,"서울,송현동,대한항공,이건희,기증관,중앙잔디광장,서울시,삼성생명,식민자본,오세훈,아트페어,상반기,남쪽,서울의료원,송현",https://www.hankyung.com/finance/article/2022100612051
20221006,한겨레,"경복궁 ‘송현동 부지’, 110년 만에 열린다 녹지공간으로 단장","송현동,서울,송현,서울시,대한항공,주차장,임시개방,경복궁,달빛,소유권,미국,녹지광장,조선식산은행,1만,한국토지주택공사,일반시민,잔디광장,야생화,관광버스",http://www.hani.co.kr/arti/area/capital/1061721.html
20221006,MBC,"용산 대통령실에 막힌 드론택시, 국토부는 '협의완료'라는데 국방부는 '전혀'","대통령실,코엑스,국방부,한강,드론택시,용산,국토부,상용화,비행금지구역,도심항공교통,김포공항,통신망,영상편집,원희룡,박진준,현대차,대한항공,한화,민간기업들,성수대교,관계부처들,류다예,주파수,마포대교,통째,국토교통부",https://imnews.imbc.com/replay/2022/nwdesk/article/6414637_35744.html
20221006,SBS,"'금단의 터' 송현동 부지, 내일(7일) 시민 품으로","송현동,서울,삼성,기증관,서울광장,대한항공,보름달,제곱미터,조선,대사관,김상민,이건희,종로구,시민들,달빛,문화재,미군,미술품,형상화,근현대사,이찬수,경복궁,조선식산은행,영상취재",https://news.sbs.co.kr/news/endPage.do?news_id=N1006923758&plink=ORI&cooper=ETC
20221006,머니투데이,'송현동 부지' 100년만에 시민 품으로 7일부터 임시개방,"서울시,송현동,서울,임시개방,이건희,기증관,계획안,주차장,녹지광장,대한항공,보행로,만큼,매매교환방식,아트페어,상반기,1만,기본계획안,서울광장,송현",http://news.moneytoday.co.kr/view/mtview.php?no=2022100609085727061&type=2
20221006,헤럴드경제,광화문 옆 송현동 부지 100여년 만에 개방,"서울시,송현동,기증관,대한항공,서울,그동안,광화문,야생화,주차장,녹지광장,식민자본,아트페어,소유권,서울광장,3자,가을달빛송현,이건희,20여,계획안,우여곡절",http://biz.heraldcorp.com/view.php?ud=20221006000630
20221006,한국경제,"""대한항공, 아시아나 합병 시 유럽 미주 등 주 69회 운항 포기해야"" [국감]","항공사,대한항공,유럽,미주,인천,영국,점유율,신고국,위원회,기업결합,항공편,아시아나항공,69회,장거리,각국,에어프레미아,더불어민주당,티웨이항공,바르셀로나,외항사,스페인",https://www.hankyung.com/economy/article/202210060282g
20221006,중앙일보,엔저 무비자에도 일본 가기 겁난다,"일본,항공권,인천,관계자,코로나19,무비자,재팬,대한항공,항공사,공격적,만큼,미야자키",https://www.joongang.co.kr/article/25107106
20221006,동아일보,유가상승에 항공업계 비상 “1달러 오르면 400억원 손실”,"정유업계,원자재,환손실,대한항공,항공업계,자본잠식,항공사,400억,고유가,1달러,항공업,고환율,전국경제인연합회,관계자,상반기,이상호,아시아나",https://www.donga.com/news/article/all/20221006/115819444/1
20221006,아시아경제,"[2022 국감] ""대한항공 아시아나 합병시, 주 69회 美 유럽 운항 포기 우려""","항공사,항공산업,인천,대한항공,외항사,경쟁력,유럽,점유율,위원회,69회,3회,미주,항공편,이원권,각국,더불어민주당,티웨이항공,에어프레미아,4회,아시아나항공,베트남,호주,샌프란시스코",https://view.asiae.co.kr/article/2022100608134513416
20221006,서울경제,"화우, 손혜경 외국변호사 등 항공기 금융 전문가 대거 영입","변호사,화우,항공기,항공사,시니어,전문가,만큼,손혜경,항공사들,담보부,정진수,대한항공,저비용항공사,대형항공사,한국교통안전공단,한국교통안전,위원회,항공업계",http://www.sedaily.com/NewsView/26C8TJFL85
20221006,서울경제,"대한항공, 에어버스와 우리 군 무인헬기 국산화 협력","무인헬기,대한항공,함탑재,에어버스,기술협력,우리나라,이착륙기,강서구,합의각서,서울,대표기업,생산능력,프랑스,관계자,서북도서용,moa,협력,무인,지역,헬기,발전,헬리콥터스,각서,사업,국가,우주,항공,서북,도서,정찰",http://www.sedaily.com/NewsView/26C8TDUGT9
20221006,파이낸셜뉴스,"대한항공-에어버스, 무인헬기 기술개발 협력","대한항공,무인헬기,스텔스,에어버스,함탑재,강서구,브루노,차세대,합의각서,박정우,대상자,경영자,이착륙기,국방과학연구소,작전지역,생산능력,오른쪽,서울,자리매김,개발센터,본부장,편대기,20여년,최고경영자,프랑스,에반,서북도서용,항공우주사업본부장",http://www.fnnews.com/news/202210061021316543
20221006,머니투데이,"대한항공, 에어버스와 손잡고 무인헬기 개발 ""시장 선도할 것""","대한항공,무인헬기,스텔스,무인기,에어버스,함탑재,박정우,관계자,합의각서,한국군,기술협력,브루노,차세대,서울,국내기술,이착륙기,국방과학연구소,대표기업,관계자들,작전지역,생산능력,대상자,본부장,항공우주분야,대한민국,편대기",http://news.moneytoday.co.kr/view/mtview.php?no=2022100610194140271&type=2
20221006,아시아경제,"대한항공 에어버스, 무인헬기 개발 맞손","대한항공,무인헬기,에어버스,무인기,기술협력,국방과학연구소,차세대,스텔스,브루노,박정우,맞손,이착륙기,체결식,우선협상대상자,경영자,작전지역,생산능력,합의성,개발센터,서북도서용,최고경영자,함탑재,본부장,에반,항공우주사업본부장,20여년,프랑스,대상자,vsr700,moa",https://view.asiae.co.kr/article/2022100610303168668
20221006,헤럴드경제,"대한항공, 에어버스와 협력 무인헬기 개발한다","대한항공,무인헬기,에어버스,스텔스,무인기,함탑재,박정우,관계자,기술협력,차세대,20여,서울,국내기술,에반,이착륙기,국방과학연구소,브루노,작전지역,생산능력,대상자,본부장,대표기업,개발센터,편대기,대한민국",http://biz.heraldcorp.com/view.php?ud=20221006000280
20221006,머니투데이,"하늘길 열렸다 법무법인 화우, 항공기금융 전문가 전격 영입","항공기,변호사,항공사,화우,대한항공,시니어,에이비,전문가,항공산업,운용리스,만큼,메리츠종금증권,전문지,특별기,정진수,손혜경,20여년,한국편",http://news.moneytoday.co.kr/view/mtview.php?no=2022100610411980913&type=2
20221006,파이낸셜뉴스,"법무법인 화우, 손혜경 외국변호사 등 항공기 전문가 대거 영입[로펌소식]","항공기,항공사,변호사,화우,대한항공,시니어,에이비에션,운용리스,손혜경,만큼,메리츠종금증권",http://www.fnnews.com/news/202210061349545483
20221006,헤럴드경제,"대한항공 에어버스, 무인헬기 개발 맞손","대한항공,무인헬기,에어버스,스텔스,무인기,함탑재,본부장,기술협력,원호연,차세대,20여,서울,국내기술,맞손,에반,이착륙기,박정우,국방과학연구소,오른쪽,대상자,작전지역,브루노,생산능력,합의각서,관계자,개발센터,편대기,자리매김",http://biz.heraldcorp.com/view.php?ud=20221006000492
20221006,YTN,"""대한항공, 아시아나 합병으로 유럽 美 운항 주 69회 포기""","항공사,대한항공,유럽,점유율,69회,경쟁력,미주,박상혁,아시아나항공,각국,호주,로마,런던,프랑크푸르트,독과점,위원회,외항사,의원실,인천,바르셀로나,대다수,아시아,장거리,항공편,ytn",https://www.ytn.co.kr/_ln/0102_202210061052126002
20221006,매일경제,경복궁 바로 옆자리 서울광장 3배 크기 녹지광장 모습 드러내,"대한항공,서울,서울시,음악회,송현동,3배,가을달빛송현,서울광장,시민들,이건희,임시개방,녹지광장,3만,200m,기증관,그동안,한국토지주택공사,히스토리,조선식산은행,강점기,임지안,이세준,몽니,미군정,유리상자,bag,안녕바다,bean,미국,빈백,프리즈서울,300여명,미군숙소",http://news.mk.co.kr/newsRead.php?no=883212&year=2022
20221006,경향신문,"송현동 부지, 110년만에 열린다 7일부터 녹지공간으로 임시 개방","송현동,서울시,서울광장,대한항공,서울,경복궁,이건희,임시개방,4m,3만,잔디광장,3배,녹지광장,1만,대사관,한국,lh,상반기,기증관,프리즈,삼성생명,야생화,군락지,그간,녹지공간",https://www.khan.co.kr/national/national-general/article/202210061400001
20221006,서울신문,김해공항 이용 부울경 주민 96% “지역 거점 항공사 부산에 유치해야”,"부산,항공사,경남,김해공항,통합lcc,동남권관문공항추진위원회,응답자,서든포스트,부산상공회의소,울산,만18세,저비용항공사,국가균형발전,실천의지,과밀화,교통부,표본오차,관문공항추진위원회,동남,국토교통부,동남권,대한항공,위원회,관계자",http://www.seoul.co.kr/news/newsView.php?id=20221006500097
20221006,동아일보,"대한항공, 군용 무인헬기 개발 위해 ‘에어버스’와 맞손 기술협력 파트너십 구축","무인헬기,대한항공,에어버스,기술협력,무인기,스텔스,합의각서,함탑재,박정우,관계자,정찰용,대표기업,서울,20여,프랑스,국내기술,에반,이착륙기,국방과학연구소,브루노,개발센터",https://www.donga.com/news/article/all/20221006/115828664/1
20221006,아시아경제,"[2022 국감] ""대한항공 아시아나 합병시, 주 69회 美 유럽 운항 포기 우려""(종합)","항공사,대한항공,장거리,점유율,유럽,인천,69회,3회,항공편,소비자,미주,공급량,각국,국제노선,관계자,더불어민주당,경쟁력,슬롯반납,4회,외항사,아시아나항공",https://view.asiae.co.kr/article/2022100612395714439
20221006,매일경제,경복궁 바로 옆자리 서울광장 3배 크기 녹지광장 모습 드러내,"대한항공,서울,서울시,음악회,송현동,3배,가을달빛송현,서울광장,시민들,이건희,임시개방,녹지광장,3만,200m,기증관,그동안,한국토지주택공사,히스토리,조선식산은행,강점기,임지안,이세준,몽니,미군정,유리상자,bag,안녕바다,bean,미국,빈백,프리즈서울,300여명,미군숙소",http://news.mk.co.kr/newsRead.php?no=882645&year=2022
20221006,전자신문,"대한항공-에어버스, 軍 무인헬기 개발 협력","무인헬기,대한항공,무인기,스텔스,에어버스,함탑재,합의각서,대표기업,차세대,프랑스,기술협력,국내기술,이착륙기,국방과학연구소,대상자,작전지역,생산능력,대한민국,자리매김,편대기,개발센터,20여년,서북도서용,vsr700,moa",http://www.etnews.com/20221006000117
20221006,아주경제,"[2022 국감] ""대한항공, 아시아나 합병과정서 장거리 노선 축소 가능성""","항공사,대한항공,장거리,인천,가능성,항공편,점유율,항공기,아시아나항공,운항편,위원회,경쟁력,로스앤젤레스,유럽,외항사,69회,미주,각국",https://www.ajunews.com/view/20221006132324146
20221007,아시아경제,"스카이샵, 인터파크투어-트리플 제휴 “해외 여행객 잡기 나서”","스카이샵,대한항공,인터파크투어,필립스,바우처,여행객,일본,대한항공씨앤디서비스,100달러,브레오,뱅앤올룹순,참여시",https://view.asiae.co.kr/article/2022100714160428918
20221007,매일경제,[편집장 레터] 역발상으로 위기를 기회로,"대한항공,위원장,역발상,강성부펀드,행동주의,준법위원장,목영준,김앤장,전봇대,조홍석,매경이코노미,세계건축기행,아오모리현,갑질,김종훈,김소연,일본,기본급,물벼락,학부모들",http://www.mk.co.kr/economy/view/2022/887404
20221007,세계일보,[설왕설래] 송현동 부지,"송현,조선,송현동,윤덕영,서울시,대한항공,경복궁,숙종,정도전,박창억,미국대사관,태조,소유권,삼봉,종로구,설계자,미국,송현문화공원,한일,국권피탈",http://www.segye.com/content/html/2022/10/07/20221007511615.html
20221007,MBC,비밀의 '송현동 땅' 열렸다 110년 만에 시민 품으로,"송현동,서울,시민들,경복궁,소나무숲,대사관,그동안,대한항공,조선,미국,지윤수,문화공원,맞교환,조선시대,정작,한글날,조명들,형상화,식산은행,3배,박물관,김효진,일본",https://imnews.imbc.com/replay/2022/nwdesk/article/6415006_35744.html
20221007,서울경제,[데이터로 보는 증시]코스피 기관 외국인 개인 순매수 순매도 상위종목(10월 7일),"lg,외국인,sk,삼성,포스코케미칼,금호석유,하이닉스,삼성생명,두산,삼성전자우,현대모비스,삼성전자,현대미포조선,현대건설,대한항공,신한지주,우리금융지주,하나금융지주,이노텍,상위종목,순매도,posco,lg에너지솔루션,sdi,삼성sdi,lg이노텍,sk하이닉스,skc,크래프톤,lg화학,posco홀딩스,코스피,sk이노베이션,종목,매수,기관,홀딩스,솔루션,이노베이션,화학,에너지,상위,개인",http://www.sedaily.com/NewsView/26C9ANEZRQ
20221007,중부매일,"선문대 글로벌관광학과, 내년부터 항공관광학부로 확대 개편","항공기,항공관광학부,선문대,실습실,오픈식,일등석,대한항공,유영진,김은아,천안시의회,아산시의회,관광학,문영호,장형지,중부매일,글로벌관광학과,학부장,김세영,샤프에비에이션케,전략기획본부장,아시아나항공,윤영두,학생들,김윤진,본부장,시의원,황선조,사무장,2023학년도,위원장,복지문화위원장,복지문화시의원,학년도,선문대학교",www.jbnews.com/news/articleView.html?idxno=1372983
20221007,아주경제,대한항공 주가 1%↑ 에어버스와 협력 소식에 강세,"대한항공,무인헬기,함탑재,에어버스,거래일,서울,탐재,작전지역,한국,국내기술,합의각서,2만,거래소,게티이미지뱅크,기술협력,서북도서용,강서구,프랑스,moa,지역,협력,헬기,사업,무인,기준,대비,서북,도서,정찰,체결,각서,협의,양사,함정",https://www.ajunews.com/view/20221007135406831
20221007,헤럴드경제,항공 승무원 피폭량 최대 7배 대한 아시아나항공 최다,"승무원,방사선,원안위,이정문,피폭선량,대한항공,국토부,일원화,종사자,의원실,7배,승무원들,아시아나항공,사각지대,더불어민주당",http://biz.heraldcorp.com/view.php?ud=20221007000022
20221007,서울신문,“대한항공 아시아나 합병하면 미주 유럽 운항 주 69회 포기”,"항공사,인천,대한항공,유럽,미주,69회,런던,점유율,3회,시애틀,샌프란시스코,각국,4회,외항사,아시아나항공,장거리,호주,위원회,에어프레미아,로스앤젤레스",http://www.seoul.co.kr/news/newsView.php?id=20221007020011
20221007,서울신문,서울광장 면적 3배 ‘녹색 광장’ 이건희 기증관 품은 공원 추진,"서울시,송현동,경복궁,기증관,녹지광장,잔디광장,인사동,대한항공,시민들,이건희,3자,3배,서울광장,종로구,소유권",http://www.seoul.co.kr/news/newsView.php?id=20221007008020
20221007,세계일보,서울광장 3배 ‘송현동 부지’ 녹지 광장 탈바꿈,"송현동,서울시,서울광장,기증관,서울,임시개방,대한항공,보행로,중앙잔디광장,상반기,매매교환방식,오세훈,계획안,녹지광장,3배,송현,가을달빛송현,음악회,개장식,율곡로,애기해바라기,기본계획안,야생화,감고당길",http://www.segye.com/content/html/2022/10/06/20221006520322.html
20221007,세계일보,軍 무인헬기 시장 공략 나선 대한항공,"대한항공,무인헬기,스텔스,무인기,함탑재,대한민국,에어버스,합의각서,차세대,서울,기술협력,이착륙기,국방과학연구소,작전지역,생산능력,대표기업,대상자,프랑스,자리매김,편대기,국내기술,개발센터,서북도서용,강서구,20여년,vsr700",http://www.segye.com/content/html/2022/10/06/20221006516314.html
20221007,동아일보,"대한항공 기내면세 스카이샵, 인터파크투어 트리플 제휴 프로모션 진행","스카이샵,대한항공,인터파크투어,바우처,필립스,여행객,브레오,일본,대한항공씨앤디서비스,면세점,구매자,수신동",https://www.donga.com/news/article/all/20221007/115848252/1
20221009,매일경제,"조원태 회장, 한불클럽에서 기후변화 대응 주제발표","대한항공,항공업,프랑스,항공업계,차세대,항공유,항공기,한불클럽,주제발표,기업인,국제항공운송협회,환경오염,한진그룹,배출량,지속가능항공유,조원태,노력들,이슈들,지성인,지성인들,회의체,주년,해결책",http://news.mk.co.kr/newsRead.php?no=891608&year=2022
20221009,디지털타임스,"조원태 한진 회장, 프랑스서 항공업계 기후변화 대응 노력 소개","항공업,프랑스,항공업계,항공유,차세대,항공기,대한항공,한진그룹,한불클럽,배출량,노력들,조원태,한진,주년,130주년,이슈들,지성인들,지성인,회의체,해결책,지속가능항공유,환경오염",http://www.dt.co.kr/contents.html?article_no=2022100902109932031002&ref=jeadan
20221009,파이낸셜뉴스,"조원태 회장 ""항공업계 탄소배출 선제대응 필요""","프랑스,대한항공,항공업,기후변화,항공업계,한불,항공유,조원태,항공기,국제항공운송협회,130주년,차세대,배출량,한불클럽,지속가능항공유,환경오염,한진그룹,책임감,주년,해결책,회의체",http://www.fnnews.com/news/202210091824389713
20221009,매일경제,"조원태, 佛서 기후변화 대응 발표","프랑스,대한항공,조원태,한불클럽,한진그룹,지성인,원자력,지성인들,주년,회의체,항공업계,기업인,불한클럽,항공업,한불,대응,클럽,청사,참여,회장,수교,대표,양국,파리,기후,상황,모색,의견,해법,자리,현안,이날,시대,에너지,기념,현지,사진,세션",http://news.mk.co.kr/newsRead.php?no=892284&year=2022
20221009,YTN,캐나다 입국제한 전면해제...관광 호황인데 일손은 부족,"캐나다,관광객,밴쿠버,인력난,대한항공,한국,팬데믹,코로나19,이은경,입국자,통계청,한인,관광업계,피터,로키,관광업,ytn",https://www.ytn.co.kr/_ln/0104_202210091434147167
20221009,동아일보,"조원태 회장, 佛서 대한항공 탄소감축 사례 발표 “항공업계 기후변화 대응 노력 강조”","항공유,대한항공,항공업,항공업계,프랑스,탄소감축,한불클럽,조원태,차세대,항공기,관계자,기업인,아시아,양해각서,불한클럽,배출량",https://www.donga.com/news/article/all/20221009/115870020/1
20221009,아주경제,​[산업계 원가상승 비상] 하나부터 열까지 다 오른다  허리띠 졸라매는 기업들,"기준금리,전기요금,산업계,영업이익,기업들,대기업,3고,허리띠,대한항공,관계자,임직원,항공업,항공업계,반도체,배럴,전력당국,최고등급,철강업계,3중고,보고서,245억",https://www.ajunews.com/view/20221007173758033
20221009,파이낸셜뉴스,"조원태 한진 회장, '한불클럽'서 기후변화 대응 주제발표","프랑스,대한항공,항공업,한불클럽,조원태,항공업계,항공유,항공기,한진그룹,국제항공운송협회,환경오염,차세대,배출량,지속가능항공유,불한클럽,한진,주제발표,책임감,해결책,주년,회의체",http://www.fnnews.com/news/202210091023263007
20221009,아시아경제,"식민자본에서 개발 좌초, 결국 시민품으로 100년 만에 개방된 송현동 부지","대한항공,서울,기증관,서울시,이건희,소유권,송현동,삼성생명,식민자본,4m,시민들,경복궁,미국,3만,강남구,아트페어,서울의료원,3자,종로구",https://view.asiae.co.kr/article/2022100710054644641
20221009,아시아경제,"조원태 회장, ‘한불클럽-불한클럽’서 항공업계 기후변화 대응 노력 소개","항공업계,항공업,프랑스,조원태,한불클럽,항공기,항공유,대한항공,차세대,환경오염,배출량,지속가능항공유,불한클럽,노력들,한진그룹,지성인들,이슈들,회의체",https://view.asiae.co.kr/article/2022100909314710777
20221009,한국일보,"""한국 민주화에 존댓말이 걸림돌...항공기 추락사고 원인으로도 지목돼""","한국어,반말,존대법,한국,하대법,항공기,존댓말,신생아,선진국,글래드웰,의사소통,이스라엘,의료진,대한항공,권력서열,김영춘,비행기,박근혜,윗사람,만큼,김미경,한국인,부작용,언어폭력,워싱턴포스트,투숙객",https://hankookilbo.com/News/Read/A2022100515510002145
20221009,아시아경제,하늘길 열리며 날아오를까했던 항공株 이번엔 고환율에 울상,"대한항공,아시아나항공,만큼,항공주,영업이익,에프앤가이드,리오프닝,티웨이항공,항공사,환손실,고환율,2만,제주항공,항공주들,진에어,코로나19,기대감,입국자,수익성,매출액,리스비,유류비,박수영,대형사들,상반기,컨센서스,대형사,최고가",https://view.asiae.co.kr/article/2022100811180052596
20221009,경향신문,"조원태 한진그룹 회장, 한불 불한클럽서 기후변화 대응 소개","항공업,프랑스,항공업계,차세대,항공기,대한항공,한불클럽,한진그룹,불한클럽,한불,iata,국제항공운송협회,항공사,배출량,조원태,이슈들,회의체,주년,공동목표,원자력",https://www.khan.co.kr/economy/economy-general/article/202210091115001
20221010,경향신문,시민 맞은 소나무 언덕 “소싯적 추억 새록”,"송현동,서울시,이건희,서울,종로구,대한항공,시민들,풍문여고,남산,기증관,조선총독부,미군,서울의료원,탈바꿈,임시개방,방문객",https://www.khan.co.kr/national/national-general/article/202210102125005
20221010,서울경제,"롯데免 ""日여행 내국인 모셔라""","일본,롯데면세점,내국인,여행권,대한항공,4000달러,2매,도쿄,500달러,오름세,해외여행,도쿄긴,화장품,자점,면세점,항공권,더드림,타워점",http://www.sedaily.com/NewsView/26CAO4NFRK
20221010,경향신문,100년 만에 열린 ‘왕족 마을’ 송현동  “부인 만난 곳” “13년 일터 인근” 시민들 추억 새겨져,"송현동,서울시,이건희,시민들,종로구,미국,대한항공,서울,풍문여고,남산,기증관,조선총독부,서울의료원,소유권",https://www.khan.co.kr/national/national-general/article/202210101042001
20221010,매일경제,유가가 떨어지니 이젠 환율이 발목 길어지는 항공주 투자자들의 희망고문,"항공주,대한항공,아시아나항공,일본,신저가,팬데믹,해외여행객,항공사들,항공사,유류비,코로나,상반기,제주항공,에어부산,티웨이항공,악영향,입국자,박수영,증권가,한화투자증권,외화부채",http://news.mk.co.kr/newsRead.php?no=892782&year=2022
20221010,아시아경제,"[르포] 비가 와도 화사한 송현동 부지 ""서울에 가을을 선물했네요""","시민들,송현동,대한항공,서울,서울시,소유권,4m,경복궁,임시개방,식민자본,이건희,서울의료원,문화공원,친구들,강남구,우려반,조선,조선후기,계획안",https://view.asiae.co.kr/article/2022101002073396809
20221011,중부일보,"대한항공, 내년 6월 영종에 '항공기 엔진정비 클러스트' 착공","클러스터,대한항공,영종도,항공기,아시아,인천,인천시,항공사,2필지,화물기,중구,부천,정비엔진능력,인천국제공항,항공정비,아틀라스,5종,중정비센터,항공정비산업,인천공항,중정비,예정지,14만,엔진정비센터,샤프테크닉스케이,9종,관계자",www.joongboo.com/news/articleView.html?idxno=363561500
20221011,MBC,일본 무비자 여행 첫날 예약은 급증했지만 항공권 값은 아직,"일본,코로나,인천,항공권,여행객,비행기,아시아나항공,사람들,항공편,오사카,대한항공,최인규,항공사들,영상취재,임상재,항공사,나리타,첫날,출국장,탑승객들,홍보팀장",https://imnews.imbc.com/replay/2022/nwdesk/article/6415971_35744.html
20221011,한국경제,김포~하네다 노선 주 56회로 2배 증편,"일본,김포,항공사,한국인,56회,하네다,商用,아시아나항공,일본항공,2회,교통부,국토교통부,항공편,대한항공,도쿄,한국,일본공수,28회,코로나19,8회,항공사별,서울",https://www.hankyung.com/realestate/article/2022101101991
20221011,동아일보,30일부터 김포~하네다 운항 횟수 2배로 늘린다,"일본,28회,코로나19,김포,2배,하네다,항공편,코로나바이러스,도쿄,일본항공,관계자,아시아나항공,국토부,교통부,한국,2회,국토교통부,일본공수,항공사,감염증,서울,대한항공,84회,8회",https://www.donga.com/news/article/all/20221011/115900799/1
20221011,MBC,"김포-하네다 노선, 주 56회로 증편 운항","한일,항공사,코로나19,김포,하네다,56회,국토교통부,일본공수,일본항공,일본,교통부,아시아나항공,하늘길,2회,대한항공,항공사별,운항,재개,노선,중단,시점,실제,증편,국토,이달,수요,하늘,공수,공항,왕복,여파,횟수,결정",https://imnews.imbc.com/replay/2022/nw1700/article/6415931_35729.html
20221011,매일경제,"김포공항 여객들 ""엔화값 쌀때 일본 다녀오겠다""","일본,오사카,하네다,김포,국제선,코로나19,도쿄,무비자,일본노선,만큼,한국공항공사,김포국제공항,항공사들,대한항공,국토부,항공사,이용객",http://news.mk.co.kr/newsRead.php?no=897084&year=2022
20221011,헤럴드경제,‘2022 국제치안산업대전’ 인천 송도 개최,"전시회,상담회,치안산업,국제치안산업대전,인천,벤터,과학수사,기업들,벤처기업,유전학자,바바라,해외바이어,타임지,행사들,개최지원사업,송도,대한항공,마스터자동차,국제전시협회,에스앤티모티브,다산기공,다산,모트렉스,인포스테크놀로지",http://biz.heraldcorp.com/view.php?ud=20221011000582
20221011,서울경제,일본 가는 비행기표 싸질까 김포~하네다 항공편 2배로 증편,"일본,항공편,김포,항공사,코로나19,하네다,국토부,일평균,일본행,가능성,아시아나항공,대한항공,일본항공",http://www.sedaily.com/NewsView/26CB4LGMUN
20221011,조선일보,"내국인 여행객 잡아라 면세점, 이벤트 쏟아내","면세점,신세계면세점,일본,롯데면세점,내국인,여행권,대한항공,백화점,항공권,500달러,300달러,선착순,도쿄,4000달러,달러화,여행객,해외여행,코로나,대우,서울점,면세업계",https://www.chosun.com/economy/market_trend/2022/10/11/77ORCWT7S5HLVCD7T2UMESWECA/?utm_source=bigkinds&utm_medium=original&utm_campaign=news
20221011,동아일보,무비자 日관광 오늘 재개 여행 예약 20배 늘었다,"일본,한국인,코로나19,외국인,한국,도쿄,항공권,대한항공,인천,관광객,무비자,20배,아시아,증명서,3개월,롯데면세점,56조,후쿠오카,아시아나항공",https://www.donga.com/news/article/all/20221010/115887151/1
