,회사명,종목코드,회계년도,거래월,종가,자산,부채,당기순이익,현금흐름,매출액,비유동자산,매출총이익,법인세비용,이자비용,감가상각비,유동자산,유동부채,현금및현금성자산,상장주식수,시가총액,pbr,per,pcr,psr,roe,roa,roic,gpa,매직
859,롯데지주(주),4990,2022/12,12.0,30800.0,22175416666.0,12409157931.0,336571002.0,904140865.0,14111852309.0,16553702870.0,4150206662.0,163289554.0,0.0,496294000.0,5621713796.0,6169727344.0,1403904622.0,104909237.0,3231204499600.0,330.8538701744727,9600.365095029785,3573.7843788312784,228.9709691433818,0.03446263417062747,0.015177663043240154,0.05986982159061162,0.18715349183779798,0.00015408003875273812
860,롯데칠성음료(주),5300,2013/12,12.0,1525000.0,3958498274.0,1532609978.0,103493317.0,222752594.0,2215921178.0,3178787954.0,931848753.0,45692959.0,0.0,39271000.0,779710320.0,657898288.0,119923417.0,1237203.0,1886734575000.0,777.7499805374385,18230.49670927061,8470.090251788493,851.4448048657081,0.0426620290681348,0.026144590659483005,0.13273303475064946,0.2354046126836836,7.901199182772549e-05
861,롯데칠성음료(주),5300,2014/12,12.0,1485000.0,4099992951.0,1783374989.0,20553075.0,145045920.0,2264041872.0,3268302133.0,957869828.0,21884620.0,0.0,40401000.0,831690818.0,1012046932.0,108203188.0,1237203.0,1837246455000.0,793.0726969818772,89390.34451049296,12666.653808669696,811.4896096762648,0.008872017456972477,0.005012953740563639,0.024712398592333623,0.2336271889848915,2.307386905567268e-05
862,롯데칠성음료(주),5300,2015/12,12.0,2219000.0,4381975017.0,2019378404.0,100295430.0,275099877.0,2299159974.0,3427308200.0,980836302.0,37008502.0,0.0,38306000.0,954666817.0,837035336.0,203384588.0,1237203.0,2745353457000.0,1162.0068537700897,27372.66749840945,9979.479042078961,1194.0680457409528,0.04245135604111695,0.022888179328020116,0.10505804560713039,0.22383429804935376,4.99785865557499e-05
863,롯데칠성음료(주),5300,2016/12,12.0,1460000.0,4650515641.0,2277774881.0,69143930.0,190930209.0,2369469995.0,3612630641.0,1035288243.0,39658393.0,0.0,37479000.0,1037885000.0,1207417308.0,319691831.0,1237203.0,1806316380000.0,761.2784381889238,26124.005100664657,9460.610709329922,762.3292904369528,0.029140954277702046,0.014868013643564907,0.06662003015748373,0.22261794667943147,6.015286782381711e-05
864,롯데칠성음료(주),5300,2017/12,12.0,1329000.0,3486931134.0,2174137473.0,121535609.0,144694172.0,2279282728.0,2733078864.0,937752816.0,20686946.0,0.0,33870000.0,753852269.0,867584683.0,153444296.0,799346.0,1062330834000.0,809.2138662451997,8740.901886623204,7341.904786600528,466.08120219125357,0.09257784571219072,0.03485460547670225,0.16121939780057967,0.26893356363028187,0.00013359013370771634
865,롯데칠성음료(주),5300,2018/12,12.0,1400000.0,3311280027.0,2073864977.0,-50013438.0,85909701.0,2346277859.0,2622564354.0,928836654.0,-18912380.0,0.0,30444000.0,688715673.0,689030411.0,98388437.0,799346.0,1119084400000.0,904.3727082517705,-22375.674313771433,13026.286751946674,476.96158223858515,-0.04041767392436354,-0.015103959070870813,-0.07261841128450695,0.2805068270959616,-6.14773139563549e-05
866,롯데칠성음료(주),5300,2019/12,12.0,140000.0,3256509992.0,2028505104.0,-144005704.0,134075961.0,2429527267.0,2468122036.0,983627607.0,6090098.0,0.0,53235000.0,788387956.0,941629484.0,199410280.0,7993460.0,1119084400000.0,911.3028872569113,-7771.111622078525,8346.6446308,460.61816848092195,-0.11726802181914442,-0.04422086968987258,-0.18265842711579933,0.3020496204268978,-0.00012299988402776952
867,롯데칠성음료(주),5300,2020/12,12.0,108500.0,3466112903.0,2161226817.0,-16801842.0,303423502.0,2257973301.0,2572839164.0,908450842.0,-6120504.0,0.0,53962000.0,893273739.0,864944910.0,158849602.0,8975123.0,973800845500.0,746.2726869018052,-57957.9813629958,3209.3784399733154,431.2720815027919,-0.012876098672723529,-0.004847459523161413,-0.018809286858482245,0.2620949944284028,-2.3487604720045066e-05
868,롯데칠성음료(주),5300,2021/12,12.0,133500.0,3596830123.0,2151774423.0,137076881.0,321100572.0,2506093270.0,2602329681.0,1045814045.0,37893200.0,0.0,52051000.0,994500442.0,970974141.0,384577797.0,9278884.0,1238731014000.0,857.2202538628787,9036.761012967605,3857.766450817783,494.28767429713423,0.09485923691384353,0.03811046847151864,0.137834912093483,0.2907599217189941,0.00014100719262939032
869,롯데칠성음료(주),5300,2022/12,12.0,176000.0,3695935640.0,2283769460.0,131094281.0,268333995.0,2841747050.0,2675941387.0,1147969098.0,38292576.0,0.0,53185000.0,1019994254.0,1154623006.0,345003533.0,9278884.0,1633083584000.0,1156.4386735277856,12457.321338068134,6086.010771762259,574.675914240854,0.0928320496954544,0.0354698495236784,0.12852452904947886,0.31060310833767657,0.00010356872620289092
870,롯데케미칼(주),11170,2013/12,12.0,232000.0,10687663571.0,4393204848.0,285824983.0,359300991.0,16438935363.0,6073309345.0,911761301.0,88767377.0,0.0,6265658.0,4614354226.0,2929005557.0,979089879.0,34275419.0,7951897208000.0,1263.3170790275751,27820.861299587654,22131.576052346594,483.72336969568994,0.045408985200839164,0.02674344875296786,0.06194257506055626,0.08530969326859998,4.708707739927876e-05
871,롯데케미칼(주),11170,2014/12,12.0,160000.0,10322655619.0,3853656850.0,143653052.0,308483946.0,14858969270.0,6001103002.0,800407428.0,133648429.0,0.0,6274265.0,4321552617.0,2057809967.0,949302735.0,34275419.0,5484067040000.0,847.745877813445,38175.778124087476,17777.479545078175,369.0745259883023,0.022206381100023983,0.013916288337236644,0.03324107438491012,0.07753890641539574,5.053816779460836e-05
872,롯데케미칼(주),11170,2015/12,12.0,243500.0,11467808899.0,3912222824.0,990655495.0,2595626910.0,11713338201.0,6062308909.0,2067046991.0,430712512.0,0.0,5279967.0,5405499990.0,2146107849.0,1942218656.0,34275419.0,8346064526500.0,1104.6217253901114,8424.790018956084,3215.433040220715,712.5265559042318,0.13111563883546917,0.08638576939369698,0.18326805972300075,0.18024777088675134,0.0001702637910490607
873,롯데케미칼(주),11170,2016/12,12.0,369000.0,15866834170.0,6466016999.0,1837184919.0,2700639429.0,13223540874.0,10015158274.0,3266704995.0,650188181.0,0.0,9065399.0,5851675896.0,3448810302.0,2202944465.0,34275419.0,12647629611000.0,1345.3755541609607,6884.2441934937315,4683.198162326764,956.4480294281578,0.19542821497129187,0.11578774311977322,0.31395876184049,0.2058825951037213,0.00019660086931003057
874,롯데케미칼(주),11170,2017/12,12.0,368000.0,19550971101.0,7296204039.0,2284576938.0,3129011398.0,15874510690.0,11325501762.0,3792634467.0,800109103.0,0.0,10683730.0,8225469338.0,3790891300.0,1685211989.0,34275419.0,12613354192000.0,1029.2610319058547,5521.0896959514,4031.0988320663187,794.5664870127723,0.18642353024269992,0.11685235102634609,0.27774426526252716,0.1939870120725621,0.00024444841522337763
875,롯데케미칼(주),11170,2018/12,12.0,277000.0,20799138833.0,7254811593.0,1641934138.0,1380927826.0,16545013877.0,12655221294.0,2752821732.0,610717958.0,0.0,12372100.0,8143917539.0,3961420261.0,1329974466.0,34275419.0,9494291063000.0,700.9791549454619,5782.38240089506,6875.298537868698,573.8460622386336,0.12122670317289233,0.07894240964413875,0.2016147793905112,0.13235267835379616,0.00023711588448951842
876,롯데케미칼(주),11170,2019/12,12.0,224000.0,20043105157.0,5989974766.0,756665994.0,1277869267.0,15123477948.0,12822246279.0,1914729710.0,389970380.0,0.0,24230288.0,7220858878.0,2740030327.0,1351954869.0,34275419.0,7677693856000.0,546.333353664533,10146.74098860058,6008.199785588865,507.66721004247137,0.053843234421605386,0.03775193454671551,0.10478891871233714,0.09553059244072697,0.00014925629255845149
877,롯데케미칼(주),11170,2020/12,12.0,276000.0,19386545995.0,5674190701.0,175348148.0,1310811944.0,12223031551.0,12510083329.0,1153297529.0,71398309.0,0.0,28079633.0,6876462666.0,2867690835.0,1522332788.0,34275419.0,9460015644000.0,689.8899161502429,53949.90338877146,7216.912912108772,773.9500306882583,0.012787602438854951,0.009044836973291899,0.02549976005352168,0.059489582584615536,2.6071649402879326e-05
878,롯데케미칼(주),11170,2021/12,12.0,217000.0,22869964008.0,7418767513.0,1425601668.0,1486216753.0,18120462423.0,13439241171.0,2463949881.0,476685246.0,0.0,26176767.0,9430722837.0,4579148533.0,1602899582.0,34275419.0,7437765923000.0,481.3715187304011,5217.28200096354,5004.496085773836,410.4622580469783,0.09226480735400161,0.062335107632933706,0.1511656839714205,0.10773737466915562,0.0002555606920740335
879,롯데케미칼(주),11170,2022/12,12.0,178500.0,26784587811.0,9520345524.0,27820457.0,-167465443.0,22276082764.0,17318407840.0,283287010.0,-420439697.0,0.0,31271887.0,9466179971.0,6384043035.0,2809675585.0,34275419.0,6118162291500.0,354.3834817533223,219915.95218942667,-36533.879359815146,274.6516232821445,0.0016114496389423847,0.0010386740761631054,0.0029389317639458602,0.010576493168345812,-6.410242995599318e-05
880,명신산업(주),9900,2020/12,12.0,45650.0,476900966.0,292854334.0,-88786090.0,48131126.0,809027813.0,191804429.0,101967056.0,15849542.0,0.0,191880.0,285096538.0,224682322.0,88466092.0,40779120.0,1861566828000.0,10114.647618218843,-20966.874743554985,38676.9847852718,2300.9923739173105,-0.4824108381401948,-0.18617301353925125,-0.3114246526256473,0.21381180427300708,-3.9175301682080864e-05
881,명신산업(주),9900,2021/12,12.0,30100.0,719480410.0,422389632.0,45336210.0,22790635.0,1107708434.0,284109339.0,102494455.0,12855081.0,0.0,283449.0,435371071.0,332069290.0,100969985.0,52470133.0,1579351003300.0,5316.0552943854755,34836.41449737417,69298.24479660176,1425.78223187926,0.15260052939105367,0.06301243142950896,0.10413234369446656,0.1424562136445105,3.6837568444373854e-05
882,명신산업(주),9900,2022/12,12.0,14350.0,929267254.0,545467700.0,85711785.0,97679794.0,1515242091.0,366469473.0,201565681.0,37368466.0,0.0,1112989.0,562797781.0,375289532.0,136162552.0,52470133.0,752946408550.0,1961.8219997983635,8784.631058027786,7708.312822097065,496.91492403902606,0.2233243475837911,0.09223588222984988,0.15229588298607738,0.21690819312998197,0.00016337601051146942
883,삼성SDI(주),6400,2013/12,12.0,162000.0,10555670889.0,3013254459.0,147915701.0,308449760.0,5016464902.0,8492479319.0,756461707.0,36103464.0,0.0,91858928.0,2063191571.0,1526957190.0,730176083.0,45558341.0,7380451242000.0,978.5260878256757,49896.33414237749,23927.5635746969,1471.245465917146,0.019611181956443634,0.014012913300862956,0.071692664486798,0.07166401027037553,2.492495639503965e-05
884,삼성SDI(주),6400,2014/12,12.0,116000.0,15968549946.0,4141638654.0,-80314437.0,310592822.0,5474221641.0,12432995193.0,928744246.0,47249364.0,0.0,125075358.0,3535554753.0,2254255230.0,627528155.0,68764530.0,7976685480000.0,674.4521272765119,-99318.20203134835,25682.130799532773,1457.1360100324443,-0.00679082095207111,-0.005029538516120442,-0.022716219267104078,0.058160837968424514,-4.143389225423176e-06
885,삼성SDI(주),6400,2015/12,12.0,114000.0,16225303458.0,4972110605.0,25685766.0,881066558.0,7569330840.0,11451423300.0,1383138305.0,13372885.0,0.0,100592543.0,4773880158.0,3201335107.0,1287968374.0,68764530.0,7839156420000.0,696.6161979451149,305194.5743023587,8897.348729016225,1035.6472171323403,0.0022825313966917758,0.0015830684502443283,0.00538047985074702,0.0852457587976904,4.980166393805824e-06
886,삼성SDI(주),6400,2016/12,12.0,109000.0,14900311234.0,3936201007.0,211111190.0,-1309519499.0,5200822510.0,10942045507.0,750572493.0,57809853.0,0.0,77565303.0,3958265727.0,2212795893.0,1011701875.0,68764530.0,7495333770000.0,683.6244451047327,35504.19932737815,-5723.728265003864,1441.1823813614435,0.019254748960852452,0.014168240292745016,0.05333426418544234,0.050372940619342235,3.586446790010747e-05
887,삼성SDI(주),6400,2017/12,12.0,204500.0,15751476330.0,4299476832.0,643193863.0,-250114337.0,6321560922.0,12146400610.0,1169088846.0,180871016.0,0.0,87800316.0,3605075720.0,2670359532.0,1209015664.0,68764530.0,14062346385000.0,1227.9380895411214,21863.309328559313,-56223.67175616966,2224.5053964537274,0.056164328605876085,0.04083387801402359,0.17841341290884177,0.07422090612378808,5.8586790988893875e-05
888,삼성SDI(주),6400,2018/12,12.0,219000.0,19349721184.0,7124501968.0,745049185.0,260609735.0,9158272455.0,13830378974.0,2040083927.0,291184452.0,0.0,92089503.0,5519342210.0,4012822498.0,1516585547.0,68764530.0,15059432070000.0,1231.8332950864935,20212.668335446873,57785.378086509314,1644.352921797848,0.06094362578176937,0.03850438866354675,0.13498876435857018,0.1054322130846472,6.878394916748541e-05
889,삼성SDI(주),6400,2019/12,12.0,236000.0,19852096448.0,7191751253.0,402366430.0,923071633.0,10097426164.0,14670681551.0,2215170714.0,162275802.0,0.0,92098023.0,5181414897.0,3741522650.0,1156295421.0,68764530.0,16228429080000.0,1281.8314848483876,40332.46282499263,17580.89892466666,1607.184723752539,0.03178163184356997,0.02026820850150244,0.07765570563225252,0.11158371710526156,3.4780465395316634e-05
890,삼성SDI(주),6400,2020/12,12.0,628000.0,21534232267.0,8175305379.0,630966298.0,1948820241.0,11294770446.0,15876827101.0,2380553013.0,172444336.0,0.0,106194007.0,5657405165.0,4983633141.0,1545974322.0,68764530.0,43184124840000.0,3232.604325336285,68441.25427440817,22159.11141083022,3823.373396251138,0.04723181010645262,0.0293006172765639,0.11152927525714357,0.11054738258062088,1.8601073899259918e-05
891,삼성SDI(주),6400,2021/12,12.0,655000.0,25833192997.0,10636493682.0,1250401560.0,2176027359.0,13553220249.0,18388285929.0,3077618180.0,412933762.0,0.0,52381508.0,7444907068.0,6461285795.0,2325692348.0,68764530.0,45040767150000.0,2963.851966561069,36021.04203228922,20698.621717099468,3323.252062794689,0.0822811279003055,0.04840290397494451,0.1679539514166035,0.11913425414958975,3.692163849244076e-05
892,삼성SDI(주),6400,2022/12,12.0,591000.0,30257525171.0,13040023015.0,2039361448.0,2641096164.0,20124069516.0,20605822796.0,4220746682.0,612913941.0,0.0,53482853.0,9651702375.0,8006938827.0,2614271850.0,68764530.0,40639837230000.0,2360.379389633921,19927.72652923073,15387.488643522183,2019.4641644270098,0.11844699826503684,0.06740014050966085,0.2112955174915451,0.1394941145432915,6.52446488476634e-05
893,삼성물산(주),28260,2014/12,12.0,158000.0,9511431412.0,4226141563.0,455072360.0,143113873.0,5129564426.0,7531332617.0,1632695945.0,55292816.0,0.0,73599527.0,1980098795.0,1265544425.0,304729405.0,135000000.0,21330000000000.0,4035.7294697916577,46871.66673888961,149042.1547043172,4158.247802071763,0.08610168467602618,0.04784478174608531,0.22982305789444207,0.17165617605570135,2.3922708166963983e-05
894,삼성물산(주),28260,2015/12,12.0,140000.0,42361430965.0,24047495347.0,2685651116.0,-62347860.0,13344675370.0,29820299324.0,2145953208.0,90078375.0,0.0,139831000.0,12541131642.0,15074383089.0,2066404434.0,189690043.0,26556606020000.0,1450.0764103319564,9888.330566016826,-425942.5426951302,1990.0526077765503,0.14664521990349175,0.06339849846476969,0.2141474304615347,0.050658185030931474,0.00010441673210027859
895,삼성물산(주),28260,2016/12,12.0,125500.0,44458515390.0,23352804703.0,20841927.0,1355395243.0,28102683823.0,31099960933.0,3331732442.0,68937805.0,0.0,184058000.0,13358554456.0,14704948364.0,2698530047.0,189690043.0,23806100396500.0,1127.94592655737,1142221.6571673052,17563.954513967554,847.1112775718751,0.0009875017860847264,0.000468794938768647,0.0015601932879106277,0.07494025413969183,3.7673822752644326e-06
896,삼성물산(주),28260,2017/12,12.0,126000.0,49048902937.0,23897652811.0,481104478.0,1312436320.0,29279045518.0,36728398669.0,3652055465.0,343906967.0,0.0,181148000.0,12320504269.0,14458305947.0,2993152158.0,189690043.0,23900945418000.0,950.2885661056067,49679.32436912383,18211.127697228007,816.3157300775505,0.01912845188966016,0.009808669494972113,0.039049089837140095,0.07445743424049298,3.4480382184305994e-05
897,삼성물산(주),28260,2018/12,12.0,105500.0,42406651758.0,19857716710.0,1748243543.0,1678376806.0,31155636887.0,28735359928.0,3985308881.0,634494002.0,0.0,155914000.0,13671291830.0,13016831196.0,2903538397.0,189690043.0,20012299536500.0,887.5053076298169,11447.089060691585,11923.603486987176,642.3331870596531,0.077531091347707,0.041225691501810074,0.12787698227344474,0.09397839055398126,0.00011894951515485305
898,삼성물산(주),28260,2019/12,12.0,108500.0,45905516600.0,19213420293.0,1047890681.0,770849629.0,30761501059.0,34151821820.0,3802829181.0,478671237.0,0.0,197704000.0,11753694780.0,10929358012.0,2704409055.0,189690043.0,20581369665500.0,771.0660649797873,19640.76028031783,26699.59080372081,669.062593077799,0.0392584632150151,0.022827118799922188,0.08915415115109872,0.08284035259065138,7.410581534467015e-05
899,삼성물산(주),28260,2020/12,12.0,138000.0,54331740266.0,21386258023.0,1160650820.0,1267896576.0,30216118917.0,41408132012.0,3365486131.0,304504440.0,0.0,204998000.0,12923608254.0,10889640070.0,2402466493.0,186887081.0,25790417178000.0,782.8210553354321,22220.651322160786,20341.104839453405,853.5317606090688,0.03522943787677007,0.021362297881820622,0.08980857336346185,0.061943278726635444,5.676746790883578e-05
900,삼성물산(주),28260,2021/12,12.0,119000.0,55245423114.0,21892978957.0,1829084040.0,1195731728.0,34455181883.0,40101395931.0,4020939179.0,651407158.0,0.0,189559000.0,15144027183.0,11675332106.0,2254546930.0,186887081.0,22239562639000.0,666.8045836254663,12158.85227395019,18599.123965873387,645.4635100902741,0.054841079454025936,0.03310833616434885,0.12077923645391016,0.07278320903982786,0.00011143666792374928
901,삼성물산(주),28260,2022/12,12.0,113500.0,58981492467.0,27017371086.0,2544956969.0,2618286420.0,43161653400.0,38668650994.0,6039149824.0,789589557.0,0.0,187576000.0,20312841473.0,16413402987.0,4200424490.0,186887081.0,21211683693500.0,663.6091585520187,8334.790706435713,8101.361077792246,491.4474312863093,0.07961917484497992,0.043148398973184635,0.12528808302781166,0.10239059019028536,0.0001570321486734051
902,삼성바이오로직스(주),207940,2016/12,12.0,151000.0,7533016106.0,3450636647.0,-176823410.0,-62661298.0,294622021.0,6071590930.0,26533663.0,-54077574.0,0.0,4246229.0,1461425176.0,2476545193.0,230337601.0,66165000.0,9990915000000.0,2447.3263939181506,-56502.218795576904,-159443.1542097963,33910.95806786282,-0.04331381043233884,-0.023473122519831236,-0.12099381679189028,0.0035223159789697124,-2.3100769207421787e-05
903,삼성바이오로직스(주),207940,2017/12,12.0,371000.0,7183091163.0,3206640270.0,-96972116.0,149816328.0,464629334.0,6562096028.0,131800061.0,-19022637.0,0.0,6486402.0,620995135.0,2287442106.0,358088091.0,66165000.0,24547215000000.0,6173.14677347381,-253136.83987260834,163848.7294922887,52831.823571432105,-0.024386599661196922,-0.013500053639789787,-0.15615599951519749,0.018348654918776505,-4.7244353550637135e-06
904,삼성바이오로직스(주),207940,2018/12,12.0,386500.0,5980408648.0,1824940197.0,224109195.0,-32417327.0,535805801.0,4402724933.0,145159942.0,78866642.0,0.0,11791680.0,1577683716.0,710529787.0,17621905.0,66165000.0,25572772500000.0,6154.004729321431,114108.53758142321,-788861.2315259676,47727.688748931636,0.05393115063743748,0.037473893205433005,0.14204950768601932,0.02427257910687176,1.184675717656558e-05
905,삼성바이오로직스(주),207940,2019/12,12.0,433000.0,5911626512.0,1557172767.0,202904099.0,10153615.0,701591860.0,4555364848.0,192007435.0,-47468790.0,0.0,5712650.0,1356261664.0,690505243.0,125100653.0,66165000.0,28649445000000.0,6579.343053740487,141196.97503006086,2821600.484162537,40834.91647123728,0.04659691223795512,0.03432288873258913,0.1496054223058833,0.03247962884837945,5.425150113512083e-06
906,삼성바이오로직스(주),207940,2020/12,12.0,826000.0,6424201165.0,1825417993.0,240974800.0,202090027.0,1164776874.0,4672853917.0,416076110.0,25017363.0,0.0,5053796.0,1751347248.0,589300919.0,28850121.0,66165000.0,54652290000000.0,11884.076277558406,226796.7023937773,270435.363938073,46920.82339539993,0.052399687262315656,0.037510469210221255,0.13759395818001707,0.06476698025380094,4.866830272054378e-06
907,삼성바이오로직스(주),207940,2021/12,12.0,903000.0,7970010787.0,2978908646.0,393589468.0,454596217.0,1568006928.0,5146835462.0,726451365.0,167693130.0,0.0,4221906.0,2823175325.0,1107294649.0,47410384.0,66165000.0,59746995000000.0,11970.70172321284,151800.28902602647,131428.71138322738,38103.78253634859,0.07885822747781751,0.04938380618530523,0.13941375320004257,0.09114810310983837,9.393862568455653e-06
908,삼성바이오로직스(주),207940,2022/12,12.0,821000.0,16582050258.0,7597575863.0,798056210.0,953047810.0,3001295198.0,10124393691.0,1468448033.0,210968364.0,0.0,13247218.0,6457656567.0,4181541561.0,890819571.0,71174000.0,58433854000000.0,6503.870057498227,73220.2234226083,61312.615575917436,19469.545694451877,0.08882614329048906,0.04812771627048822,0.12358294401691121,0.0885564818675874,1.7265826353169677e-05
909,삼성에스디에스(주),18260,2014/12,12.0,293500.0,5546045160.0,1332020531.0,434272525.0,996275205.0,7897747592.0,2317970708.0,1292731891.0,202478564.0,0.0,17569877.0,3228074453.0,1117969280.0,816692802.0,77377800.0,22710384300000.0,5389.238625638796,52295.23626897649,22795.292090000374,2875.5520527149306,0.10305410224976642,0.07830309932059767,0.13452989745355476,0.2330907617420122,2.803724640755997e-05
910,삼성에스디에스(주),18260,2015/12,12.0,254000.0,6331679124.0,1554827346.0,469830680.0,864766041.0,7853458731.0,2486390139.0,1292608435.0,179290111.0,0.0,23633133.0,3845288985.0,1389914522.0,856804679.0,77377800.0,19653961200000.0,4114.417217322333,41832.00892713094,22727.489596229414,2502.586678455419,0.09835571665920759,0.07420317277594246,0.12218345144740793,0.20414939065696092,3.3026306060366224e-05
911,삼성에스디에스(주),18260,2016/12,12.0,139500.0,6842003858.0,1550879764.0,514327713.0,622817969.0,8180186861.0,2293556206.0,1417793287.0,237534023.0,0.0,23599167.0,4548447653.0,1347385059.0,1190227459.0,77377800.0,10794203100000.0,2040.058578902043,20987.014362961225,17331.232618948412,1319.5545876173842,0.09720575512172064,0.07517208754546716,0.11307763710852971,0.20721901308813906,6.965188712137185e-05
912,삼성에스디에스(주),18260,2017/12,12.0,200000.0,7277760880.0,1558331443.0,541772277.0,834847191.0,9299206130.0,2160262305.0,1494603989.0,210323428.0,0.0,22475234.0,5117498575.0,1324862539.0,931461393.0,77377800.0,15475560000000.0,2705.7873814975087,28564.69527325039,18536.99714969754,1664.1807680845548,0.09472488173298885,0.07444216510174761,0.10586662000194108,0.2053659104282085,4.859696456983723e-05
913,삼성에스디에스(주),18260,2018/12,12.0,204000.0,8013849391.0,1865297206.0,638792258.0,1196531554.0,10034218901.0,2132073104.0,1664389267.0,317738488.0,0.0,19336706.0,5881776287.0,1574796378.0,1161683997.0,77377800.0,15785071200000.0,2567.282626064269,24710.805433712692,13192.356814352763,1573.1240623449899,0.10389311805117256,0.07971103858245693,0.10860533057196842,0.20768911240947477,6.059447555273673e-05
914,삼성에스디에스(주),18260,2019/12,12.0,194500.0,9021235882.0,2296078794.0,750448957.0,893786645.0,10719631804.0,2637389148.0,1793928145.0,285838812.0,0.0,52470619.0,6383846735.0,1698187476.0,1148183599.0,77377800.0,15049982100000.0,2237.863280079265,20054.637906572505,16838.45041117167,1403.9644621361101,0.11158831640365097,0.08318693434204119,0.11755435057723929,0.19885613994191312,6.885116063251263e-05
915,삼성에스디에스(주),18260,2020/12,12.0,178500.0,9154919056.0,2295810891.0,452908951.0,979402852.0,11017431526.0,2573765927.0,1689748389.0,433209103.0,0.0,53031141.0,6581153129.0,1720756826.0,1199285829.0,77377800.0,13811937300000.0,2013.663725333598,30496.05725279649,14102.406657071895,1253.6440337664233,0.06603029724929262,0.04947164996539976,0.06881908719070014,0.18457272846039677,6.415086397546143e-05
916,삼성에스디에스(주),18260,2021/12,12.0,156500.0,10517432175.0,3073731543.0,633381433.0,980238875.0,13630002439.0,2941463838.0,1683163469.0,224160328.0,0.0,54135989.0,7575968337.0,2370289618.0,1080888303.0,77377800.0,12109625700000.0,1626.8286835638555,19119.009603175407,12353.749691879952,888.4536708042184,0.08508958975017522,0.06022206014368712,0.08360402325160879,0.16003559053139318,7.080323393099512e-05
917,삼성에스디에스(주),18260,2022/12,12.0,123000.0,11952424889.0,3485454955.0,1130012586.0,1289793207.0,17234749538.0,3946660518.0,1900555780.0,2067622.0,0.0,70733169.0,8005764372.0,2493322920.0,1392134432.0,77377800.0,9517469400000.0,1124.0702960077383,8422.445482390405,7379.066154439748,552.2255707293818,0.13346127301838132,0.09454253814554132,0.14114986822411937,0.1590100584316669,0.00011892145062077012
918,삼성엔지니어링(주),28050,2013/12,12.0,66000.0,5928775873.0,5023117359.0,-708658933.0,-1230923921.0,9806322604.0,1662595957.0,-547008583.0,-208508488.0,0.0,32292464.0,4266179916.0,4277404929.0,263784128.0,40000000.0,2640000000000.0,2915.0059975033814,-3725.346393114613,-2144.73043781233,269.21406796500287,-0.7824791817724799,-0.11952871017224233,-0.16611088771531313,-0.09226332631177876,-0.0003467506664497624
919,삼성엔지니어링(주),28050,2014/12,12.0,37900.0,6151866236.0,5198522149.0,56353494.0,255768388.0,8911451188.0,1594987691.0,545960755.0,4257591.0,0.0,14524669.0,4556878545.0,4722098401.0,388042973.0,40000000.0,1516000000000.0,1590.1918527344892,26901.615009000154,5927.237575583422,170.11819601743636,0.05911138986274533,0.009160390008193929,0.012366687732292853,0.08874717590657315,3.9839969447491145e-05
920,삼성엔지니어링(주),28050,2015/12,12.0,14550.0,5630758519.0,5943693512.0,-1304348694.0,-833499386.0,6441250861.0,1855746424.0,-1089052029.0,-145745513.0,0.0,13184768.0,3775012094.0,4783755869.0,695733686.0,40000000.0,582000000000.0,-1859.811184490959,-446.1997030987176,-698.2608623061421,90.35512085452994,4.168113899617484,-0.2316470666605051,-0.34552172580522555,-0.193411247405689,-0.0024621584277328672
921,삼성엔지니어링(주),28050,2016/12,12.0,10300.0,5509420276.0,4522703651.0,10265145.0,187923502.0,7010541653.0,1864984032.0,483050000.0,47218146.0,0.0,9332891.0,3644436244.0,4312699197.0,882178525.0,196000000.0,2018800000000.0,2045.9774861906274,196665.51227479006,10742.669110114817,287.96633697142374,0.010403336418903451,0.0018631987551787927,0.0028166619780768485,0.08767710136477525,2.8400962231787856e-05
922,삼성엔지니어링(주),28050,2017/12,12.0,12400.0,5072834607.0,4096742793.0,-71232488.0,-134040755.0,5513446636.0,1789805250.0,336245772.0,16404912.0,0.0,8243501.0,3283029357.0,3695615082.0,745120509.0,196000000.0,2430400000000.0,2489.929702453175,-34119.26310927115,-18131.798795075425,440.81319008888653,-0.07297724146265609,-0.014041949623531261,-0.02169718277057734,0.06628360631667643,-2.2517296787133604e-05
923,삼성엔지니어링(주),28050,2018/12,12.0,17600.0,4619648610.0,3621792741.0,62855610.0,446248384.0,5466957803.0,1667401106.0,538263575.0,97636581.0,0.0,7838054.0,2952247503.0,3378225879.0,369360461.0,196000000.0,3449600000000.0,3457.012287212393,54881.338356274005,7730.224071803026,630.9907857907788,0.06299067024879121,0.01360614525181386,0.021290765735202395,0.11651612935123219,4.6470341400244365e-05
924,삼성엔지니어링(주),28050,2019/12,12.0,19200.0,4565711800.0,3270525562.0,323809854.0,784124249.0,6392058453.0,1663922883.0,799463173.0,113969911.0,0.0,14155318.0,2901788917.0,2977490494.0,589512194.0,196000000.0,3763200000000.0,2905.5280928641246,11621.635208173746,4799.239412375321,588.7305361285938,0.25001026454698944,0.07092209674732426,0.11158973421635686,0.17510154123175273,0.0001162284327869592
925,삼성엔지니어링(주),28050,2020/12,12.0,13250.0,4755575903.0,3173840385.0,252135563.0,44368719.0,6749174145.0,1619725905.0,672278746.0,99714412.0,0.0,13891183.0,3135849998.0,2961081111.0,747991437.0,196000000.0,2597000000000.0,1641.8674111103826,10300.014679008213,58532.22852794105,384.78781910286597,0.15940437584584857,0.05301893359349878,0.08040421677083037,0.14136642116802314,0.00013532696178898256
