회사명,거래소코드,회계년도,종가,PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),EV/EBITDA(IFRS),자기자본순이익률(IFRS연결),자산(*)(IFRS연결),당기순이익(손실)(IFRS연결),판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),연구개발비(IFRS연결),매출액(수익)(*)(IFRS연결),* (정상)영업손익(보고서기재)(IFRS연결)
(주)노루페인트,090350,2018/12,8230,18.29,10.44,0.94,0.54,14.68,8.38,0.49,0.28,9.7,4.2,607444943,12742107,108305781,294954,614726256,22666974
(주)노루페인트,090350,2019/12,8150,12.92,7.86,0.69,0.42,4.38,2.66,0.36,0.22,7.13,6,627342505,18899753,117890331,524709,647452120,29162610
(주)노루페인트,090350,2020/12,9910,19.84,8.09,0.76,0.31,6.69,2.73,0.4,0.16,7.73,5.48,666659131,17981479,114386414,130423,642935197,32297043
(주)노루페인트,090350,2021/12,14900,34.53,17.74,1.16,0.59,18.33,9.42,0.53,0.27,13.37,4.26,670646934,14445731,106528009,443646,730931676,25525165
(주)노루페인트,090350,2022/12,7740,42.29,20.14,1.04,0.5,8.9,4.24,0.47,0.22,6.77,3.31,668177302,11548262,112185221,478774,753255210,26100359
(주)노루홀딩스,000320,2017/12,16100,19.91,14.53,0.88,0.64,11.74,8.57,6.14,4.48,8.84,11.67,988648437,61978338,177922359,564369,771302006,17260449
(주)노루홀딩스,000320,2018/12,12250,44.17,29.98,0.76,0.52,30.16,20.47,6.9,4.68,11.43,-2.19,987142342,2664076,172955853,1280235,835993399,10236607
(주)노루홀딩스,000320,2019/12,12500,54.38,37.7,0.65,0.45,9.24,6.4,6.4,4.44,13.4,1.25,1007372302,19914490,185034563,6149791,884292309,25013197
(주)노루홀딩스,000320,2020/12,10950,56.27,26.97,0.6,0.29,31.13,14.92,9.19,4.4,26.14,3.8,1051083865,29097478,169660176,5663263,848027491,35782037
(주)노루홀딩스,000320,2021/12,12750,41.87,24.62,0.8,0.47,25.64,15.07,10.75,6.32,22.9,0.43,1055537182,10707790,161947387,5729182,955214024,26659686
(주)노루홀딩스,000320,2022/12,9970,6.98,4.03,0.71,0.41,68.99,39.8,11.39,6.57,28.84,6.55,1171989378,33390807,180760636,6011580,1037899570,29976024
(주)녹십자,006280,2017/12,226000,52.28,29.23,3.02,1.69,61.65,34.47,2.61,1.46,25.59,5.24,1703581525,56711043,276506081,108639000,1287916286,90297778
(주)녹십자,006280,2018/12,136000,63.39,29.14,3.17,1.45,248.74,114.33,2.66,1.22,22.78,3.28,1723409866,34249900,295716976,122029000,1334877810,50150708
(주)녹십자,006280,2019/12,132500,156.93,95.64,1.95,1.19,43.51,26.52,1.62,0.99,24.85,-0.35,1959299528,-11287400,332060768,126673000,1369709727,40254540
(주)녹십자,006280,2020/12,406000,99.66,21.36,5.36,1.15,108.47,23.25,4.33,0.93,63.52,7.48,2151399594,89270741,390374084,137987000,1504115279,50252526
(주)녹십자,006280,2021/12,218000,44.46,17.56,5.73,2.26,53.42,21.1,5.37,2.12,29.05,10.3,2462144732,136949879,446931651,146030000,1537825750,73661621
(주)녹십자,006280,2022/12,129500,48.31,24.42,2.4,1.21,31.77,16.06,2.11,1.07,17.22,5.03,2525537081,69414785,500540797,191347000,1711312740,81263666
(주)녹십자홀딩스,005250,2017/12,39250,105.34,51.04,3.79,1.83,35.4,17.15,18.79,9.1,64.85,5.47,2560695918,70728142,300315518,103749000,1465489007,111971957
(주)녹십자홀딩스,005250,2018/12,25100,111.48,52.56,3.82,1.8,36.41,17.17,15.53,7.32,39.11,2.28,2628599972,19378934,357222123,122405000,1548714795,49332045
(주)녹십자홀딩스,005250,2019/12,22250,48.04,30.99,2.33,1.51,39.41,25.43,21.2,13.68,42.38,0.37,2773868507,-30476552,399407919,126347000,1524799074,30379584
(주)녹십자홀딩스,005250,2020/12,41500,48.68,14.36,4.06,1.2,52.2,15.4,31.13,9.18,51.81,19.74,3241202077,179995784,459558862,143311000,1719325650,70732030
(주)녹십자홀딩스,005250,2021/12,27150,78.21,33.55,4.43,1.9,78.83,33.81,37.73,16.18,40.98,5.68,3496833927,127657537,542296960,147282000,1840558603,86244225
(주)녹십자홀딩스,005250,2022/12,17000,90.36,45.95,2.31,1.17,126.92,64.54,21.81,11.09,39.28,3.18,3592060735,58897359,627177121,193944000,2079559971,71159596
(주)농심,004370,2017/12,354000,28.75,21.91,1.28,0.98,27.79,21.17,1.25,0.95,15.12,5.01,2449898373,90685629,637985219,5842671,2208260640,96383976
(주)농심,004370,2018/12,254500,28.9,17,1.18,0.69,20.64,12.14,1.18,0.69,11.65,4.54,2532286535,84301647,583183360,5250348,2236436215,88559996
(주)농심,004370,2019/12,240500,34.54,23.46,1.04,0.7,14.61,9.92,1.02,0.69,12.27,3.72,2653049875,71068947,639092450,5521787,2343942952,78816049
(주)농심,004370,2020/12,300000,26.32,14.59,1.26,0.7,13.3,7.37,1.16,0.64,10.75,7.5,2725528185,149048288,676898269,4994752,2639795633,160297492
(주)농심,004370,2021/12,318500,29.46,23.13,1.05,0.83,15.15,11.9,1,0.78,14.43,4.73,2899907794,99637363,711972360,5202108,2662982988,106139721
(주)농심,004370,2022/12,357000,28.69,20.69,1.07,0.77,17.39,12.54,0.92,0.67,16.23,5.17,3034718536,116033570,787389718,6531330,3129065208,112172857
(주)농심홀딩스,072710,2017/12,114500,27.99,20.51,1.17,0.86,48.14,35.28,32.92,24.12,38.64,4.78,1145342998,40697627,46627404,1429148,496615431,47059611
(주)농심홀딩스,072710,2018/12,69900,39.64,21.84,1.01,0.56,40.3,22.2,30.2,16.64,25.53,5.32,1194827993,46770181,47558421,1126509,543242596,41106516
(주)농심홀딩스,072710,2019/12,78500,41.44,31.43,0.78,0.59,29.2,22.15,23.21,17.61,28.43,4.03,1216468899,36622341,36158917,1562192,536687272,41256827
(주)농심홀딩스,072710,2020/12,77400,27.67,18.66,0.74,0.5,27.05,18.24,21.04,14.18,24.8,7.23,1248142700,68454176,42675146,1240443,583574734,74003515
(주)농심홀딩스,072710,2021/12,75800,31.27,25.65,0.75,0.61,33.96,27.85,21.25,17.43,26.6,4.88,1328637732,49163435,47015734,1553904,641495586,55765471
(주)농심홀딩스,072710,2022/12,66500,28.74,21.48,0.66,0.49,22.59,16.89,18.02,13.47,19.63,3.23,1389130864,34206191,53111607,1531389,674579201,52812908
(주)다우기술,023590,2017/12,19250,48.24,33.86,2.21,1.55,40.35,28.32,5.83,4.09,38.36,11.53,13126401794,243142590,256041337,0,1351213661,331503633
(주)다우기술,023590,2018/12,18850,36.72,24.1,2.44,1.6,23.76,15.6,6.38,4.19,24.9,9.78,19345653730,225403523,310566742,0,2210006672,323946012
(주)다우기술,023590,2019/12,19000,30.1,21.37,2.12,1.51,22.18,15.75,5.07,3.6,20.96,14.61,24741606800,395865387,396285532,0,2901833126,507538853
(주)다우기술,023590,2020/12,21900,30.67,13.39,2.17,0.95,19.27,8.42,4.82,2.11,19.3,18.85,38622232830,679446474,470179404,0,4732935104,1015386726
(주)다우기술,023590,2021/12,22800,21.7,15.6,2.38,1.71,18.95,13.62,4.88,3.51,20.27,21.11,46322445970,914188890,589263742,0,6086980402,1257233834
(주)다우기술,023590,2022/12,19200,14.09,10.09,1.78,1.27,11.17,7.99,3.48,2.49,16.06,17.36,49260008743,680524455,588019762,0,9210610313,718687487
(주)다이나믹디자인,145210,2017/12,2010,0,0,6.72,1.77,192.41,50.7,2.07,0.54,18.72,-39.04,242445440,-33732957,28000670,498155,165349941,-4220826
(주)다이나믹디자인,145210,2018/12,2990,0,0,33.08,10.4,29.36,9.23,2.51,0.79,0,-93.07,172063702,-43968228,33350016,566328,120810602,-27003102
(주)다이나믹디자인,145210,2019/12,2990,0,0,18.43,18.43,0,0,1.49,1.49,68.85,-22.79,158469191,-5543390,20167967,681369,99404033,-10507464
(주)다이나믹디자인,145210,2020/12,567,0,0,4.36,0.73,0,0,5.27,0.88,0,-90.21,151157602,-38441852,17054867,825358,76783853,-9789099
(주)다이나믹디자인,145210,2021/12,499,0,0,4.05,1.71,0,0,6.04,2.54,0,-48.72,116040977,-25761858,16110059,433887,52955234,-18290435
(주)다이나믹디자인,145210,2022/12,3590,0,0,17.21,0.19,0,0,27.2,0.3,0,-143.17,97847548,-64686893,11108262,386613,58198972,-7232016
(주)대교,019680,2017/12,8200,22.29,20.19,1.43,1.3,9.41,8.52,1.2,1.09,9.84,6.3,857097479,41618843,115378594,0,812203104,45484920
(주)대교,019680,2018/12,6700,46.94,33.56,1.53,1.09,14.53,10.39,1.29,0.93,10.85,2.94,830328382,19224517,110821535,0,763142133,25606558
(주)대교,019680,2019/12,6100,38.71,33.17,1.21,1.04,9.68,8.29,1.03,0.88,7.47,2.76,919873575,17155260,110762606,0,761938686,29395531
(주)대교,019680,2020/12,3685,0,0,1.35,0.59,17.62,7.75,1.23,0.54,9.15,-3.02,845161976,-18181601,112314507,0,627005590,-28026933
(주)대교,019680,2021/12,3895,0,0,1.25,0.74,13.45,7.92,1.06,0.62,13.26,-8.22,813566533,-42448478,120886415,0,638394753,-28312392
(주)대교,019680,2022/12,2615,0,0,1.12,0.58,8.07,4.19,0.73,0.38,30.05,-29.64,666723789,-136174498,151698669,0,683076344,-49959385
(주)대구백화점,006370,2017/03,13100,0,0,0.43,0.38,0,0,1.19,1.05,0,-2.26,684071097,-7021333,96008644,0,137288048,-8427823
(주)대구백화점,006370,2018/12,8800,0,0,0.42,0.29,0,0,1.28,0.88,0,-9.36,700202374,-29621331,100306832,0,119956329,-18417446
(주)대구백화점,006370,2019/12,5990,0,0,0.48,0.18,0,0,1.51,0.55,0,-6.93,673555125,-19263522,115724049,0,101484471,-14239579
(주)대구백화점,006370,2020/12,9140,0,0,0.46,0.15,0,0,1.58,0.51,0,-6.63,508655893,-17803714,108664271,0,91109595,-17554676
(주)대구백화점,006370,2021/12,11650,0,0,0.68,0.29,0,0,2.56,1.07,0,-2.26,486599802,-5831920,99865533,0,81794092,-18071441
(주)대구백화점,006370,2022/12,9820,0,0,0.55,0.36,0,0,2.09,1.36,0,-7.66,470347263,-18601406,92203169,0,75899713,-16303456
(주)대덕,008060,2017/12,9860,17.27,10.91,1.22,0.77,8.92,5.63,1.2,0.76,6.46,,,,,,,
(주)대덕,008060,2018/12,9100,1.93,1.37,0.53,0.38,14.93,10.6,0.85,0.61,8.74,26.9,1136921457,264713548,20862850,307573,592072102,34804636
(주)대덕,008060,2019/12,10450,16.05,10.6,1.08,0.71,6.2,4.09,1.02,0.68,6.41,6.38,1201854195,64557559,47538729,688955,1072245939,46436524
(주)대덕,008060,2020/12,6980,10.6,5.69,1.63,0.88,20.88,11.21,148.8,79.87,8.95,17.88,1638748950,147239802,7437897,0,3362593,-4075304
(주)대덕,008060,2021/12,8060,33.7,21.65,0.67,0.43,38.1,24.47,25.69,16.5,36.18,-0.39,1723958191,54714531,95374020,3960707,1371708882,67199543
(주)대덕,008060,2022/12,6210,0,0,0.57,0.4,52.29,36.66,14.27,10.01,33.04,3.2,1903351069,133395502,126749852,6626993,1661906969,196865726
(주)대동,000490,2017/12,9600,60.22,35.11,1.55,0.9,6.76,3.94,0.58,0.34,14.98,4.54,730626224,9854811,108822309,3631230,610103128,17177383
(주)대동,000490,2018/12,5180,0,0,1.67,0.71,8.82,3.76,0.58,0.25,17.51,0.58,772716728,1464262,119829357,5844834,654760356,5219511
(주)대동,000490,2019/12,5680,0,0,1.18,0.6,3.78,1.92,0.3,0.15,8.94,1.46,816997552,3001676,170261525,9033996,832931373,24519413
(주)대동,000490,2020/12,6820,15.58,4.99,0.88,0.28,8.5,2.72,0.33,0.11,9.81,7.71,938726122,21001956,145422324,9343327,895751424,33135607
(주)대동,000490,2021/12,10100,22.11,9.99,1.45,0.65,24.45,11.05,0.4,0.18,12.81,10.06,1260639076,34671963,178180919,11114909,1179193322,38206131
(주)대동,000490,2022/12,12950,41.1,19.77,1.75,0.84,0,0,0.45,0.22,7.87,11.1,1713773206,38470969,225432242,8648726,1463737930,88279121
(주)대양금속,009190,2017/12,3200,13.01,7.98,4.94,3.03,5.59,3.43,0.74,0.46,5.13,,,,,,,
(주)대양금속,009190,2018/12,3620,44.03,14.16,7.74,2.49,27.35,8.79,1.48,0.48,6.86,,,,,,,
(주)대양금속,009190,2019/12,15050,160.41,27.43,8.35,1.43,166.62,28.49,3.67,0.63,27.72,,,,,,,
(주)대양금속,009190,2020/12,3845,0,0,7.97,0.75,64.64,6.05,4.24,0.4,28.26,,,,,,,
(주)대양금속,009190,2021/12,4880,18.35,10.12,2.85,1.57,0,0,1.38,0.76,9.17,,,,,,,
(주)대양금속,009190,2022/12,3200,52.42,27.65,2.38,1.26,21.75,11.47,1.06,0.56,12.29,7.81,400877091,9266192,12126708,2571,254967649,13712413
(주)대우건설,047040,2017/12,5920,15.52,9.5,1.6,0.98,21.11,12.91,0.31,0.19,8.61,12.12,8776332436,257893627,402700327,11102000,11766840488,429026367
(주)대우건설,047040,2018/12,5390,12.49,7.22,1.43,0.83,44.92,25.96,0.3,0.18,5.38,13.2,8733846010,297330432,401374062,12667000,10605493845,628733744
(주)대우건설,047040,2019/12,4740,327.48,201.13,1.19,0.73,0,0,0.31,0.19,14.3,8.8,9697696817,201239572,490992720,13768000,8651852221,364061075
(주)대우건설,047040,2020/12,4985,12.8,5.29,0.98,0.41,8.45,3.49,0.3,0.12,7.45,11.06,9305916434,282603723,442033540,13905000,8136705737,558257521
(주)대우건설,047040,2021/12,5770,11.11,5.89,1.49,0.79,2.68,1.42,0.49,0.26,5.17,15.09,10457976991,484926502,500551092,14921000,8685207680,738313485
(주)대우건설,047040,2022/12,4180,12.25,6.44,1.06,0.56,0,0,0.33,0.18,5.77,14.55,11140353752,508010239,493686863,15752000,10419213132,760006515
(주)대웅,003090,2017/12,19350,67.56,12.07,2.45,0.44,86.74,15.49,13.92,2.49,78.43,12.86,1549153182,85706875,430286903,120546019,1123956914,84543011
(주)대웅,003090,2018/12,17800,116.87,64.93,4.5,2.5,219.91,122.17,30.05,16.69,79.77,5.36,1592170452,32736376,461916501,131468641,1231290089,85774627
(주)대웅,003090,2019/12,12950,202.38,109.01,4.04,2.17,122.7,66.09,25.99,14,54.87,10.43,1668172837,71342383,525842927,123954805,1365679369,107543718
(주)대웅,003090,2020/12,50300,109.78,8.19,14.93,1.11,121.42,9.06,57.54,4.29,58.59,14.99,1837532868,118379527,528401871,118851445,1355337387,98055318
(주)대웅,003090,2021/12,31050,85.37,35.07,10.8,4.44,83.87,34.45,43.02,17.67,34.04,10.79,1933709055,99957306,580545628,134259681,1511373581,182627158
(주)대웅,003090,2022/12,20350,39.1,19.63,4.87,2.44,46.44,23.32,20.58,10.33,20.67,13.15,2158905107,120268044,692317676,169887140,1697338483,207334243
(주)대웅제약,069620,2017/12,164500,56.16,20.95,4.44,1.66,32.58,12.15,2.38,0.89,29.39,6.2,1213524544,35436337,368025066,107938832,960307423,38957149
(주)대웅제약,069620,2018/12,188500,1779.52,1032.51,5.72,3.32,49.03,28.45,2.79,1.62,34.67,-2.99,1207846352,-15417245,385376520,113811779,1031427426,24566168
(주)대웅제약,069620,2019/12,137500,124.3,73.32,5.53,3.26,66.19,39.04,2.5,1.48,31.03,4.34,1245668149,28865606,433606330,109440500,1113425921,44687097
(주)대웅제약,069620,2020/12,165000,1057.6,233.3,7.11,1.57,33.75,7.44,3.51,0.78,50.37,2.38,1366907921,24148066,429961998,115217590,1055423690,16979724
(주)대웅제약,069620,2021/12,148000,67,38.2,5.21,2.97,50.02,28.51,2.27,1.3,16.51,4.3,1415179681,30257003,455843718,127269068,1152975698,88902177
(주)대웅제약,069620,2022/12,158500,46.65,30.3,4.76,3.09,24.49,15.91,1.95,1.27,16.27,7.15,1563340614,39163169,543160411,163601580,1280091851,95797149
(주)대유에이텍,002880,2017/12,1055,41.81,23.25,1.75,0.97,8.77,4.88,0.51,0.28,12.95,2.27,882599885,1762176,167359242,4592339,1067821414,11789495
(주)대유에이텍,002880,2018/12,1310,0,0,1.91,0.83,24.26,10.57,0.43,0.19,18.76,-27.72,889580574,-40274934,160705612,5306384,1110212702,6690127
(주)대유에이텍,002880,2019/12,898,12.92,6.3,1.5,0.73,0,0,0.41,0.2,16.47,9.75,1117314246,17887239,170912448,6154832,1284997078,31291170
(주)대유에이텍,002880,2020/12,845,0,0,0.98,0.51,7.08,3.68,0.3,0.16,2236.69,-1.86,1166526680,21559439,192490421,5168004,1466904248,47164957
(주)대유에이텍,002880,2021/12,1295,0,0,2.39,0.89,25.83,9.59,0.62,0.23,10.68,-14.41,1320996327,-2852372,219842594,4564759,1655785868,42271371
(주)대유에이텍,002880,2022/12,711,0,0,2.3,0.97,6.63,2.8,0.33,0.14,4.46,-55.6,1375206765,-93776539,233554934,4999655,1403967295,-32020705
(주)대유플러스,000300,2017/12,730,0,0,1.25,0.67,20.09,10.73,2.64,1.41,234.21,-16.54,945974763,-3749288,34885189,695482,457742056,6882656
(주)대유플러스,000300,2018/12,854,0,0,1.42,0.65,11.12,5.08,1.92,0.88,108.79,6.96,1000928259,20694158,37314190,510695,503410184,36513814
(주)대유플러스,000300,2019/12,775,28.95,15.13,1.23,0.64,38.92,20.35,1.22,0.64,32.4,4.57,1087246345,18296510,28087884,1019481,457263303,16306666
(주)대유플러스,000300,2020/12,777,68.47,27.87,1.05,0.43,345.57,140.63,1.25,0.51,66.98,-8.56,473214227,-5738070,36192657,2363167,452928403,14542187
(주)대유플러스,000300,2021/12,1315,0,0,2.08,0.81,49.76,19.42,1.46,0.57,50.56,-2.17,594393688,1985111,37651496,2296807,511973798,13157341
(주)대유플러스,000300,2022/12,750,0,0,3.3,1.65,0,0,1.73,0.86,0,-46.38,543210277,-24285823,44296619,2698125,536676753,22205092
(주)대창,012800,2017/12,1055,22.2,15.31,0.82,0.56,0,0,0.28,0.19,10.6,8.26,563388104,14271365,31394488,374545,983291022,40620081
(주)대창,012800,2018/12,925,10.1,5.28,0.82,0.43,14.74,7.71,0.31,0.16,16.68,5.7,569961204,12425644,33158757,413974,951257321,17326993
(주)대창,012800,2019/12,1425,51.24,22.17,1.08,0.47,17.84,7.72,0.46,0.2,20.36,2.75,576144363,4690761,30089178,415620,898987909,16988397
(주)대창,012800,2020/12,1540,162.62,62.64,0.93,0.36,0,0,0.38,0.15,20.77,3.5,620282790,7049680,30984354,419895,933560488,28350817
(주)대창,012800,2021/12,1820,9.28,4.4,1.26,0.6,0,0,0.46,0.22,11.58,12.01,810738132,26232036,43620970,471241,1277635712,60297722
(주)대창,012800,2022/12,1205,125.75,56.57,1,0.45,10.34,4.65,0.34,0.15,26.95,1.51,840153818,3655650,44413377,419518,1441272496,9088699
(주)대한항공,003490,2017/12,33850,3.96,2.55,1.09,0.7,1.28,0.82,0.3,0.2,6.34,29.37,24648674122,801897025,1161276914,0,12092211498,939782250
(주)대한항공,003490,2018/12,33050,0,0,1.47,0.93,1.47,0.93,0.3,0.19,7.21,-6.44,25574772722,-198649078,1376449758,0,13011645224,623919297
(주)대한항공,003490,2019/12,28500,0,0,1.57,0.82,1.74,0.91,0.33,0.17,7.86,-22.61,27014118935,-622761502,1286587520,0,12683407265,257473679
(주)대한항공,003490,2020/12,27200,0,0,0.93,0.39,2.01,0.85,0.39,0.17,8.96,-7.22,25190061074,-230018635,652827200,0,7606224079,108918119
(주)대한항공,003490,2021/12,29350,17.44,12.54,1.66,1.19,3.18,2.29,1.27,0.91,6.92,8.55,26671903184,578782033,686808944,0,9016824640,1417968633
(주)대한항공,003490,2022/12,22950,6.76,4.23,1.38,0.86,2.24,1.4,0.9,0.56,4.15,21.95,28997701022,1729502852,1020067635,0,14096094819,2830586754
(주)대현,016090,2017/12,2715,16.08,9.16,1.19,0.68,0,0,0.71,0.4,6.1,,,,,,,
(주)대현,016090,2018/12,2305,8.67,5.3,0.72,0.44,7.69,4.7,0.45,0.28,4.34,,,,,,,
(주)대현,016090,2019/12,2495,7.44,5.82,0.64,0.5,13.83,10.81,0.41,0.32,3.82,,,,,,,
(주)대현,016090,2020/12,1895,12.35,6.24,0.55,0.28,8.64,4.36,0.44,0.22,6.56,,,,,,,
(주)대현,016090,2021/12,2290,9.09,4.19,0.81,0.37,5.7,2.63,0.61,0.28,3.16,,,,,,,
(주)대현,016090,2022/12,2190,5.57,3.29,0.6,0.35,6.51,3.84,0.44,0.26,2.43,,,,,,,
(주)대호에이엘,069460,2017/12,1160,9.91,6.15,1.79,1.11,6.84,4.25,0.38,0.24,13.11,,,,,,,
(주)대호에이엘,069460,2018/12,5420,319.39,39.48,8.34,1.03,36.65,4.53,1.84,0.23,33.53,,,,,,,
(주)대호에이엘,069460,2019/12,2820,0,0,6.51,2.52,84.34,32.61,1.46,0.56,55.14,,,,,,,
(주)대호에이엘,069460,2020/12,2475,183.37,57.38,4.48,1.4,0,0,0.99,0.31,21.07,,,,,,,
(주)대호에이엘,069460,2021/12,3385,0,0,3,1.24,0,0,1.43,0.59,42.25,,,,,,,
(주)대호에이엘,069460,2022/12,1300,37.52,11.15,2.97,0.88,43.89,13.04,1.28,0.38,7.56,,,,,,,
(주)더메디팜,118000,2017/12,3520,0,0,16.37,1.98,0,0,32.81,3.98,0,-18.2,36741415,-2903862,8506399,281075,36880327,-4594508
(주)더메디팜,118000,2018/12,2145,0,0,5.83,2.39,0,0,8.14,3.34,0,-65.25,61440300,-12109842,8588613,108945,34471966,-6628226
(주)더메디팜,118000,2019/12,3565,0,0,2.6,1.23,0,0,10.79,5.08,0,-17.72,69804708,-4806227,4384158,17348,56155489,-81997
(주)더메디팜,118000,2020/12,2845,25.73,6.1,3.4,0.81,0,0,38.04,9.02,0,20.12,138292817,11221115,4903437,0,26895986,-2440808
(주)더메디팜,118000,2021/12,1505,22.96,10.99,1.73,0.83,0,0,11.93,5.71,0,7.92,176303068,7779694,6880870,0,18613345,-1785311
(주)더메디팜,118000,2022/12,520,0,0,1.78,0.54,0,0,8.65,2.6,34.59,-45.33,189857328,-49554716,6817443,0,19098327,-300470
(주)더블유게임즈,192080,2017/12,,0,0,0,0,0,0,0,0,15.03,9.04,997179792,35641749,238325496,10337606,319345253,81019758
(주)더블유게임즈,192080,2018/12,,0,0,0,0,0,0,0,0,14.02,19.02,996761337,87761134,347255215,12853937,483010036,135754821
(주)더블유게임즈,192080,2019/12,49850,12.95,7.47,2.23,1.28,19.13,11.03,7.13,4.11,11.2,18.93,1074710470,110292805,359239331,16664966,513847375,154608044
(주)더블유게임즈,192080,2020/12,60200,11.83,4.88,2.27,0.94,18.38,7.58,6.58,2.72,11.1,16.94,1023166746,124794300,463991867,21877972,658175939,194184072
(주)더블유게임즈,192080,2021/12,57900,12.67,7.62,1.86,1.12,23.19,13.96,7.44,4.48,14.67,16.5,1381904218,156282035,433696362,25424404,624060773,190364411
(주)더블유게임즈,192080,2022/12,47250,0,0,1.74,1.06,26.25,16,5.31,3.24,14.7,-16.82,1235636098,-221064093,433404590,32727269,617262020,183857430
(주)더존비즈온,012510,2017/12,33300,27.45,15.34,6.85,3.83,22.52,12.59,5.3,2.96,14.29,23.81,273410788,40580416,69830380,0,205605875,51684828
(주)더존비즈온,012510,2018/12,51900,46.14,21.69,13.34,6.27,32.12,15.1,8.88,4.18,22.06,23.16,278701440,42514595,73078557,0,226933182,54002977
(주)더존비즈온,012510,2019/12,81000,48.87,23.51,7.42,3.57,39.86,19.17,9.34,4.49,30.68,18.78,727012781,51025561,82487491,0,262663608,66796148
(주)더존비즈온,012510,2020/12,104000,79.64,31.33,12.36,4.86,41.33,16.26,14.12,5.55,33.07,15.09,798975004,57901331,92573497,0,306455633,76728669
(주)더존비즈온,012510,2021/12,73000,70.94,43.47,8.53,5.22,55.77,34.18,11.79,7.22,24.88,12.1,900314203,54413670,71184880,0,318746986,71173065
(주)더존비즈온,012510,2022/12,36850,101.03,37.5,6.34,2.35,32.58,12.09,7.88,2.92,17.75,5.15,832892726,23076079,74400765,0,304302941,45533613
(주)덕성,004830,2017/12,3685,217.02,108.18,1.77,0.88,17.49,8.72,1.18,0.59,19.52,0.8,105442576,523130,10251003,1226536,100706194,1768956
(주)덕성,004830,2018/12,3500,0,0,1.46,0.66,168.3,76.21,1.13,0.51,57.71,-3.15,100557111,-2022010,9902188,1232146,83746049,-2270744
(주)덕성,004830,2019/12,2920,0,0,1.34,0.77,20.45,11.75,0.97,0.56,13.91,0.29,102872752,184845,11513888,1405696,86726847,470298
(주)덕성,004830,2020/12,7850,64.81,8.91,3.17,0.44,63.1,8.68,1.85,0.25,22.3,5.61,105039887,3621884,12151072,1462000,117682292,5564655
(주)덕성,004830,2021/12,15100,104.62,19.11,6.94,1.27,82.69,15.1,5.26,0.96,34.2,7.83,125291792,5922939,12309556,1596175,115176864,3979105
(주)덕성,004830,2022/12,5000,59.9,13.99,3.7,0.86,31.61,7.38,2.6,0.61,12.72,2.99,125172359,2515239,14115156,1589642,133297779,5248384
(주)덴티움,145720,2017/12,62300,35.35,15.08,5.06,2.16,41.1,17.53,6.89,2.94,18.88,26.05,310870929,30293552,65543447,5250018,150645644,41075067
